,fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class,real_identifier
483,30.6789,7.1234,2.4567,0.6421,0.3398,29.1234,23.4567,2.5678,11.2345,170.123,0.0,0
484,33.4567,6.5432,2.8345,0.4109,0.2312,14.5678,1.2345,1.6789,82.1234,108.456,1.0,0
485,95.6789,48.1234,4.2345,0.0739,0.0541,99.1234,84.5678,-30.1234,2.3456,268.123,0.0,0
486,19.4567,12.3456,2.5123,0.5632,0.3859,-0.5678,8.1234,-12.3456,14.5678,186.789,0.0,0
487,19.1234,8.5678,2.1789,0.7532,0.4876,2.3456,-7.1234,4.5678,1.2345,211.678,0.0,0
488,18.5678,11.1234,2.5123,0.5907,0.3276,20.1234,11.5678,6.1234,50.1234,118.789,0.0,0
489,21.6789,12.5678,2.5345,0.5158,0.2836,-3.5678,14.5678,12.1234,62.1234,187.456,0.0,0
490,32.4512,15.6728,2.7123,0.3245,0.1792,12.3456,20.5678,-10.2345,23.5678,200.1234,1.0,0
491,28.1234,14.5678,2.6543,0.4123,0.2567,-10.5678,-22.3456,15.6789,5.6789,180.4567,0.0,0
492,37.5678,18.1234,2.789,0.2987,0.1623,25.6789,30.1234,12.3456,17.8901,220.6789,1.0,0
493,26.789,12.3456,2.5678,0.4678,0.289,-5.6789,5.6789,-7.8901,3.4567,150.1234,0.0,0
494,115.6789,34.1234,3.4567,0.2756,0.1356,-130.1234,-65.6789,-20.1234,40.5678,330.789,1.0,0
495,109.1234,30.5678,2.9123,0.2698,0.1423,85.6789,90.1234,-25.6789,18.5678,140.1234,1.0,0
496,52.6789,38.1234,3.5678,0.1456,0.0723,18.1234,12.3456,-28.1234,46.789,160.5678,1.0,0
497,89.1234,27.5678,3.3456,0.2156,0.1167,-105.6789,43.5678,19.1234,3.789,360.1234,0.0,0
498,33.5678,16.1234,2.6789,0.3567,0.2101,15.6789,18.1234,-9.6789,22.1234,210.5678,1.0,0
499,29.6789,14.1234,2.4567,0.389,0.2345,-12.3456,-20.1234,14.5678,4.1234,170.6789,0.0,0
0,88.2119,23.793,3.0392,0.2175,0.1156,-116.748,58.501,-15.8379,6.246,225.424,0.0,1
1,54.2845,17.4844,2.6217,0.4683,0.2927,-14.1093,-62.4836,-16.2378,1.7076,211.699,0.0,1
2,187.1814,53.0014,3.2093,0.2876,0.1539,-167.3125,-168.4558,31.4755,52.731,272.3174,1.0,1
3,28.1079,11.0454,2.5072,0.5505,0.2939,35.4624,17.6704,-10.6457,14.948,165.688,0.0,1
4,71.9776,16.3179,2.8558,0.3066,0.2028,-65.9394,12.8232,10.3458,27.5406,267.506,1.0,1
5,51.8498,11.5121,3.0047,0.2984,0.161,-66.373,-26.7436,5.0632,72.8577,184.5429,1.0,1
6,74.7353,16.1675,3.0979,0.289,0.1153,-96.1394,34.1375,13.6767,27.7082,279.1457,1.0,1
7,31.4896,15.9439,2.5993,0.405,0.2176,-15.1301,-31.6601,-14.0115,73.7915,76.7587,0.0,1
8,21.1957,0.0006,2.1319,0.7749,0.4982,0.0,0.0001,-8.8692,29.6802,239.229,0.0,1
9,86.691,28.4975,3.1885,0.2106,0.1344,77.8472,67.1927,-24.5303,3.886,274.98,0.0,1
10,119.6889,26.3635,2.9075,0.1852,0.11,158.0282,-90.4173,10.384,89.8538,182.4629,1.0,1
11,41.7032,11.9532,2.6201,0.3957,0.2242,49.3896,28.6082,-11.0039,0.598,169.314,0.0,1
12,22.4791,16.8116,2.4472,0.4464,0.2268,9.5053,-9.3164,10.7868,30.8451,269.021,0.0,1
13,101.552,40.472,4.0642,0.1061,0.0554,80.511,68.9832,12.2065,0.2386,318.629,0.0,1
14,38.8396,16.3343,2.5905,0.3979,0.2169,3.168,-26.0985,-17.5683,6.5413,220.271,0.0,1
15,36.4863,21.6622,2.67,0.366,0.1632,-28.7136,-30.5613,-17.5808,50.9886,1.2826,1.0,1
16,27.3505,12.6293,2.3212,0.4487,0.2315,21.1833,13.7308,8.0624,15.7217,170.12,0.0,1
17,114.0852,63.8513,3.5737,0.1523,0.0806,13.2867,112.4123,-19.5804,32.3461,164.492,1.0,1
18,47.3911,29.5763,3.4302,0.1523,0.0826,15.0843,-9.0918,20.5067,3.5846,202.704,0.0,1
19,25.3189,15.0721,2.7807,0.4225,0.2527,26.315,21.7912,-8.351,14.263,164.355,0.0,1
20,68.4649,18.3727,3.0461,0.2689,0.1362,16.259,64.4455,-15.0091,6.348,249.809,0.0,1
21,18.5994,12.481,2.5894,0.7053,0.408,1.6629,19.1837,7.1416,1.1793,138.793,1.0,1
22,90.5838,40.4816,3.4125,0.2089,0.105,-91.0433,-46.4003,25.8974,4.5116,391.28,0.0,1
23,72.9599,30.7461,3.6432,0.1521,0.0765,-2.8108,59.2303,23.1615,4.988,258.822,0.0,1
24,105.135,64.1772,2.7067,0.2809,0.1503,35.1194,39.3859,-46.0033,1.344,355.497,1.0,1
25,20.9825,12.3816,2.404,0.4852,0.2544,27.6597,9.2499,-9.9358,69.7,224.593,0.0,1
26,165.7779,86.2292,3.9304,0.137,0.0471,-113.6932,-175.2649,-43.4581,50.7399,235.8158,1.0,1
27,239.756,88.076,3.6011,0.1195,0.0618,-207.103,-274.828,55.9615,17.882,283.184,1.0,1
28,124.945,32.2042,2.935,0.2822,0.1574,-114.24,63.7684,13.1563,28.5857,333.045,1.0,1
29,28.7043,22.2965,3.0396,0.2766,0.1401,-28.2185,-14.4249,12.2056,61.727,148.541,0.0,1
30,24.0496,11.1987,2.4541,0.5413,0.3462,-9.0811,-22.1902,-5.3982,29.9911,172.896,1.0,1
31,28.9642,11.014,2.6609,0.4279,0.2172,-19.0459,19.5525,9.75,5.3282,196.925,0.0,1
32,64.4932,12.4933,2.7415,0.4257,0.2761,48.2092,63.7105,-7.3302,12.6913,206.3461,1.0,1
33,44.0436,15.6266,2.9322,0.4009,0.2274,45.5108,27.244,-19.366,50.1467,243.994,1.0,1
34,27.574,8.8831,2.6968,0.6312,0.3226,27.3165,26.7603,10.9588,64.974,212.04,1.0,1
35,30.7178,11.253,2.4594,0.4549,0.2622,-16.6958,12.278,-5.3455,15.2359,244.438,0.0,1
36,18.1641,7.0722,2.2978,0.8463,0.471,6.8624,-9.8466,-4.7293,14.3451,175.339,0.0,1
37,22.7005,13.2925,2.4417,0.5967,0.396,19.0919,19.963,-9.7353,84.8232,117.497,1.0,1
38,25.6714,10.537,2.2956,0.4861,0.2962,14.6887,20.009,6.1642,9.5272,183.312,0.0,1
39,48.9883,13.8838,2.8306,0.2511,0.1292,-44.3238,29.3484,-7.4223,8.287,153.18,0.0,1
40,65.0708,12.4822,2.8463,0.2949,0.1645,10.5672,51.3853,-6.7629,5.1913,237.093,0.0,1
41,20.3139,15.8683,2.3107,0.4792,0.2469,14.5928,17.5083,-11.8841,5.39,182.387,1.0,1
42,42.4156,25.0592,3.1265,0.1973,0.0998,19.153,30.7553,-7.5803,24.038,78.5815,0.0,1
43,41.8464,19.4302,3.1166,0.2217,0.1235,11.5249,27.9829,-11.9406,0.092,193.579,0.0,1
44,23.7562,15.4405,2.6048,0.4298,0.2646,-18.1515,-10.8795,7.6493,24.237,250.624,0.0,1
45,77.2268,11.9623,2.3531,0.5233,0.2816,-85.1621,31.9013,-10.5387,13.7613,177.632,0.0,1
46,43.5086,19.5924,2.6385,0.2966,0.1782,42.6894,30.078,16.0214,14.6597,183.362,0.0,1
47,49.7442,26.6913,3.4442,0.178,0.1027,0.6152,-24.7504,12.2586,7.3364,187.46,0.0,1
48,17.5567,10.2585,2.3838,0.6859,0.3781,4.3642,-9.1216,-7.6008,20.564,174.837,0.0,1
49,107.338,29.1356,3.5265,0.1315,0.0683,-47.1175,89.5136,-20.0479,3.312,293.781,0.0,1
50,15.5675,11.7632,2.3636,0.6407,0.4004,-0.5808,1.7487,7.7898,62.452,170.972,0.0,1
51,25.7686,20.9172,2.7439,0.3408,0.1939,20.8023,15.2884,16.2324,17.4523,84.578,0.0,1
52,49.4834,16.9858,2.995,0.2418,0.1229,45.0047,-29.7567,-4.8865,0.9353,212.0,0.0,1
53,26.0266,13.1109,2.48,0.4702,0.2964,6.64,18.571,8.3575,48.8519,136.52,0.0,1
54,49.8944,16.6318,2.9122,0.224,0.1255,2.9045,-27.0807,-4.106,23.1963,123.305,1.0,1
55,30.9633,23.4441,2.781,0.2467,0.125,26.3949,21.6247,15.3424,15.8283,160.076,0.0,1
56,97.9319,34.9071,3.269,0.1389,0.0821,62.9263,83.731,20.0026,14.18,184.217,0.0,1
57,29.1467,13.858,2.3892,0.4245,0.2306,36.5545,18.0578,7.1788,17.9541,173.489,0.0,1
58,21.565,15.4762,2.4594,0.4167,0.2135,28.4107,-7.4089,8.2183,3.896,209.442,0.0,1
59,16.5575,9.0688,2.5881,0.5575,0.307,7.5579,12.7325,-2.7168,22.7032,71.2735,1.0,1
60,58.5931,13.4441,2.8293,0.3156,0.1785,21.6422,43.9669,-7.8945,0.6526,180.176,0.0,1
61,20.2305,9.3055,2.3118,0.6098,0.3341,24.4649,9.426,3.464,9.4872,183.006,0.0,1
62,28.8657,19.3367,2.5883,0.4542,0.2568,5.4789,24.7443,-14.8651,34.7137,129.327,0.0,1
63,62.9978,39.3379,2.9009,0.4187,0.2309,-50.0145,-33.3566,-18.3305,19.8975,300.4438,1.0,1
64,237.3091,103.8581,3.3312,0.1541,0.0534,-30.272,-132.5013,-82.2478,79.0902,171.7382,1.0,1
65,29.343,14.3352,2.5192,0.3933,0.2254,7.481,17.3714,-10.1171,85.8903,47.2501,0.0,1
66,77.6261,22.7467,3.1982,0.1761,0.0915,31.2745,63.3317,17.4256,9.526,240.038,0.0,1
67,91.7393,31.0841,3.6453,0.217,0.1108,33.8395,-50.0945,-15.7033,0.0881,374.934,0.0,1
68,38.5173,10.1657,2.5605,0.3961,0.2022,-16.4005,23.9759,6.2005,7.331,193.494,0.0,1
69,24.7249,11.2214,2.6149,0.4757,0.2439,32.3826,16.3355,-5.2667,47.624,70.4495,1.0,1
70,88.0604,48.4512,4.1703,0.0799,0.0416,6.8185,77.3856,44.9689,8.013,249.695,0.0,1
71,28.867,6.6822,2.2878,0.5567,0.3067,-11.4547,-13.0095,3.764,10.8057,117.879,0.0,1
72,51.4249,11.1595,2.9574,0.3331,0.2002,57.3095,30.2313,8.6606,18.0023,220.214,1.0,1
73,46.5362,20.5437,3.1905,0.2341,0.1216,47.1132,27.9165,12.189,0.129,256.88,0.0,1
74,43.2473,21.4227,2.7093,0.2383,0.124,1.221,22.8899,-10.4807,16.234,119.655,0.0,1
75,143.726,102.357,4.1092,0.0852,0.0437,-92.3336,84.9326,-125.64,34.63,264.654,1.0,1
76,27.2726,12.6129,2.7288,0.3978,0.2512,-10.4679,-17.5545,-9.9008,3.789,185.431,0.0,1
77,99.7739,25.7452,3.5619,0.1722,0.1063,-71.8962,85.6814,12.2509,0.447,289.77,0.0,1
78,16.7272,10.9885,2.5769,0.7285,0.6159,8.9765,19.1379,-11.3508,28.904,177.274,1.0,1
79,23.6261,14.3355,2.6707,0.4418,0.2487,17.3929,6.9804,7.1168,10.738,201.391,0.0,1
80,36.825,11.5535,2.8017,0.3883,0.1997,5.4328,24.191,-6.8783,79.4669,93.9087,1.0,1
81,27.4989,18.4474,2.8079,0.2942,0.1502,-4.344,14.4374,-10.4699,19.0804,233.578,0.0,1
82,36.3394,9.0447,2.444,0.4065,0.2068,53.6289,-19.691,4.7429,1.236,191.15,0.0,1
83,44.7358,28.6487,3.1326,0.2645,0.1547,12.8945,-43.2946,15.1173,89.9042,219.3789,1.0,1
84,42.1536,23.1402,3.1998,0.2254,0.1215,0.0818,-32.8412,13.3461,8.0243,167.334,0.0,1
85,19.4661,10.7874,2.3483,0.6099,0.352,7.8758,-17.1186,9.3704,14.3006,243.176,0.0,1
86,64.4738,35.6096,3.5658,0.2065,0.1034,-59.329,54.7788,-32.1846,44.389,292.869,1.0,1
87,35.5214,19.0795,2.7683,0.2592,0.1356,-7.2942,26.5883,8.2989,3.6208,203.094,0.0,1
88,37.3461,18.3186,2.8754,0.2958,0.1512,25.7677,10.4355,16.7342,8.741,236.09,0.0,1
89,20.4899,7.2447,2.1123,0.7181,0.3745,-1.8345,9.1587,-5.7639,70.14,138.836,0.0,1
90,51.6448,16.6858,2.9991,0.2214,0.1187,8.19,-8.0448,10.4856,1.7337,163.419,0.0,1
91,143.8199,32.7043,3.4133,0.2093,0.0691,-166.3351,89.8372,-29.4071,27.4639,208.369,1.0,1
92,21.2163,10.8702,2.1732,0.5705,0.2852,6.1402,-17.9415,7.7792,27.583,189.783,0.0,1
93,35.6463,25.005,2.8927,0.2535,0.1287,-23.8101,-19.6207,-18.3289,88.9264,24.4148,1.0,1
94,16.68,15.0063,2.6514,0.3501,0.227,4.6893,16.2482,14.6598,64.722,256.4629,1.0,1
95,39.345,23.972,3.2628,0.231,0.1242,6.5697,-12.2424,-19.3765,3.0825,173.827,0.0,1
96,25.3347,22.0816,2.7616,0.3377,0.1844,-36.7506,10.4672,7.9494,41.911,52.4654,0.0,1
97,59.1593,12.3848,2.9746,0.2267,0.1163,29.046,29.2396,5.8511,51.8434,155.2164,1.0,1
98,113.586,39.6099,4.109,0.0904,0.0461,-16.338,88.906,22.17,0.347,321.642,0.0,1
99,59.6124,30.8693,3.4791,0.1888,0.1113,26.7671,54.7397,-29.0666,1.1057,264.642,0.0,1
100,30.15,19.2314,2.7243,0.2642,0.1557,-4.2906,-10.2902,-9.0885,6.93,173.789,0.0,1
101,64.632,36.9102,2.7738,0.2003,0.1002,24.8608,55.7333,-10.8648,39.656,161.012,1.0,1
102,30.5553,9.4785,2.7103,0.4579,0.2428,-25.6944,-21.5735,-8.4698,86.3961,101.2342,1.0,1
103,22.8168,15.1381,2.6871,0.483,0.3155,-19.4802,-13.0207,7.7971,51.93,189.24,1.0,1
104,32.9946,10.4316,2.9278,0.4104,0.2468,62.3084,32.4461,-6.4655,71.159,148.5766,1.0,1
105,257.528,44.3228,2.8808,0.4566,0.3375,-285.684,149.485,26.5393,5.174,256.454,1.0,1
106,69.6868,32.5131,3.2821,0.2857,0.1486,25.7331,51.743,25.3644,5.4304,362.994,0.0,1
107,28.4847,26.6785,3.0835,0.2434,0.1234,-11.4567,13.0877,-22.8509,42.931,88.1528,0.0,1
108,33.1608,9.7812,2.4829,0.4671,0.2813,24.3122,23.321,-7.6591,76.8297,220.908,1.0,1
109,81.805,21.9195,2.7482,0.4196,0.2188,-100.882,-38.8638,9.2331,3.38,284.361,0.0,1
110,18.5772,10.199,2.2095,0.5926,0.3488,21.8125,11.6295,3.4382,76.5709,200.411,0.0,1
111,78.9104,21.9894,3.2781,0.2546,0.1452,-51.3045,57.268,6.5612,2.556,290.14,0.0,1
112,27.7228,17.1585,2.6912,0.4622,0.2678,13.1545,-28.3219,19.6474,29.4913,43.6948,1.0,1
113,38.922,16.3018,2.4237,0.5848,0.3392,28.115,24.5058,-9.0248,54.6864,214.9816,1.0,1
114,38.5211,19.0309,2.8929,0.2444,0.1312,15.0772,27.6471,5.3609,2.0933,225.227,0.0,1
115,35.2461,16.1189,2.9219,0.2944,0.1825,20.8448,27.5117,10.663,1.9002,151.064,0.0,1
116,85.4772,66.6394,3.6346,0.2084,0.1033,23.5172,-41.5824,-14.7502,22.1821,357.9892,1.0,1
117,47.7993,20.8227,3.2686,0.2995,0.1336,-39.2505,-29.5788,-22.2406,76.7657,217.1915,1.0,1
118,44.1319,14.6347,2.6977,0.2869,0.1555,-20.9249,4.2475,-5.1369,21.324,165.344,0.0,1
119,30.8779,10.6009,2.3493,0.4877,0.2483,-41.2546,12.3272,4.8418,40.5255,143.227,0.0,1
120,114.567,37.9239,3.7376,0.1912,0.1059,-168.008,67.6121,26.6628,0.8106,372.3,0.0,1
121,10.2416,7.873,2.5269,0.7708,0.4725,15.5733,3.846,-8.5849,48.9221,265.2659,1.0,1
122,30.6386,18.9203,2.7404,0.28,0.1645,4.861,-23.0307,-7.4035,6.753,201.604,0.0,1
123,113.098,35.8026,3.407,0.1763,0.0958,-36.4923,66.4311,-23.8022,2.787,324.019,0.0,1
124,105.8664,23.4219,2.8718,0.4252,0.2645,51.4852,104.469,-11.9442,55.8552,246.5357,1.0,1
125,39.5411,10.8616,2.8636,0.4134,0.2129,9.5346,33.4458,-3.4861,4.419,192.589,0.0,1
126,90.9146,33.2279,3.4884,0.2075,0.1233,4.2173,60.9262,-17.9418,7.4612,330.435,0.0,1
127,53.5918,19.0069,2.4594,0.4236,0.224,53.2895,42.2336,-13.5636,78.558,103.785,0.0,1
128,19.5194,9.0427,2.3424,0.6409,0.4523,-19.014,-15.3234,2.3086,88.1611,254.891,1.0,1
129,34.6531,16.7608,2.5894,0.3243,0.166,-27.3874,-20.4525,-12.4442,1.392,109.554,0.0,1
130,118.471,31.2195,3.0247,0.4034,0.2064,-104.286,-47.5957,-18.9831,4.826,329.079,1.0,1
131,18.1425,10.2526,2.3927,0.6275,0.3583,1.4698,-6.9998,-6.8204,52.4446,220.225,1.0,1
132,36.9795,17.267,2.6938,0.3428,0.2117,-42.8374,-19.9605,-11.2051,83.8026,198.2992,1.0,1
133,19.9215,18.1894,2.5514,0.4747,0.2542,3.1557,-13.465,14.7762,40.256,130.425,1.0,1
134,34.1275,15.1769,2.8062,0.2953,0.1539,40.6828,21.9118,9.6661,0.9488,130.314,0.0,1
135,58.4314,23.3716,3.2887,0.1744,0.0944,11.794,27.2121,-12.8659,5.406,192.534,0.0,1
136,40.5065,24.3183,3.0385,0.2298,0.1173,-7.9624,23.8697,-27.5634,78.8798,230.3111,1.0,1
137,157.757,106.801,3.4859,0.1892,0.0965,59.7534,121.385,127.381,82.3074,416.326,1.0,1
138,37.1534,19.0733,2.9071,0.3108,0.2012,11.6496,21.9013,17.3717,11.785,192.709,0.0,1
139,96.032,39.9332,3.0166,0.3118,0.1593,60.8547,97.0464,-32.1138,69.8492,264.674,1.0,1
140,54.8694,21.6446,3.4661,0.188,0.1055,35.9359,46.2773,7.7807,4.447,215.524,0.0,1
141,24.7655,17.8989,2.5502,0.307,0.1592,-9.3047,-15.7562,7.0011,5.887,173.376,0.0,1
142,95.5973,25.7806,3.4943,0.2169,0.1152,-13.2794,43.3393,16.6877,0.5731,327.217,0.0,1
143,43.0287,22.9664,3.1273,0.2439,0.1317,44.4516,41.8777,7.8542,21.8794,92.7433,0.0,1
144,20.3555,7.1969,2.224,0.7463,0.3731,-23.1207,-11.3292,5.5866,39.7307,133.979,0.0,1
145,45.4214,31.9009,3.5653,0.1711,0.0869,46.0041,40.5794,-17.8607,11.6075,165.603,0.0,1
146,56.801,15.2251,2.6836,0.3004,0.1571,48.4642,54.8448,13.3069,85.2486,215.9216,1.0,1
147,88.9364,33.7546,3.6536,0.1896,0.0973,-65.8017,62.9067,21.2552,2.693,319.899,0.0,1
148,52.1729,43.5335,2.8921,0.3026,0.1583,75.2285,-22.9855,-30.3114,66.511,262.97,1.0,1
149,22.5872,0.0,2.2188,0.7674,0.4199,-3.4438,13.0312,-0.0001,7.7242,193.31,0.0,1
150,43.5163,19.0106,3.0803,0.2685,0.1475,5.357,-12.4533,-6.1321,9.4008,230.392,0.0,1
151,24.97,13.5539,2.3375,0.5057,0.2736,-17.564,-12.6707,-12.0332,5.3656,149.155,0.0,1
152,20.1382,19.4543,2.2636,0.4578,0.2425,14.9031,19.8121,-15.5547,17.612,123.647,0.0,1
153,60.2993,11.0859,2.3757,0.5095,0.2842,38.6706,48.0403,4.0346,17.5315,198.135,0.0,1
154,42.3886,9.4983,2.8021,0.4117,0.2579,7.8464,27.117,-5.3561,28.478,245.443,1.0,1
155,38.6754,18.6206,2.9777,0.3011,0.1616,30.5243,29.9526,9.4038,4.437,198.082,0.0,1
156,53.1682,24.1071,3.2047,0.1673,0.0927,42.9302,-25.0112,10.0679,13.4803,175.324,0.0,1
157,18.9249,9.182,2.2833,0.6615,0.4661,17.9983,15.4613,-2.7311,18.7148,184.019,0.0,1
158,12.4751,11.9957,2.1222,0.6868,0.3585,16.4275,-9.8675,9.0917,16.29,147.314,0.0,1
159,72.9139,27.6543,3.3523,0.2013,0.1118,-45.7108,71.0633,-15.4347,5.7258,295.983,0.0,1
160,79.1072,33.3437,3.051,0.2454,0.1312,54.2248,76.2679,16.728,21.6826,122.771,1.0,1
161,26.0564,17.3963,2.6848,0.4008,0.2593,-0.9388,14.4535,-9.3874,62.601,122.55,0.0,1
162,45.6044,20.4882,3.1471,0.2644,0.1458,9.3228,31.1498,-16.3256,0.963,254.913,0.0,1
163,19.0166,10.2006,2.1399,0.5362,0.279,-25.4166,-6.1335,-3.6276,68.8859,145.365,0.0,1
164,37.7815,19.2263,2.9172,0.2492,0.147,39.0087,-17.6336,8.2197,2.705,194.672,0.0,1
165,26.3148,18.4591,2.8274,0.3884,0.2418,7.8003,-12.8794,-14.3551,13.776,117.24,0.0,1
166,94.4168,49.0657,3.1188,0.3661,0.1848,-63.7363,-103.5011,38.2095,29.9524,409.2248,1.0,1
167,59.4912,3.8804,2.9005,0.3931,0.2044,18.8616,60.5058,-3.6781,5.8833,245.8489,1.0,1
168,86.6922,15.5482,3.1798,0.234,0.1517,47.3399,48.4045,10.971,54.4866,176.36,1.0,1
169,20.8613,7.1168,2.4778,0.7188,0.371,23.7997,10.821,-6.043,68.2545,69.3709,1.0,1
170,20.0986,12.8671,2.4057,0.4558,0.2417,11.5039,9.7434,7.875,21.675,212.098,0.0,1
171,26.5871,18.637,2.8722,0.3758,0.1913,22.1129,-12.448,8.9906,1.475,101.464,0.0,1
172,29.4527,8.7375,2.5508,0.5513,0.3446,31.0832,23.8253,7.8849,64.6328,142.235,1.0,1
173,45.1942,26.4351,3.1055,0.229,0.1235,11.2951,39.5222,22.8678,7.8797,116.305,0.0,1
174,25.0768,19.7139,2.6632,0.4061,0.2313,0.2771,17.8255,12.4723,65.226,5.7456,0.0,1
175,33.6386,6.2984,2.6922,0.5162,0.3125,29.1915,16.6831,0.7437,3.0282,166.0519,1.0,1
176,27.7947,24.8586,3.068,0.2812,0.1535,-2.7703,23.9281,-6.2307,43.8062,242.6183,1.0,1
177,22.2889,15.3443,2.4533,0.4437,0.2729,25.7137,13.2894,-7.4476,25.192,161.888,0.0,1
178,40.3463,19.8422,2.9474,0.2178,0.11,48.6623,19.6038,-16.7628,14.5122,102.807,0.0,1
179,91.7205,47.5454,3.9939,0.1362,0.0687,-52.1311,-54.4754,34.1139,0.982,387.442,0.0,1
180,20.4767,6.9229,2.3701,0.7761,0.4414,20.6554,14.37,-5.6311,29.3704,165.733,0.0,1
181,24.2801,21.7926,2.7619,0.2855,0.1427,-6.4294,-12.9046,-11.3814,48.801,182.708,0.0,1
182,23.8461,19.2181,2.5453,0.3476,0.2009,1.713,17.3244,8.6546,2.288,107.604,0.0,1
183,38.7068,19.8195,3.1494,0.2715,0.14,22.6209,27.3696,16.3522,11.295,206.449,0.0,1
184,18.5317,10.3781,2.2041,0.575,0.3094,-23.3881,-9.7754,4.3266,26.6697,205.578,0.0,1
185,34.7527,16.3799,2.6212,0.2703,0.1376,21.9455,23.6607,7.2786,16.5306,158.12,0.0,1
186,69.9615,26.3511,3.4098,0.2899,0.1535,-38.0473,37.7787,13.6345,0.9013,347.427,0.0,1
187,9.4412,7.8352,2.3029,0.609,0.364,-5.8695,11.1148,7.1603,23.1908,239.8898,1.0,1
188,37.8536,11.4768,2.7243,0.4625,0.3052,10.7337,20.4481,3.0279,25.2228,187.9303,1.0,1
189,46.0164,15.0485,2.4683,0.449,0.2466,-42.4204,-15.4031,-2.824,19.5224,275.259,0.0,1
190,19.9832,7.1762,2.5569,0.7739,0.3897,22.0814,12.1685,5.0939,14.967,127.968,1.0,1
191,86.8251,47.4225,3.8876,0.1134,0.064,81.0268,83.6557,48.6021,47.9667,225.2128,1.0,1
192,77.6807,14.5039,2.49,0.3775,0.2004,-51.4266,-61.3413,-10.3505,55.3942,151.1132,1.0,1
193,53.9765,21.0655,2.5557,0.2837,0.1433,6.8371,40.0827,14.2929,1.843,170.195,0.0,1
194,69.5501,24.6282,3.4084,0.2058,0.1052,29.9314,66.0273,14.3879,9.3943,241.037,0.0,1
195,210.508,61.4402,3.8251,0.0865,0.0488,-233.028,-150.683,-40.2403,83.4866,228.551,1.0,1
196,23.64,12.9881,2.2625,0.5738,0.2924,-11.8807,-14.7937,4.1461,46.9385,159.341,0.0,1
197,60.1109,9.081,2.8645,0.3374,0.1769,51.19,11.9985,-4.8898,74.056,130.737,1.0,1
198,34.7469,14.7559,2.527,0.4458,0.2273,16.4935,27.33,6.4425,3.009,226.797,0.0,1
199,71.4248,21.0421,3.063,0.2587,0.1691,-55.6072,61.5012,-12.2948,4.457,305.847,0.0,1
200,25.9264,13.0316,2.5752,0.5372,0.2832,-1.6516,23.9634,6.3471,19.267,147.791,0.0,1
201,9.6824,8.6952,2.1323,0.7312,0.4196,-5.8029,1.5449,-9.1577,42.0848,61.2014,1.0,1
202,215.819,94.928,4.4029,0.0558,0.0284,-256.982,-166.553,-36.2335,73.2642,340.006,1.0,1
203,104.695,40.5938,4.0928,0.1007,0.0529,-27.2175,74.1026,-18.0065,2.162,312.684,0.0,1
204,23.4842,20.0774,2.5944,0.3588,0.1896,0.2998,-20.2718,-14.5615,6.0191,168.175,0.0,1
205,21.4291,12.6409,2.4289,0.4916,0.2775,13.7993,15.2283,8.7216,38.5808,211.057,0.0,1
206,29.638,22.3916,2.7871,0.3086,0.1673,13.1261,21.6969,-10.0104,52.0176,89.6726,0.0,1
207,30.3343,20.6495,2.6739,0.286,0.16,32.8752,-16.7559,10.3996,9.129,112.46,0.0,1
208,57.9795,47.3576,3.9358,0.1265,0.0686,29.4056,53.9324,21.4798,3.968,119.587,0.0,1
209,20.9784,11.1711,2.2068,0.5963,0.3385,14.4672,18.7948,-1.923,52.3856,104.418,0.0,1
210,81.2204,28.6463,3.6016,0.2255,0.1518,-20.3156,62.6239,-14.4895,5.123,309.602,0.0,1
211,25.6128,15.0288,2.5289,0.5089,0.324,-20.2848,-16.7627,-5.7584,1.0356,99.6031,0.0,1
212,105.0651,52.5524,3.2049,0.2364,0.1619,-107.269,78.8397,49.1226,33.9023,233.911,1.0,1
213,70.3337,18.5827,2.8058,0.3393,0.2025,-32.7976,51.479,11.4571,4.6368,295.183,0.0,1
214,17.9263,10.6429,2.2765,0.5979,0.3201,-2.1462,8.1116,6.1012,52.3308,170.66,0.0,1
215,61.0799,23.3788,2.8254,0.2735,0.1442,67.6395,55.2224,19.9437,29.161,267.456,1.0,1
216,18.5177,11.3278,2.3766,0.6891,0.3845,-13.1359,-18.0052,7.7391,58.404,141.675,0.0,1
217,31.1218,9.766,2.7139,0.4941,0.2746,36.4769,37.0727,4.5705,74.2123,134.5963,1.0,1
218,37.7828,17.0539,2.6253,0.3436,0.1813,16.8376,29.6012,-10.3231,16.5441,227.715,0.0,1
219,84.7997,29.0826,3.6816,0.1884,0.1,-23.611,63.0953,-19.5684,2.2059,303.754,0.0,1
220,20.8875,17.8095,2.5993,0.3698,0.2151,27.9798,8.4337,9.464,1.8603,135.964,0.0,1
221,36.328,15.3849,2.7118,0.3573,0.1816,-16.9161,-15.0475,11.495,12.0273,116.339,0.0,1
222,36.423,15.3431,2.9159,0.3119,0.1693,-9.3078,-14.4844,-9.5128,2.4,178.191,0.0,1
223,81.4054,25.1619,3.5143,0.1989,0.1014,-51.2494,70.7019,-16.5938,2.384,288.832,0.0,1
224,34.0329,15.1557,2.7368,0.3226,0.1659,0.7921,-11.1368,-6.5278,15.139,132.43,0.0,1
225,42.6468,22.7714,3.0338,0.2044,0.1115,48.208,19.207,-15.1967,10.6136,182.326,0.0,1
