,Unnamed: 0,real_identifier,state_code,lat,lon,bird,lat_zone
296,296,0.0,0.0,68.11,-152.19,28.0,0.0
297,297,0.0,11.0,20.49,-156.19,15.0,1.0
298,298,0.0,32.0,43.99,-74.01,12.0,2.0
299,299,0.0,8.0,39.59,-75.47,11.0,2.0
300,300,0.0,16.0,39.31,-100.49,26.0,2.0
301,301,0.0,5.0,40.49,-102.83,17.0,2.0
302,302,0.0,49.0,38.83,-79.49,19.0,2.0
303,303,0.0,44.0,40.99,-112.29,6.0,2.0
304,304,0.0,17.0,37.39,-83.99,19.0,2.0
305,305,0.0,0.0,59.67,-156.49,28.0,2.0
306,306,0.0,11.0,19.71,-155.45,15.0,1.0
307,307,0.0,32.0,42.85,-73.49,12.0,2.0
308,308,0.0,5.0,38.55,-107.35,17.0,2.0
309,309,0.0,16.0,39.89,-100.99,26.0,2.0
310,310,0.0,8.0,39.38,-75.44,11.0,2.0
311,311,0.0,49.0,39.48,-80.33,19.0,2.0
312,312,0.0,44.0,41.59,-113.05,6.0,2.0
313,313,0.0,17.0,37.09,-85.39,19.0,2.0
314,314,0.0,5.0,37.83,-106.81,17.0,2.0
315,315,0.0,0.0,67.79,-141.49,28.0,0.0
316,316,0.0,11.0,20.31,-155.99,15.0,1.0
317,317,0.0,32.0,43.59,-74.35,12.0,2.0
318,318,0.0,8.0,39.49,-75.42,11.0,2.0
319,319,0.0,16.0,39.43,-100.57,26.0,2.0
320,320,0.0,5.0,40.71,-103.43,17.0,2.0
321,321,0.0,49.0,38.91,-79.59,19.0,2.0
322,322,0.0,44.0,40.27,-111.59,6.0,2.0
323,323,0.0,17.0,37.49,-83.89,19.0,2.0
324,324,0.0,0.0,61.29,-155.27,28.0,0.0
325,325,0.0,11.0,19.59,-155.37,15.0,1.0
326,326,0.0,32.0,42.49,-73.63,12.0,2.0
327,327,0.0,5.0,38.39,-107.23,17.0,2.0
328,328,0.0,16.0,39.81,-100.87,26.0,2.0
329,329,0.0,8.0,39.39,-75.48,11.0,2.0
330,330,0.0,49.0,39.58,-80.41,19.0,2.0
331,331,0.0,44.0,41.47,-112.83,6.0,2.0
332,332,0.0,17.0,37.19,-84.69,19.0,2.0
333,333,0.0,5.0,37.95,-106.71,17.0,2.0
334,334,0.0,0.0,68.49,-152.79,28.0,0.0
335,335,0.0,11.0,20.67,-156.29,15.0,1.0
336,336,0.0,32.0,43.89,-74.03,12.0,2.0
337,337,0.0,8.0,39.49,-75.43,11.0,2.0
338,338,0.0,16.0,39.35,-100.53,26.0,2.0
339,339,0.0,5.0,40.59,-102.93,17.0,2.0
340,340,0.0,49.0,38.79,-79.53,19.0,2.0
341,341,0.0,44.0,40.99,-112.25,6.0,2.0
342,342,0.0,17.0,37.39,-83.99,19.0,2.0
343,343,0.0,0.0,59.49,-156.59,28.0,2.0
344,344,0.0,11.0,19.85,-155.49,15.0,1.0
345,345,0.0,32.0,42.79,-73.45,12.0,2.0
346,346,0.0,5.0,38.49,-107.33,17.0,2.0
347,347,0.0,16.0,39.89,-100.99,26.0,2.0
348,348,0.0,8.0,39.38,-75.45,11.0,2.0
349,349,0.0,49.0,39.58,-80.39,19.0,2.0
350,350,0.0,44.0,41.59,-113.05,6.0,2.0
351,351,0.0,17.0,37.09,-85.39,19.0,2.0
352,352,0.0,5.0,37.83,-106.81,17.0,2.0
353,353,0.0,0.0,67.89,-141.59,28.0,0.0
354,354,0.0,11.0,20.31,-155.99,15.0,1.0
355,355,0.0,32.0,43.59,-74.35,12.0,2.0
356,356,0.0,8.0,39.49,-75.42,11.0,2.0
357,357,0.0,16.0,39.43,-100.57,26.0,2.0
358,358,0.0,5.0,40.71,-103.43,17.0,2.0
359,359,0.0,49.0,38.91,-79.59,19.0,2.0
360,360,0.0,44.0,40.27,-111.59,6.0,2.0
361,361,0.0,17.0,37.49,-83.89,19.0,2.0
362,362,0.0,0.0,61.49,-155.39,28.0,0.0
363,363,0.0,11.0,19.59,-155.37,15.0,1.0
364,364,0.0,32.0,42.49,-73.63,12.0,2.0
365,365,0.0,5.0,38.55,-107.35,17.0,2.0
366,366,0.0,16.0,39.81,-100.87,26.0,2.0
367,367,0.0,8.0,39.39,-75.48,11.0,2.0
368,368,0.0,49.0,39.58,-80.41,19.0,2.0
369,369,0.0,44.0,41.47,-112.83,6.0,2.0
370,370,0.0,17.0,37.19,-84.69,19.0,2.0
371,371,0.0,5.0,37.95,-106.71,17.0,2.0
372,372,0.0,0.0,68.11,-152.19,28.0,0.0
373,373,0.0,11.0,20.49,-156.13,15.0,1.0
374,374,0.0,32.0,43.79,-74.29,12.0,2.0
375,375,0.0,8.0,39.49,-75.43,11.0,2.0
376,376,0.0,16.0,39.43,-100.57,26.0,2.0
377,377,0.0,5.0,40.59,-102.93,17.0,2.0
378,378,0.0,49.0,38.83,-79.49,19.0,2.0
379,379,0.0,44.0,40.99,-112.29,6.0,2.0
380,380,0.0,17.0,37.39,-83.99,19.0,2.0
381,381,0.0,0.0,59.67,-156.49,28.0,2.0
382,382,0.0,11.0,19.71,-155.45,15.0,1.0
383,383,0.0,32.0,42.67,-73.35,12.0,2.0
384,384,0.0,5.0,38.29,-107.17,17.0,2.0
385,385,0.0,16.0,39.87,-100.91,26.0,2.0
386,386,0.0,8.0,39.48,-75.46,11.0,2.0
387,387,0.0,49.0,39.68,-80.39,19.0,2.0
388,388,0.0,44.0,41.37,-112.73,6.0,2.0
389,389,0.0,17.0,37.09,-84.89,19.0,2.0
390,390,0.0,5.0,37.71,-106.55,17.0,2.0
391,391,0.0,0.0,68.49,-152.79,28.0,0.0
392,392,0.0,11.0,20.25,-156.07,15.0,1.0
393,393,0.0,32.0,43.99,-74.07,12.0,2.0
394,394,0.0,8.0,39.59,-75.47,11.0,2.0
395,395,0.0,16.0,39.41,-100.35,26.0,2.0
396,396,0.0,5.0,40.41,-102.79,17.0,2.0
397,397,0.0,49.0,38.97,-79.63,19.0,2.0
398,398,0.0,44.0,40.17,-111.45,6.0,2.0
399,399,0.0,17.0,37.49,-83.71,19.0,2.0
400,400,0.0,0.0,61.29,-155.27,28.0,0.0
401,401,0.0,11.0,19.85,-155.53,15.0,1.0
402,402,0.0,32.0,42.39,-73.55,12.0,2.0
403,403,0.0,5.0,38.51,-107.49,17.0,2.0
404,404,0.0,16.0,39.69,-100.77,26.0,2.0
405,405,0.0,8.0,39.39,-75.49,11.0,2.0
406,406,0.0,49.0,39.59,-80.51,19.0,2.0
407,407,0.0,44.0,41.79,-113.59,6.0,2.0
408,408,0.0,17.0,37.01,-85.1,19.0,2.0
409,409,0.0,5.0,37.85,-106.93,17.0,2.0
410,410,0.0,0.0,68.59,-152.93,28.0,0.0
411,411,0.0,11.0,20.49,-156.19,15.0,1.0
412,412,0.0,32.0,43.91,-74.01,12.0,2.0
413,413,0.0,8.0,39.58,-75.47,11.0,2.0
414,414,0.0,16.0,39.29,-100.49,26.0,2.0
415,415,0.0,5.0,40.67,-103.27,17.0,2.0
416,416,0.0,49.0,38.71,-79.41,19.0,2.0
417,417,0.0,44.0,40.57,-112.11,6.0,2.0
418,418,0.0,17.0,37.42,-84.21,19.0,2.0
419,419,0.0,0.0,59.49,-156.59,28.0,2.0
420,420,0.0,11.0,19.71,-155.45,15.0,1.0
421,421,0.0,32.0,42.85,-73.49,12.0,2.0
422,422,0.0,5.0,38.39,-107.23,17.0,2.0
423,423,0.0,16.0,39.89,-100.99,26.0,2.0
424,424,0.0,8.0,39.48,-75.46,11.0,2.0
425,425,0.0,49.0,39.68,-80.39,19.0,2.0
426,426,0.0,44.0,41.59,-113.05,6.0,2.0
427,427,0.0,17.0,37.09,-84.89,19.0,2.0
428,428,0.0,5.0,37.83,-106.81,17.0,2.0
429,429,0.0,0.0,67.79,-141.49,28.0,0.0
430,430,0.0,11.0,20.31,-155.99,15.0,1.0
431,431,0.0,32.0,43.59,-74.35,12.0,2.0
432,432,0.0,8.0,39.49,-75.42,11.0,2.0
433,433,0.0,16.0,39.43,-100.57,26.0,2.0
434,434,0.0,5.0,40.71,-103.43,17.0,2.0
435,435,0.0,49.0,38.91,-79.59,19.0,2.0
436,436,0.0,44.0,40.27,-111.59,6.0,2.0
437,437,0.0,17.0,37.49,-83.89,19.0,2.0
438,438,0.0,0.0,61.49,-155.39,28.0,0.0
439,439,0.0,11.0,19.59,-155.37,15.0,1.0
440,440,0.0,32.0,42.49,-73.63,12.0,2.0
441,441,0.0,5.0,38.55,-107.35,17.0,2.0
442,442,0.0,16.0,39.81,-100.87,26.0,2.0
443,443,0.0,8.0,39.39,-75.48,11.0,2.0
444,444,0.0,49.0,39.58,-80.41,19.0,2.0
445,445,0.0,44.0,41.47,-112.83,6.0,2.0
446,446,0.0,17.0,37.19,-84.69,19.0,2.0
447,447,0.0,5.0,37.95,-106.71,17.0,2.0
448,448,0.0,0.0,68.11,-152.19,28.0,0.0
449,449,0.0,11.0,20.67,-156.29,15.0,1.0
450,450,0.0,32.0,43.89,-74.03,12.0,2.0
451,451,0.0,8.0,39.49,-75.43,11.0,2.0
452,452,0.0,16.0,39.35,-100.53,26.0,2.0
453,453,0.0,5.0,40.59,-102.93,17.0,2.0
454,454,0.0,49.0,38.79,-79.53,19.0,2.0
455,455,0.0,44.0,40.99,-112.25,6.0,2.0
456,456,0.0,17.0,37.39,-83.99,19.0,2.0
457,457,0.0,0.0,59.67,-156.49,28.0,2.0
458,458,0.0,11.0,19.85,-155.49,15.0,1.0
459,459,0.0,32.0,42.79,-73.45,12.0,2.0
460,460,0.0,5.0,38.49,-107.33,17.0,2.0
461,461,0.0,16.0,39.89,-100.99,26.0,2.0
462,462,0.0,8.0,39.38,-75.45,11.0,2.0
463,463,0.0,49.0,39.58,-80.39,19.0,2.0
464,464,0.0,44.0,41.59,-113.05,6.0,2.0
465,465,0.0,17.0,37.09,-85.39,19.0,2.0
466,466,0.0,5.0,37.83,-106.81,17.0,2.0
467,467,0.0,0.0,67.89,-141.59,28.0,0.0
468,468,0.0,11.0,20.31,-155.99,15.0,1.0
469,469,0.0,32.0,43.59,-74.35,12.0,2.0
470,470,0.0,8.0,39.49,-75.42,11.0,2.0
471,471,0.0,16.0,39.43,-100.57,26.0,2.0
472,472,0.0,5.0,40.71,-103.43,17.0,2.0
473,473,0.0,49.0,38.91,-79.59,19.0,2.0
474,474,0.0,44.0,40.27,-111.59,6.0,2.0
475,475,0.0,17.0,37.49,-83.89,19.0,2.0
476,476,0.0,0.0,61.49,-155.39,28.0,0.0
477,477,0.0,11.0,19.59,-155.37,15.0,1.0
478,478,0.0,32.0,42.49,-73.63,12.0,2.0
479,479,0.0,5.0,38.55,-107.35,17.0,2.0
480,480,0.0,16.0,39.81,-100.87,26.0,2.0
481,481,0.0,8.0,39.39,-75.48,11.0,2.0
482,482,0.0,49.0,39.58,-80.41,19.0,2.0
483,483,0.0,44.0,41.47,-112.83,6.0,2.0
484,484,0.0,17.0,37.19,-84.69,19.0,2.0
485,485,0.0,5.0,37.95,-106.71,17.0,2.0
486,486,0.0,0.0,68.11,-152.19,28.0,0.0
487,487,0.0,11.0,20.49,-156.19,15.0,1.0
488,488,0.0,32.0,43.89,-74.03,12.0,2.0
489,489,0.0,8.0,39.49,-75.43,11.0,2.0
490,490,0.0,16.0,39.35,-100.53,26.0,2.0
491,491,0.0,5.0,40.59,-102.93,17.0,2.0
492,492,0.0,49.0,38.79,-79.53,19.0,2.0
493,493,0.0,44.0,40.99,-112.25,6.0,2.0
494,494,0.0,17.0,37.39,-83.99,19.0,2.0
495,495,0.0,0.0,59.49,-156.59,28.0,2.0
496,496,0.0,11.0,19.71,-155.45,15.0,1.0
497,497,0.0,32.0,42.79,-73.45,12.0,2.0
498,498,0.0,5.0,38.49,-107.33,17.0,2.0
499,499,0.0,16.0,39.89,-100.99,26.0,2.0
500,500,0.0,8.0,39.38,-75.45,11.0,2.0
501,501,0.0,49.0,39.58,-80.39,19.0,2.0
502,502,0.0,44.0,41.59,-113.05,6.0,2.0
503,503,0.0,17.0,37.09,-85.39,19.0,2.0
504,504,0.0,5.0,37.83,-106.81,17.0,2.0
505,505,0.0,0.0,67.79,-141.49,28.0,0.0
506,506,0.0,11.0,20.31,-155.99,15.0,1.0
507,507,0.0,32.0,43.59,-74.35,12.0,2.0
508,508,0.0,8.0,39.49,-75.42,11.0,2.0
509,509,0.0,16.0,39.43,-100.57,26.0,2.0
510,510,0.0,5.0,40.71,-103.43,17.0,2.0
511,511,0.0,49.0,38.91,-79.59,19.0,2.0
512,512,0.0,44.0,40.27,-111.59,6.0,2.0
513,513,0.0,17.0,37.49,-83.89,19.0,2.0
514,514,0.0,0.0,61.29,-155.27,28.0,0.0
515,515,0.0,11.0,19.59,-155.37,15.0,1.0
516,516,0.0,32.0,42.49,-73.63,12.0,2.0
517,517,0.0,5.0,38.55,-107.35,17.0,2.0
518,518,0.0,16.0,39.81,-100.87,26.0,2.0
519,519,0.0,8.0,39.39,-75.48,11.0,2.0
520,520,0.0,49.0,39.58,-80.41,19.0,2.0
521,521,0.0,44.0,41.47,-112.83,6.0,2.0
522,522,0.0,17.0,37.19,-84.69,19.0,2.0
523,523,0.0,5.0,37.95,-106.71,17.0,2.0
524,524,0.0,0.0,68.49,-152.79,28.0,0.0
525,525,0.0,11.0,20.67,-156.29,15.0,1.0
526,526,0.0,32.0,43.89,-74.03,12.0,2.0
527,527,0.0,8.0,39.49,-75.43,11.0,2.0
528,528,0.0,16.0,39.35,-100.53,26.0,2.0
529,529,0.0,5.0,40.59,-102.93,17.0,2.0
530,530,0.0,49.0,38.79,-79.53,19.0,2.0
531,531,0.0,44.0,40.99,-112.25,6.0,2.0
532,532,0.0,17.0,37.39,-83.99,19.0,2.0
533,533,0.0,0.0,59.49,-156.59,28.0,2.0
534,534,0.0,11.0,19.85,-155.49,15.0,1.0
535,535,0.0,32.0,42.79,-73.45,12.0,2.0
536,536,0.0,5.0,38.49,-107.33,17.0,2.0
537,537,0.0,16.0,39.89,-100.99,26.0,2.0
538,538,0.0,8.0,39.38,-75.45,11.0,2.0
539,539,0.0,49.0,39.58,-80.39,19.0,2.0
540,540,0.0,44.0,41.59,-113.05,6.0,2.0
541,541,0.0,17.0,37.09,-85.39,19.0,2.0
542,542,0.0,5.0,37.83,-106.81,17.0,2.0
543,543,0.0,0.0,67.79,-141.49,28.0,0.0
544,544,0.0,11.0,20.31,-155.99,15.0,1.0
545,545,0.0,32.0,43.59,-74.35,12.0,2.0
546,546,0.0,8.0,39.49,-75.42,11.0,2.0
547,547,0.0,16.0,39.43,-100.57,26.0,2.0
548,548,0.0,5.0,40.71,-103.43,17.0,2.0
549,549,0.0,49.0,38.91,-79.59,19.0,2.0
550,550,0.0,44.0,40.27,-111.59,6.0,2.0
551,551,0.0,17.0,37.49,-83.89,19.0,2.0
552,552,0.0,0.0,61.49,-155.39,28.0,0.0
553,553,0.0,11.0,19.59,-155.37,15.0,1.0
554,554,0.0,32.0,42.49,-73.63,12.0,2.0
555,555,0.0,5.0,38.55,-107.35,17.0,2.0
556,556,0.0,16.0,39.81,-100.87,26.0,2.0
557,557,0.0,8.0,39.39,-75.48,11.0,2.0
558,558,0.0,49.0,39.58,-80.41,19.0,2.0
559,559,0.0,44.0,41.47,-112.83,6.0,2.0
560,560,0.0,17.0,37.19,-84.69,19.0,2.0
561,561,0.0,5.0,37.95,-106.71,17.0,2.0
562,562,0.0,0.0,68.49,-152.79,28.0,0.0
563,563,0.0,11.0,20.49,-156.19,15.0,1.0
564,564,0.0,32.0,43.89,-74.03,12.0,2.0
565,565,0.0,8.0,39.49,-75.43,11.0,2.0
566,566,0.0,16.0,39.35,-100.53,26.0,2.0
567,567,0.0,5.0,40.59,-102.93,17.0,2.0
568,568,0.0,49.0,38.79,-79.53,19.0,2.0
569,569,0.0,44.0,40.99,-112.25,6.0,2.0
570,570,0.0,17.0,37.39,-83.99,19.0,2.0
571,571,0.0,0.0,59.49,-156.59,28.0,2.0
572,572,0.0,11.0,19.71,-155.45,15.0,1.0
573,573,0.0,32.0,42.79,-73.45,12.0,2.0
574,574,0.0,5.0,38.49,-107.33,17.0,2.0
575,575,0.0,16.0,39.89,-100.99,26.0,2.0
576,576,0.0,8.0,39.38,-75.45,11.0,2.0
577,577,0.0,49.0,39.58,-80.39,19.0,2.0
578,578,0.0,44.0,41.59,-113.05,6.0,2.0
579,579,0.0,17.0,37.09,-85.39,19.0,2.0
580,580,0.0,5.0,37.83,-106.81,17.0,2.0
581,581,0.0,0.0,67.79,-141.49,28.0,0.0
582,582,0.0,11.0,20.31,-155.99,15.0,1.0
583,583,0.0,32.0,43.59,-74.35,12.0,2.0
584,584,0.0,8.0,39.49,-75.42,11.0,2.0
585,585,0.0,16.0,39.43,-100.57,26.0,2.0
586,586,0.0,5.0,40.71,-103.43,17.0,2.0
587,587,0.0,49.0,38.91,-79.59,19.0,2.0
588,588,0.0,44.0,40.27,-111.59,6.0,2.0
589,589,0.0,17.0,37.49,-83.89,19.0,2.0
590,590,0.0,0.0,61.29,-155.27,28.0,0.0
591,591,0.0,11.0,19.59,-155.37,15.0,1.0
592,592,0.0,32.0,42.49,-73.63,12.0,2.0
593,593,0.0,5.0,38.55,-107.35,17.0,2.0
594,594,0.0,16.0,39.81,-100.87,26.0,2.0
595,595,0.0,8.0,39.39,-75.48,11.0,2.0
596,596,0.0,49.0,39.58,-80.41,19.0,2.0
597,597,0.0,44.0,41.47,-112.83,6.0,2.0
598,598,0.0,17.0,37.19,-84.69,19.0,2.0
599,599,0.0,5.0,37.95,-106.71,17.0,2.0
600,600,0.0,0.0,68.49,-152.79,28.0,0.0
601,601,0.0,11.0,20.67,-156.29,15.0,1.0
602,602,0.0,32.0,43.89,-74.03,12.0,2.0
603,603,0.0,8.0,39.49,-75.43,11.0,2.0
604,604,0.0,16.0,39.35,-100.53,26.0,2.0
605,605,0.0,5.0,40.59,-102.93,17.0,2.0
606,606,0.0,49.0,38.79,-79.53,19.0,2.0
607,607,0.0,44.0,40.99,-112.25,6.0,2.0
608,608,0.0,17.0,37.39,-83.99,19.0,2.0
609,609,0.0,0.0,59.49,-156.59,28.0,2.0
610,610,0.0,11.0,19.85,-155.49,15.0,1.0
611,611,0.0,32.0,42.79,-73.45,12.0,2.0
612,612,0.0,5.0,38.49,-107.33,17.0,2.0
613,613,0.0,16.0,39.89,-100.99,26.0,2.0
614,614,0.0,8.0,39.38,-75.45,11.0,2.0
615,615,0.0,49.0,39.58,-80.39,19.0,2.0
616,616,0.0,44.0,41.59,-113.05,6.0,2.0
617,617,0.0,17.0,37.09,-85.39,19.0,2.0
618,618,0.0,5.0,37.83,-106.81,17.0,2.0
619,619,0.0,0.0,67.79,-141.49,28.0,0.0
620,620,0.0,11.0,20.31,-155.99,15.0,1.0
621,621,0.0,32.0,43.59,-74.35,12.0,2.0
622,622,0.0,8.0,39.49,-75.42,11.0,2.0
623,623,0.0,16.0,39.43,-100.57,26.0,2.0
624,624,0.0,5.0,40.71,-103.43,17.0,2.0
625,625,0.0,49.0,38.91,-79.59,19.0,2.0
626,626,0.0,44.0,40.27,-111.59,6.0,2.0
627,627,0.0,17.0,37.49,-83.89,19.0,2.0
628,628,0.0,0.0,61.49,-155.39,28.0,0.0
629,629,0.0,11.0,19.59,-155.37,15.0,1.0
630,630,0.0,32.0,42.49,-73.63,12.0,2.0
631,631,0.0,5.0,38.55,-107.35,17.0,2.0
632,632,0.0,16.0,39.81,-100.87,26.0,2.0
633,633,0.0,8.0,39.39,-75.48,11.0,2.0
634,634,0.0,49.0,39.58,-80.41,19.0,2.0
635,635,0.0,44.0,41.47,-112.83,6.0,2.0
636,636,0.0,17.0,37.19,-84.69,19.0,2.0
637,637,0.0,5.0,37.95,-106.71,17.0,2.0
638,638,0.0,0.0,68.49,-152.79,28.0,0.0
639,639,0.0,11.0,20.49,-156.19,15.0,1.0
640,640,0.0,32.0,43.89,-74.03,12.0,2.0
641,641,0.0,8.0,39.49,-75.43,11.0,2.0
642,642,0.0,16.0,39.35,-100.53,26.0,2.0
643,643,0.0,5.0,40.59,-102.93,17.0,2.0
644,644,0.0,49.0,38.79,-79.53,19.0,2.0
645,645,0.0,44.0,40.99,-112.25,6.0,2.0
646,646,0.0,17.0,37.39,-83.99,19.0,2.0
647,647,0.0,0.0,59.49,-156.59,28.0,2.0
648,648,0.0,11.0,19.71,-155.45,15.0,1.0
649,649,0.0,32.0,42.79,-73.45,12.0,2.0
650,650,0.0,5.0,38.49,-107.33,17.0,2.0
651,651,0.0,16.0,39.89,-100.99,26.0,2.0
652,652,0.0,8.0,39.38,-75.45,11.0,2.0
653,653,0.0,49.0,39.58,-80.39,19.0,2.0
654,654,0.0,44.0,41.59,-113.05,6.0,2.0
655,655,0.0,17.0,37.09,-85.39,19.0,2.0
656,656,0.0,5.0,37.83,-106.81,17.0,2.0
657,657,0.0,0.0,67.79,-141.49,28.0,0.0
658,658,0.0,11.0,20.31,-155.99,15.0,1.0
659,659,0.0,32.0,43.59,-74.35,12.0,2.0
660,660,0.0,8.0,39.49,-75.42,11.0,2.0
661,661,0.0,16.0,39.43,-100.57,26.0,2.0
662,662,0.0,5.0,40.71,-103.43,17.0,2.0
663,663,0.0,49.0,38.91,-79.59,19.0,2.0
664,664,0.0,44.0,40.27,-111.59,6.0,2.0
665,665,0.0,17.0,37.49,-83.89,19.0,2.0
666,666,0.0,0.0,61.49,-155.39,28.0,0.0
667,667,0.0,11.0,19.59,-155.37,15.0,1.0
668,668,0.0,32.0,42.49,-73.63,12.0,2.0
669,669,0.0,5.0,38.55,-107.35,17.0,2.0
670,670,0.0,16.0,39.81,-100.87,26.0,2.0
671,671,0.0,8.0,39.39,-75.48,11.0,2.0
672,672,0.0,49.0,39.58,-80.41,19.0,2.0
673,673,0.0,44.0,41.47,-112.83,6.0,2.0
674,674,0.0,17.0,37.19,-84.69,19.0,2.0
675,675,0.0,5.0,37.95,-106.71,17.0,2.0
676,676,0.0,0.0,68.49,-152.79,28.0,0.0
677,677,0.0,11.0,20.67,-156.29,15.0,1.0
678,678,0.0,32.0,43.89,-74.03,12.0,2.0
679,679,0.0,8.0,39.49,-75.43,11.0,2.0
680,680,0.0,16.0,39.35,-100.53,26.0,2.0
681,681,0.0,5.0,40.59,-102.93,17.0,2.0
682,682,0.0,49.0,38.79,-79.53,19.0,2.0
683,683,0.0,44.0,40.99,-112.25,6.0,2.0
684,684,0.0,17.0,37.39,-83.99,19.0,2.0
685,685,0.0,0.0,59.49,-156.59,28.0,2.0
686,686,0.0,11.0,19.85,-155.49,15.0,1.0
687,687,0.0,32.0,42.79,-73.45,12.0,2.0
688,688,0.0,5.0,38.49,-107.33,17.0,2.0
689,689,0.0,16.0,39.89,-100.99,26.0,2.0
690,690,0.0,8.0,39.38,-75.45,11.0,2.0
691,691,0.0,49.0,39.58,-80.39,19.0,2.0
692,692,0.0,44.0,41.59,-113.05,6.0,2.0
693,693,0.0,17.0,37.09,-85.39,19.0,2.0
694,694,0.0,5.0,37.83,-106.81,17.0,2.0
695,695,0.0,0.0,67.79,-141.49,28.0,0.0
696,696,0.0,11.0,20.31,-155.99,15.0,1.0
697,697,0.0,32.0,43.59,-74.35,12.0,2.0
698,698,0.0,8.0,39.49,-75.42,11.0,2.0
699,699,0.0,16.0,39.43,-100.57,26.0,2.0
700,700,0.0,5.0,40.71,-103.43,17.0,2.0
701,701,0.0,49.0,38.91,-79.59,19.0,2.0
702,702,0.0,44.0,40.27,-111.59,6.0,2.0
703,703,0.0,17.0,37.49,-83.89,19.0,2.0
704,704,0.0,0.0,61.49,-155.39,28.0,0.0
705,705,0.0,11.0,19.59,-155.37,15.0,1.0
706,706,0.0,32.0,42.49,-73.63,12.0,2.0
707,707,0.0,5.0,38.55,-107.35,17.0,2.0
708,708,0.0,16.0,39.81,-100.87,26.0,2.0
709,709,0.0,8.0,39.39,-75.48,11.0,2.0
710,710,0.0,49.0,39.58,-80.41,19.0,2.0
711,711,0.0,44.0,41.47,-112.83,6.0,2.0
712,712,0.0,17.0,37.19,-84.69,19.0,2.0
713,713,0.0,5.0,37.95,-106.71,17.0,2.0
714,714,0.0,0.0,68.49,-152.79,28.0,0.0
715,715,0.0,11.0,20.49,-156.19,15.0,1.0
716,716,0.0,32.0,43.89,-74.03,12.0,2.0
717,717,0.0,8.0,39.49,-75.43,11.0,2.0
718,718,0.0,16.0,39.35,-100.53,26.0,2.0
719,719,0.0,5.0,40.59,-102.93,17.0,2.0
720,720,0.0,49.0,38.79,-79.53,19.0,2.0
721,721,0.0,44.0,40.99,-112.25,6.0,2.0
722,722,0.0,17.0,37.39,-83.99,19.0,2.0
723,723,0.0,0.0,59.49,-156.59,28.0,2.0
724,724,0.0,11.0,19.71,-155.45,15.0,1.0
725,725,0.0,32.0,42.79,-73.45,12.0,2.0
726,726,0.0,5.0,38.49,-107.33,17.0,2.0
727,727,0.0,16.0,39.89,-100.99,26.0,2.0
728,728,0.0,8.0,39.38,-75.45,11.0,2.0
729,729,0.0,49.0,39.58,-80.39,19.0,2.0
730,730,0.0,44.0,41.59,-113.05,6.0,2.0
731,731,0.0,17.0,37.09,-85.39,19.0,2.0
732,732,0.0,5.0,37.83,-106.81,17.0,2.0
733,733,0.0,0.0,67.79,-141.49,28.0,0.0
734,734,0.0,11.0,20.31,-155.99,15.0,1.0
735,735,0.0,32.0,43.59,-74.35,12.0,2.0
736,736,0.0,8.0,39.49,-75.42,11.0,2.0
737,737,0.0,16.0,39.43,-100.57,26.0,2.0
738,738,0.0,5.0,40.71,-103.43,17.0,2.0
739,739,0.0,49.0,38.91,-79.59,19.0,2.0
740,740,0.0,44.0,40.27,-111.59,6.0,2.0
741,741,0.0,17.0,37.49,-83.89,19.0,2.0
742,742,0.0,0.0,61.29,-155.27,28.0,0.0
743,743,0.0,11.0,19.59,-155.37,15.0,1.0
744,744,0.0,32.0,42.49,-73.63,12.0,2.0
745,745,0.0,5.0,38.55,-107.35,17.0,2.0
746,746,0.0,16.0,39.81,-100.87,26.0,2.0
747,747,0.0,8.0,39.39,-75.48,11.0,2.0
748,748,0.0,49.0,39.58,-80.41,19.0,2.0
749,749,0.0,44.0,41.47,-112.83,6.0,2.0
750,750,0.0,17.0,37.19,-84.69,19.0,2.0
751,751,0.0,5.0,37.95,-106.71,17.0,2.0
752,752,0.0,0.0,68.49,-152.79,28.0,0.0
753,753,0.0,11.0,20.67,-156.29,15.0,1.0
754,754,0.0,32.0,43.89,-74.03,12.0,2.0
755,755,0.0,8.0,39.49,-75.43,11.0,2.0
756,756,0.0,16.0,39.35,-100.53,26.0,2.0
757,757,0.0,5.0,40.59,-102.93,17.0,2.0
758,758,0.0,49.0,38.79,-79.53,19.0,2.0
759,759,0.0,44.0,40.99,-112.25,6.0,2.0
760,760,0.0,17.0,37.39,-83.99,19.0,2.0
761,761,0.0,0.0,59.49,-156.59,28.0,2.0
762,762,0.0,11.0,19.85,-155.49,15.0,1.0
763,763,0.0,32.0,42.79,-73.45,12.0,2.0
764,764,0.0,5.0,38.49,-107.33,17.0,2.0
765,765,0.0,16.0,39.89,-100.99,26.0,2.0
766,766,0.0,8.0,39.38,-75.45,11.0,2.0
767,767,0.0,49.0,39.58,-80.39,19.0,2.0
768,768,0.0,44.0,41.59,-113.05,6.0,2.0
769,769,0.0,17.0,37.09,-85.39,19.0,2.0
770,770,0.0,5.0,37.83,-106.81,17.0,2.0
771,771,0.0,0.0,67.79,-141.49,28.0,0.0
772,772,0.0,11.0,20.31,-155.99,15.0,1.0
773,773,0.0,32.0,43.59,-74.35,12.0,2.0
774,774,0.0,8.0,39.49,-75.42,11.0,2.0
775,775,0.0,16.0,39.43,-100.57,26.0,2.0
776,776,0.0,5.0,40.71,-103.43,17.0,2.0
