,Unnamed: 0,state_code,lat,lon,bird,lat_zone,real_identifier
1409,1409,16.0,38.61,-98.53,26.0,2.0,0
1410,1410,44.0,40.87,-112.49,6.0,2.0,0
1411,1411,17.0,38.25,-85.63,19.0,2.0,0
1412,1412,5.0,40.83,-108.77,17.0,2.0,0
1413,1413,0.0,66.27,-152.57,28.0,0.0,0
1414,1414,11.0,22.67,-159.35,15.0,1.0,0
1415,1415,49.0,39.7,-78.71,19.0,2.0,0
1416,1416,32.0,43.53,-74.61,12.0,2.0,0
1417,1417,16.0,37.55,-96.89,26.0,2.0,0
1418,1418,8.0,39.45,-75.46,11.0,2.0,0
1419,1419,44.0,40.53,-110.73,6.0,2.0,0
1420,1420,17.0,38.49,-85.59,19.0,2.0,0
1421,1421,5.0,40.45,-108.29,17.0,2.0,0
1422,1422,0.0,65.21,-153.51,28.0,0.0,0
1423,1423,11.0,21.39,-156.79,15.0,1.0,0
1424,1424,49.0,38.6,-80.33,19.0,2.0,0
1425,1425,32.0,36.45,-107.41,14.0,2.0,0
1426,1426,8.0,39.29,-75.42,11.0,2.0,0
1427,1427,16.0,38.55,-98.43,26.0,2.0,0
1428,1428,44.0,40.77,-112.91,6.0,2.0,0
1429,1429,17.0,37.99,-86.67,19.0,2.0,0
1430,1430,5.0,40.63,-108.55,17.0,2.0,0
1431,1431,0.0,64.39,-153.07,28.0,0.0,0
1432,1432,11.0,20.63,-156.39,15.0,1.0,0
1433,1433,49.0,39.46,-78.85,19.0,2.0,0
1434,1434,32.0,43.39,-74.49,12.0,2.0,0
1435,1435,16.0,37.33,-96.75,26.0,2.0,0
1436,1436,8.0,39.71,-75.5,11.0,2.0,0
1437,1437,44.0,40.45,-110.63,6.0,2.0,0
1438,1438,17.0,38.23,-85.69,19.0,2.0,0
1439,1439,5.0,40.81,-108.73,17.0,2.0,0
1440,1440,0.0,66.49,-152.85,28.0,0.0,0
1441,1441,11.0,22.45,-159.19,15.0,1.0,0
1442,1442,49.0,39.82,-78.67,19.0,2.0,0
1443,1443,32.0,36.49,-107.43,14.0,2.0,0
1444,1444,8.0,39.03,-75.38,11.0,2.0,0
1445,1445,16.0,38.49,-98.37,26.0,2.0,0
1446,1446,44.0,40.95,-112.53,6.0,2.0,0
1447,1447,17.0,38.49,-85.59,19.0,2.0,0
1448,1448,5.0,40.47,-108.31,17.0,2.0,0
1449,1449,0.0,65.59,-153.35,28.0,0.0,0
1450,1450,11.0,21.25,-156.83,15.0,1.0,0
1451,1451,49.0,38.62,-80.37,19.0,2.0,0
1452,1452,32.0,43.71,-74.91,12.0,2.0,0
1453,1453,16.0,37.47,-96.79,26.0,2.0,0
1454,1454,8.0,39.45,-75.46,11.0,2.0,0
1455,1455,44.0,40.67,-112.83,6.0,2.0,0
1456,1456,17.0,38.43,-85.55,19.0,2.0,0
1457,1457,5.0,40.65,-108.59,17.0,2.0,0
1458,1458,0.0,64.11,-153.43,28.0,0.0,0
1459,1459,11.0,20.59,-156.37,15.0,1.0,0
1460,1460,49.0,39.52,-78.87,19.0,2.0,0
1461,1461,32.0,36.33,-107.37,14.0,2.0,0
1462,1462,8.0,39.59,-75.5,11.0,2.0,0
1463,1463,16.0,38.61,-98.53,26.0,2.0,0
1464,1464,44.0,40.87,-112.49,6.0,2.0,0
1465,1465,17.0,38.25,-85.63,19.0,2.0,0
1466,1466,5.0,40.83,-108.77,17.0,2.0,0
1467,1467,0.0,66.31,-152.91,28.0,0.0,0
1468,1468,11.0,22.67,-159.35,15.0,1.0,0
1469,1469,49.0,39.7,-78.71,19.0,2.0,0
1470,1470,32.0,43.53,-74.61,12.0,2.0,0
1471,1471,16.0,37.55,-96.89,26.0,2.0,0
1472,1472,8.0,39.45,-75.46,11.0,2.0,0
1473,1473,44.0,40.53,-110.73,6.0,2.0,0
1474,1474,17.0,38.49,-85.59,19.0,2.0,0
1475,1475,5.0,40.45,-108.29,17.0,2.0,0
1476,1476,0.0,65.47,-153.35,28.0,0.0,0
1477,1477,11.0,21.39,-156.79,15.0,1.0,0
1478,1478,49.0,38.6,-80.33,19.0,2.0,0
1479,1479,32.0,36.45,-107.41,14.0,2.0,0
1480,1480,8.0,39.29,-75.42,11.0,2.0,0
1481,1481,16.0,38.55,-98.43,26.0,2.0,0
1482,1482,44.0,40.77,-112.91,6.0,2.0,0
1483,1483,17.0,37.99,-86.67,19.0,2.0,0
1484,1484,5.0,40.63,-108.55,17.0,2.0,0
1485,1485,0.0,64.61,-153.13,28.0,0.0,0
1486,1486,11.0,20.63,-156.39,15.0,1.0,0
1487,1487,49.0,39.46,-78.85,19.0,2.0,0
1488,1488,32.0,43.39,-74.49,12.0,2.0,0
1489,1489,16.0,37.33,-96.75,26.0,2.0,0
1490,1490,8.0,39.71,-75.5,11.0,2.0,0
1491,1491,44.0,40.45,-110.63,6.0,2.0,0
1492,1492,17.0,38.23,-85.69,19.0,2.0,0
1493,1493,5.0,40.81,-108.73,17.0,2.0,0
1494,1494,0.0,66.27,-152.57,28.0,0.0,0
1495,1495,11.0,22.45,-159.19,15.0,1.0,0
1496,1496,49.0,39.82,-78.67,19.0,2.0,0
1497,1497,32.0,36.49,-107.43,14.0,2.0,0
1498,1498,8.0,39.03,-75.38,11.0,2.0,0
1499,1499,16.0,38.49,-98.37,26.0,2.0,0
1500,1500,44.0,40.95,-112.53,6.0,2.0,0
1501,1501,17.0,38.49,-85.59,19.0,2.0,0
1502,1502,5.0,40.47,-108.31,17.0,2.0,0
1503,1503,0.0,65.21,-153.51,28.0,0.0,0
1504,1504,11.0,21.25,-156.83,15.0,1.0,0
1505,1505,49.0,38.62,-80.37,19.0,2.0,0
1506,1506,32.0,43.71,-74.91,12.0,2.0,0
1507,1507,16.0,37.47,-96.79,26.0,2.0,0
1508,1508,8.0,39.45,-75.46,11.0,2.0,0
1509,1509,44.0,40.67,-112.83,6.0,2.0,0
1510,1510,17.0,38.43,-85.55,19.0,2.0,0
1511,1511,5.0,40.65,-108.59,17.0,2.0,0
1512,1512,0.0,64.39,-153.07,28.0,0.0,0
1513,1513,11.0,20.59,-156.37,15.0,1.0,0
1514,1514,49.0,39.52,-78.87,19.0,2.0,0
1515,1515,32.0,36.33,-107.37,14.0,2.0,0
1516,1516,8.0,39.59,-75.5,11.0,2.0,0
1517,1517,16.0,38.61,-98.53,26.0,2.0,0
1518,1518,44.0,40.87,-112.49,6.0,2.0,0
1519,1519,17.0,38.25,-85.63,19.0,2.0,0
1520,1520,5.0,40.83,-108.77,17.0,2.0,0
1521,1521,0.0,66.49,-152.85,28.0,0.0,0
1522,1522,11.0,22.67,-159.35,15.0,1.0,0
1523,1523,49.0,39.7,-78.71,19.0,2.0,0
1524,1524,32.0,43.53,-74.61,12.0,2.0,0
1525,1525,16.0,37.55,-96.89,26.0,2.0,0
1526,1526,8.0,39.45,-75.46,11.0,2.0,0
1527,1527,44.0,40.53,-110.73,6.0,2.0,0
1528,1528,17.0,38.49,-85.59,19.0,2.0,0
1529,1529,5.0,40.45,-108.29,17.0,2.0,0
1530,1530,0.0,65.59,-153.35,28.0,0.0,0
1531,1531,11.0,21.39,-156.79,15.0,1.0,0
1532,1532,49.0,38.6,-80.33,19.0,2.0,0
1533,1533,32.0,36.45,-107.41,14.0,2.0,0
1534,1534,8.0,39.29,-75.42,11.0,2.0,0
1535,1535,16.0,38.55,-98.43,26.0,2.0,0
1536,1536,44.0,40.77,-112.91,6.0,2.0,0
1537,1537,17.0,37.99,-86.67,19.0,2.0,0
1538,1538,5.0,40.63,-108.55,17.0,2.0,0
1539,1539,0.0,64.11,-153.43,28.0,0.0,0
1540,1540,11.0,20.59,-156.37,15.0,1.0,0
1541,1541,49.0,39.46,-78.85,19.0,2.0,0
1542,1542,32.0,43.39,-74.49,12.0,2.0,0
1543,1543,16.0,37.33,-96.75,26.0,2.0,0
1544,1544,8.0,39.71,-75.5,11.0,2.0,0
1545,1545,44.0,40.45,-110.63,6.0,2.0,0
1546,1546,17.0,38.23,-85.69,19.0,2.0,0
1547,1547,5.0,40.81,-108.73,17.0,2.0,0
1548,1548,0.0,66.31,-152.91,28.0,0.0,0
1549,1549,11.0,22.45,-159.19,15.0,1.0,0
1550,1550,49.0,39.82,-78.67,19.0,2.0,0
1551,1551,32.0,36.49,-107.43,14.0,2.0,0
1552,1552,8.0,39.03,-75.38,11.0,2.0,0
1553,1553,16.0,38.49,-98.37,26.0,2.0,0
1554,1554,44.0,40.95,-112.53,6.0,2.0,0
1555,1555,17.0,38.49,-85.59,19.0,2.0,0
1556,1556,5.0,40.47,-108.31,17.0,2.0,0
1557,1557,0.0,65.47,-153.35,28.0,0.0,0
1558,1558,11.0,21.25,-156.83,15.0,1.0,0
1559,1559,49.0,38.62,-80.37,19.0,2.0,0
1560,1560,32.0,43.71,-74.91,12.0,2.0,0
1561,1561,16.0,37.47,-96.79,26.0,2.0,0
1562,1562,8.0,39.45,-75.46,11.0,2.0,0
1563,1563,44.0,40.67,-112.83,6.0,2.0,0
1564,1564,17.0,38.43,-85.55,19.0,2.0,0
1565,1565,5.0,40.65,-108.59,17.0,2.0,0
1566,1566,0.0,64.61,-153.13,28.0,0.0,0
1567,1567,11.0,20.59,-156.37,15.0,1.0,0
1568,1568,49.0,39.52,-78.87,19.0,2.0,0
1569,1569,32.0,36.33,-107.37,14.0,2.0,0
1570,1570,8.0,39.59,-75.5,11.0,2.0,0
1571,1571,16.0,38.61,-98.53,26.0,2.0,0
1572,1572,44.0,40.87,-112.49,6.0,2.0,0
1573,1573,17.0,38.25,-85.63,19.0,2.0,0
1574,1574,5.0,40.83,-108.77,17.0,2.0,0
1575,1575,0.0,66.27,-152.57,28.0,0.0,0
1576,1576,11.0,22.67,-159.35,15.0,1.0,0
1577,1577,49.0,39.7,-78.71,19.0,2.0,0
1578,1578,32.0,43.53,-74.61,12.0,2.0,0
1579,1579,16.0,37.55,-96.89,26.0,2.0,0
1580,1580,8.0,39.45,-75.46,11.0,2.0,0
1581,1581,44.0,40.53,-110.73,6.0,2.0,0
1582,1582,17.0,38.49,-85.59,19.0,2.0,0
1583,1583,5.0,40.45,-108.29,17.0,2.0,0
1584,1584,0.0,65.21,-153.51,28.0,0.0,0
1585,1585,11.0,21.39,-156.79,15.0,1.0,0
1586,1586,49.0,38.6,-80.33,19.0,2.0,0
1587,1587,32.0,36.45,-107.41,14.0,2.0,0
1588,1588,8.0,39.29,-75.42,11.0,2.0,0
1589,1589,16.0,38.55,-98.43,26.0,2.0,0
1590,1590,44.0,40.77,-112.91,6.0,2.0,0
1591,1591,17.0,37.99,-86.67,19.0,2.0,0
1592,1592,5.0,40.63,-108.55,17.0,2.0,0
1593,1593,0.0,64.39,-153.07,28.0,0.0,0
1594,1594,11.0,20.59,-156.37,15.0,1.0,0
1595,1595,49.0,39.46,-78.85,19.0,2.0,0
1596,1596,32.0,43.39,-74.49,12.0,2.0,0
1597,1597,16.0,37.33,-96.75,26.0,2.0,0
1598,1598,8.0,39.71,-75.5,11.0,2.0,0
1599,1599,44.0,40.45,-110.63,6.0,2.0,0
1600,1600,17.0,38.23,-85.69,19.0,2.0,0
1601,1601,5.0,40.81,-108.73,17.0,2.0,0
1602,1602,0.0,66.49,-152.85,28.0,0.0,0
1603,1603,11.0,22.45,-159.19,15.0,1.0,0
1604,1604,49.0,39.82,-78.67,19.0,2.0,0
1605,1605,32.0,36.49,-107.43,14.0,2.0,0
1606,1606,8.0,39.03,-75.38,11.0,2.0,0
1607,1607,16.0,38.49,-98.37,26.0,2.0,0
1608,1608,44.0,40.95,-112.53,6.0,2.0,0
1609,1609,17.0,38.49,-85.59,19.0,2.0,0
1610,1610,5.0,40.47,-108.31,17.0,2.0,0
1611,1611,0.0,65.59,-153.35,28.0,0.0,0
1612,1612,11.0,21.25,-156.83,15.0,1.0,0
1613,1613,49.0,38.62,-80.37,19.0,2.0,0
1614,1614,32.0,43.71,-74.91,12.0,2.0,0
1615,1615,16.0,37.47,-96.79,26.0,2.0,0
1616,1616,8.0,39.45,-75.46,11.0,2.0,0
1617,1617,44.0,40.67,-112.83,6.0,2.0,0
1618,1618,17.0,38.43,-85.55,19.0,2.0,0
1619,1619,5.0,40.65,-108.59,17.0,2.0,0
1620,1620,0.0,64.11,-153.43,28.0,0.0,0
1621,1621,11.0,20.59,-156.37,15.0,1.0,0
1622,1622,49.0,39.52,-78.87,19.0,2.0,0
1623,1623,32.0,36.33,-107.37,14.0,2.0,0
1624,1624,8.0,39.59,-75.5,11.0,2.0,0
1625,1625,16.0,38.61,-98.53,26.0,2.0,0
1626,1626,44.0,40.87,-112.49,6.0,2.0,0
1627,1627,17.0,38.25,-85.63,19.0,2.0,0
1628,1628,5.0,40.83,-108.77,17.0,2.0,0
1629,1629,0.0,66.31,-152.91,28.0,0.0,0
1630,1630,11.0,22.67,-159.35,15.0,1.0,0
1631,1631,49.0,39.7,-78.71,19.0,2.0,0
1632,1632,32.0,43.53,-74.61,12.0,2.0,0
1633,1633,16.0,37.55,-96.89,26.0,2.0,0
1634,1634,8.0,39.45,-75.46,11.0,2.0,0
1635,1635,44.0,40.53,-110.73,6.0,2.0,0
1636,1636,17.0,38.49,-85.59,19.0,2.0,0
1637,1637,5.0,40.45,-108.29,17.0,2.0,0
1638,1638,0.0,65.47,-153.35,28.0,0.0,0
1639,1639,11.0,21.39,-156.79,15.0,1.0,0
1640,1640,49.0,38.6,-80.33,19.0,2.0,0
1641,1641,32.0,36.45,-107.41,14.0,2.0,0
1642,1642,8.0,39.29,-75.42,11.0,2.0,0
1643,1643,16.0,38.55,-98.43,26.0,2.0,0
1644,1644,44.0,40.77,-112.91,6.0,2.0,0
1645,1645,17.0,37.99,-86.67,19.0,2.0,0
1646,1646,5.0,40.63,-108.55,17.0,2.0,0
1647,1647,0.0,64.61,-153.13,28.0,0.0,0
1648,1648,11.0,20.59,-156.37,15.0,1.0,0
1649,1649,49.0,39.46,-78.85,19.0,2.0,0
1650,1650,32.0,43.39,-74.49,12.0,2.0,0
1651,1651,16.0,37.33,-96.75,26.0,2.0,0
1652,1652,8.0,39.71,-75.5,11.0,2.0,0
1653,1653,44.0,40.45,-110.63,6.0,2.0,0
1654,1654,17.0,38.23,-85.69,19.0,2.0,0
1655,1655,5.0,40.81,-108.73,17.0,2.0,0
1656,1656,0.0,66.27,-152.57,28.0,0.0,0
1657,1657,11.0,22.45,-159.19,15.0,1.0,0
1658,1658,49.0,39.82,-78.67,19.0,2.0,0
1659,1659,32.0,36.49,-107.43,14.0,2.0,0
1660,1660,8.0,39.03,-75.38,11.0,2.0,0
1661,1661,16.0,38.49,-98.37,26.0,2.0,0
1662,1662,44.0,40.95,-112.53,6.0,2.0,0
1663,1663,17.0,38.49,-85.59,19.0,2.0,0
1664,1664,5.0,40.47,-108.31,17.0,2.0,0
1665,1665,0.0,65.21,-153.51,28.0,0.0,0
1666,1666,11.0,21.25,-156.83,15.0,1.0,0
1667,1667,49.0,38.62,-80.37,19.0,2.0,0
1668,1668,32.0,43.71,-74.91,12.0,2.0,0
1669,1669,16.0,37.47,-96.79,26.0,2.0,0
1670,1670,8.0,39.45,-75.46,11.0,2.0,0
1671,1671,44.0,40.67,-112.83,6.0,2.0,0
1672,1672,17.0,38.43,-85.55,19.0,2.0,0
1673,1673,5.0,40.65,-108.59,17.0,2.0,0
1674,1674,0.0,64.39,-153.07,28.0,0.0,0
1675,1675,11.0,20.59,-156.37,15.0,1.0,0
1676,1676,49.0,39.52,-78.87,19.0,2.0,0
1677,1677,32.0,36.33,-107.37,14.0,2.0,0
1678,1678,8.0,39.59,-75.5,11.0,2.0,0
1679,1679,16.0,38.61,-98.53,26.0,2.0,0
1680,1680,44.0,40.87,-112.49,6.0,2.0,0
1681,1681,17.0,38.25,-85.63,19.0,2.0,0
1682,1682,5.0,40.83,-108.77,17.0,2.0,0
1683,1683,0.0,66.49,-152.85,28.0,0.0,0
1684,1684,11.0,22.67,-159.35,15.0,1.0,0
1685,1685,49.0,39.7,-78.71,19.0,2.0,0
1686,1686,32.0,43.53,-74.61,12.0,2.0,0
1687,1687,16.0,37.55,-96.89,26.0,2.0,0
1688,1688,8.0,39.45,-75.46,11.0,2.0,0
1689,1689,44.0,40.53,-110.73,6.0,2.0,0
1690,1690,17.0,38.49,-85.59,19.0,2.0,0
1691,1691,5.0,40.45,-108.29,17.0,2.0,0
1692,1692,0.0,65.59,-153.35,28.0,0.0,0
1693,1693,11.0,21.39,-156.79,15.0,1.0,0
1694,1694,49.0,38.6,-80.33,19.0,2.0,0
1695,1695,32.0,36.45,-107.41,14.0,2.0,0
1696,1696,8.0,39.29,-75.42,11.0,2.0,0
1697,1697,16.0,38.55,-98.43,26.0,2.0,0
1698,1698,44.0,40.77,-112.91,6.0,2.0,0
1699,1699,17.0,37.99,-86.67,19.0,2.0,0
1700,1700,5.0,40.63,-108.55,17.0,2.0,0
1701,1701,0.0,64.11,-153.43,28.0,0.0,0
1702,1702,11.0,20.59,-156.37,15.0,1.0,0
1703,1703,49.0,39.46,-78.85,19.0,2.0,0
1704,1704,32.0,43.39,-74.49,12.0,2.0,0
1705,1705,16.0,37.33,-96.75,26.0,2.0,0
1706,1706,8.0,39.71,-75.5,11.0,2.0,0
1707,1707,44.0,40.45,-110.63,6.0,2.0,0
1708,1708,17.0,38.23,-85.69,19.0,2.0,0
1709,1709,5.0,40.81,-108.73,17.0,2.0,0
1710,1710,0.0,66.31,-152.91,28.0,0.0,0
1711,1711,11.0,22.45,-159.19,15.0,1.0,0
1712,1712,49.0,39.82,-78.67,19.0,2.0,0
1713,1713,32.0,36.49,-107.43,14.0,2.0,0
1714,1714,8.0,39.03,-75.38,11.0,2.0,0
1715,1715,16.0,38.49,-98.37,26.0,2.0,0
1716,1716,44.0,40.95,-112.53,6.0,2.0,0
1717,1717,17.0,38.49,-85.59,19.0,2.0,0
1718,1718,5.0,40.47,-108.31,17.0,2.0,0
1719,1719,0.0,65.47,-153.35,28.0,0.0,0
1720,1720,11.0,21.25,-156.83,15.0,1.0,0
1721,1721,49.0,38.62,-80.37,19.0,2.0,0
1722,1722,32.0,43.71,-74.91,12.0,2.0,0
1723,1723,16.0,37.47,-96.79,26.0,2.0,0
1724,1724,8.0,39.45,-75.46,11.0,2.0,0
1725,1725,44.0,40.67,-112.83,6.0,2.0,0
1726,1726,17.0,38.43,-85.55,19.0,2.0,0
1727,1727,5.0,40.65,-108.59,17.0,2.0,0
1728,1728,0.0,64.61,-153.13,28.0,0.0,0
1729,1729,11.0,20.59,-156.37,15.0,1.0,0
1730,1730,49.0,39.52,-78.87,19.0,2.0,0
1731,1731,32.0,36.33,-107.37,14.0,2.0,0
1732,1732,8.0,39.59,-75.5,11.0,2.0,0
1733,1733,16.0,38.61,-98.53,26.0,2.0,0
1734,1734,44.0,40.87,-112.49,6.0,2.0,0
1735,1735,17.0,38.25,-85.63,19.0,2.0,0
1736,1736,5.0,40.83,-108.77,17.0,2.0,0
1737,1737,0.0,66.27,-152.57,28.0,0.0,0
1738,1738,11.0,22.67,-159.35,15.0,1.0,0
1739,1739,16.0,37.61,-97.41,26.0,2.0,0
1740,1740,32.0,33.41,-103.79,14.0,2.0,0
1741,1741,17.0,37.93,-84.19,19.0,2.0,0
1742,1742,0.0,68.19,-156.48,28.0,0.0,0
1743,1743,8.0,38.99,-75.49,11.0,2.0,0
1744,1744,11.0,20.41,-155.85,15.0,1.0,0
1745,1745,49.0,38.51,-81.38,19.0,2.0,0
1746,1746,44.0,40.29,-112.85,6.0,2.0,0
1747,1747,17.0,37.49,-85.63,19.0,2.0,0
1748,1748,32.0,33.01,-104.91,14.0,2.0,0
1749,1749,0.0,62.31,-147.19,28.0,0.0,0
1750,1750,16.0,37.85,-101.18,26.0,2.0,0
1751,1751,5.0,39.51,-106.79,17.0,2.0,0
1752,1752,11.0,21.59,-157.29,15.0,1.0,0
1753,1753,49.0,39.39,-78.93,19.0,2.0,0
1754,1754,8.0,39.29,-75.71,11.0,2.0,0
1755,1755,44.0,40.67,-113.49,6.0,2.0,0
1756,1756,32.0,33.67,-104.19,14.0,2.0,0
1757,1757,17.0,38.27,-83.79,19.0,2.0,0
1758,1758,0.0,65.79,-164.49,28.0,0.0,0
1759,1759,16.0,37.59,-99.85,26.0,2.0,0
1760,1760,11.0,20.99,-156.59,15.0,1.0,0
1761,1761,5.0,39.13,-107.49,17.0,2.0,0
1762,1762,49.0,38.83,-81.59,19.0,2.0,0
1763,1763,8.0,39.49,-75.39,11.0,2.0,0
1764,1764,44.0,40.39,-112.99,6.0,2.0,0
1765,1765,32.0,33.43,-104.59,14.0,2.0,0
1766,1766,17.0,37.71,-84.49,19.0,2.0,0
1767,1767,0.0,67.39,-155.89,28.0,0.0,0
1768,1768,16.0,37.67,-100.79,26.0,2.0,0
1769,1769,11.0,21.19,-157.79,15.0,1.0,0
1770,1770,5.0,39.39,-106.99,17.0,2.0,0
1771,1771,49.0,39.19,-78.69,19.0,2.0,0
1772,1772,8.0,39.09,-75.59,11.0,2.0,0
1773,1773,44.0,40.59,-113.29,6.0,2.0,0
1774,1774,32.0,33.29,-104.49,14.0,2.0,0
1775,1775,17.0,38.43,-83.49,19.0,2.0,0
1776,1776,0.0,66.59,-154.89,28.0,0.0,0
1777,1777,16.0,37.53,-100.29,26.0,2.0,0
1778,1778,11.0,20.79,-156.99,15.0,1.0,0
1779,1779,32.0,43.19,-78.35,13.0,2.0,0
1780,1780,8.0,38.29,-75.83,10.0,2.0,0
1781,1781,32.0,34.59,-105.19,14.0,2.0,0
1782,1782,0.0,62.81,-152.41,29.0,0.0,0
1783,1783,8.0,38.85,-75.27,11.0,2.0,0
1784,1784,16.0,37.95,-96.67,26.0,2.0,0
1785,1785,49.0,40.58,-81.35,19.0,2.0,0
1786,1786,0.0,63.85,-154.29,28.0,0.0,0
1787,1787,32.0,33.25,-102.59,14.0,2.0,0
1788,1788,8.0,39.49,-75.85,11.0,2.0,0
1789,1789,11.0,22.15,-157.49,15.0,1.0,0
1790,1790,17.0,38.11,-83.49,19.0,2.0,0
1791,1791,49.0,39.79,-80.45,19.0,2.0,0
1792,1792,5.0,40.82,-107.51,17.0,2.0,0
1793,1793,0.0,64.39,-146.25,28.0,0.0,0
1794,1794,11.0,20.39,-155.67,15.0,1.0,0
1795,1795,44.0,37.29,-111.59,6.0,2.0,0
1796,1796,8.0,38.41,-75.59,11.0,2.0,0
1797,1797,49.0,38.29,-79.21,19.0,2.0,0
1798,1798,17.0,37.59,-84.89,19.0,2.0,0
1799,1799,32.0,42.79,-75.59,12.0,2.0,0
1800,1800,17.0,37.41,-86.59,19.0,2.0,0
1801,1801,32.0,42.05,-77.27,12.0,2.0,0
1802,1802,0.0,61.95,-143.49,28.0,0.0,0
1803,1803,17.0,38.51,-85.29,19.0,2.0,0
1804,1804,16.0,39.58,-101.49,26.0,2.0,0
1805,1805,32.0,41.49,-73.35,12.0,2.0,0
1806,1806,8.0,39.07,-75.33,11.0,2.0,0
1807,1807,0.0,59.29,-157.39,28.0,2.0,0
1808,1808,8.0,38.33,-75.67,11.0,2.0,0
1809,1809,8.0,38.59,-75.09,11.0,2.0,0
1810,1810,17.0,37.09,-85.99,19.0,2.0,0
1811,1811,44.0,40.59,-112.79,6.0,2.0,0
1812,1812,8.0,38.38,-75.42,11.0,2.0,0
1813,1813,8.0,39.04,-75.75,11.0,2.0,0
1814,1814,5.0,39.05,-108.85,17.0,2.0,0
1815,1815,5.0,39.39,-107.01,17.0,2.0,0
1816,1816,44.0,39.09,-112.49,6.0,2.0,0
1817,1817,11.0,21.59,-156.29,15.0,1.0,0
1818,1818,32.0,43.99,-76.49,12.0,2.0,0
1819,1819,11.0,19.59,-156.19,15.0,1.0,0
1820,1820,16.0,38.85,-96.59,26.0,2.0,0
1821,1821,32.0,42.81,-75.49,12.0,2.0,0
1822,1822,44.0,39.35,-113.43,6.0,2.0,0
1823,1823,5.0,38.29,-103.91,17.0,2.0,0
1824,1824,11.0,21.47,-158.24,15.0,1.0,0
1825,1825,49.0,37.95,-82.49,19.0,2.0,0
1826,1826,32.0,33.59,-106.79,14.0,2.0,0
1827,1827,8.0,38.67,-75.11,11.0,2.0,0
1828,1828,17.0,37.41,-85.67,19.0,2.0,0
1829,1829,44.0,41.49,-113.91,6.0,2.0,0
1830,1830,32.0,43.17,-76.21,12.0,2.0,0
1831,1831,11.0,20.83,-156.59,15.0,1.0,0
1832,1832,16.0,39.51,-101.59,26.0,2.0,0
1833,1833,32.0,42.49,-77.67,12.0,2.0,0
1834,1834,5.0,39.03,-108.59,17.0,2.0,0
1835,1835,44.0,38.59,-109.85,6.0,2.0,0
1836,1836,11.0,19.29,-155.43,15.0,1.0,0
1837,1837,49.0,40.67,-80.29,19.0,2.0,0
1838,1838,32.0,34.35,-106.51,14.0,2.0,0
1839,1839,8.0,38.39,-75.35,11.0,2.0,0
1840,1840,16.0,37.67,-96.11,26.0,2.0,0
1841,1841,44.0,38.13,-109.49,6.0,2.0,0
1842,1842,11.0,21.13,-159.01,15.0,1.0,0
1843,1843,32.0,43.79,-75.01,12.0,2.0,0
1844,1844,5.0,38.93,-103.59,17.0,2.0,0
1845,1845,49.0,38.39,-82.65,19.0,2.0,0
1846,1846,17.0,37.03,-85.95,19.0,2.0,0
1847,1847,44.0,41.67,-113.37,6.0,2.0,0
1848,1848,32.0,42.91,-76.83,12.0,2.0,0
1849,1849,11.0,20.29,-156.85,15.0,1.0,0
1850,1850,16.0,39.79,-101.99,26.0,2.0,0
1851,1851,32.0,33.23,-106.99,14.0,2.0,0
1852,1852,8.0,38.57,-75.49,11.0,2.0,0
1853,1853,44.0,38.85,-109.23,6.0,2.0,0
1854,1854,11.0,19.79,-155.67,15.0,1.0,0
1855,1855,49.0,40.35,-80.83,19.0,2.0,0
1856,1856,32.0,43.41,-76.49,12.0,2.0,0
1857,1857,5.0,38.51,-103.83,17.0,2.0,0
1858,1858,16.0,37.51,-96.67,26.0,2.0,0
1859,1859,44.0,38.29,-109.67,6.0,2.0,0
1860,1860,11.0,21.67,-158.87,15.0,1.0,0
1861,1861,32.0,43.95,-75.53,12.0,2.0,0
1862,1862,17.0,37.59,-85.41,19.0,2.0,0
1863,1863,44.0,41.29,-113.59,6.0,2.0,0
1864,1864,11.0,19.97,-155.29,15.0,1.0,0
1865,1865,32.0,42.67,-77.01,12.0,2.0,0
1866,1866,5.0,39.17,-108.35,17.0,2.0,0
1867,1867,49.0,38.59,-82.89,19.0,2.0,0
1868,1868,16.0,39.35,-101.79,26.0,2.0,0
1869,1869,32.0,33.83,-106.67,14.0,2.0,0
1870,1870,8.0,38.45,-75.59,11.0,2.0,0
1871,1871,44.0,38.99,-109.41,6.0,2.0,0
1872,1872,11.0,20.51,-156.49,15.0,1.0,0
1873,1873,49.0,40.91,-80.51,19.0,2.0,0
1874,1874,32.0,43.59,-76.01,12.0,2.0,0
1875,1875,5.0,38.75,-103.47,17.0,2.0,0
1876,1876,16.0,37.83,-96.35,26.0,2.0,0
1877,1877,44.0,38.47,-109.83,6.0,2.0,0
1878,1878,11.0,19.41,-155.79,15.0,1.0,0
1879,1879,32.0,43.31,-75.83,12.0,2.0,0
1880,1880,17.0,37.29,-85.83,19.0,2.0,0
1881,1881,44.0,41.85,-113.29,6.0,2.0,0
1882,1882,11.0,20.83,-156.91,15.0,1.0,0
1883,1883,32.0,42.39,-77.49,12.0,2.0,0
1884,1884,5.0,39.03,-108.59,17.0,2.0,0
1885,1885,49.0,38.75,-82.49,19.0,2.0,0
1886,1886,16.0,39.59,-101.99,26.0,2.0,0
1887,1887,32.0,33.49,-106.83,14.0,2.0,0
1888,1888,8.0,38.53,-75.67,11.0,2.0,0
1889,1889,44.0,38.67,-109.59,6.0,2.0,0
