,height,length,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class,real_identifier
262,11.0,183.0,2013.0,16.636,0.481,0.747,4.66,969.0,1503.0,208.0,1.0,1
263,1.0,33.0,33.0,33.0,0.667,1.0,3.67,22.0,33.0,6.0,2.0,1
264,8.0,16.0,128.0,2.0,0.367,0.969,1.88,47.0,124.0,25.0,1.0,1
265,7.0,3.0,21.0,0.429,0.571,1.0,4.0,12.0,21.0,3.0,1.0,1
266,8.0,4.0,32.0,0.5,0.469,0.875,5.0,15.0,28.0,3.0,1.0,1
267,8.0,7.0,56.0,0.875,0.268,0.786,1.67,15.0,44.0,9.0,1.0,1
268,8.0,70.0,560.0,8.75,0.332,0.896,1.66,186.0,502.0,112.0,1.0,1
269,93.0,104.0,9672.0,1.118,0.451,0.611,4.25,4366.0,5908.0,1028.0,3.0,1
270,9.0,42.0,378.0,4.667,0.312,0.889,1.97,118.0,336.0,60.0,1.0,1
271,14.0,192.0,2688.0,13.714,0.234,0.589,2.28,628.0,1584.0,275.0,1.0,1
272,8.0,38.0,304.0,4.75,0.339,0.766,1.75,103.0,233.0,59.0,1.0,1
273,1.0,99.0,99.0,99.0,0.192,1.0,1.06,19.0,99.0,18.0,1.0,1
274,10.0,59.0,590.0,5.9,0.269,0.69,1.81,159.0,407.0,88.0,1.0,1
275,4.0,4.0,16.0,1.0,0.5,0.5,8.0,8.0,8.0,1.0,1.0,1
276,1.0,19.0,19.0,19.0,0.579,1.0,3.67,11.0,19.0,3.0,2.0,1
277,31.0,37.0,1147.0,1.194,0.189,0.555,2.07,217.0,637.0,105.0,5.0,1
278,10.0,38.0,380.0,3.8,0.439,0.897,2.83,167.0,341.0,59.0,1.0,1
279,13.0,53.0,689.0,4.077,0.509,0.624,5.75,351.0,430.0,61.0,1.0,1
280,11.0,2.0,22.0,0.182,0.636,0.636,14.0,14.0,14.0,1.0,4.0,1
281,10.0,284.0,2840.0,28.4,0.202,0.709,1.43,575.0,2013.0,402.0,1.0,1
282,9.0,41.0,369.0,4.556,0.201,0.653,1.3,74.0,241.0,57.0,1.0,1
283,8.0,7.0,56.0,0.875,0.464,1.0,2.36,26.0,56.0,11.0,1.0,1
284,6.0,94.0,564.0,15.667,0.287,0.713,2.45,162.0,402.0,66.0,1.0,1
285,5.0,43.0,215.0,8.6,0.33,0.819,1.16,71.0,176.0,61.0,1.0,1
286,9.0,67.0,603.0,7.444,0.468,0.823,3.76,282.0,496.0,75.0,1.0,1
287,6.0,97.0,582.0,16.167,0.282,0.794,1.84,164.0,462.0,89.0,1.0,1
288,14.0,19.0,266.0,1.357,0.128,0.541,2.83,34.0,144.0,12.0,5.0,1
289,10.0,272.0,2720.0,27.2,0.279,0.789,1.98,758.0,2147.0,382.0,1.0,1
290,7.0,243.0,1701.0,34.714,0.219,0.528,1.62,372.0,898.0,230.0,1.0,1
291,6.0,7.0,42.0,1.167,0.476,0.976,2.22,20.0,41.0,9.0,1.0,1
292,11.0,104.0,1144.0,9.455,0.394,0.824,2.97,451.0,943.0,152.0,1.0,1
293,11.0,63.0,693.0,5.727,0.413,0.804,3.08,286.0,557.0,93.0,1.0,1
294,8.0,54.0,432.0,6.75,0.245,0.745,1.29,106.0,322.0,82.0,1.0,1
295,10.0,23.0,230.0,2.3,0.313,0.891,2.4,72.0,205.0,30.0,1.0,1
296,8.0,113.0,904.0,14.125,0.21,0.759,1.41,190.0,686.0,135.0,1.0,1
297,9.0,98.0,882.0,10.889,0.491,0.974,2.78,433.0,859.0,156.0,1.0,1
298,6.0,130.0,780.0,21.667,0.253,0.528,2.05,197.0,412.0,96.0,1.0,1
299,1.0,123.0,123.0,123.0,0.163,1.0,1.05,20.0,123.0,19.0,1.0,1
300,8.0,10.0,80.0,1.25,0.475,0.888,2.92,38.0,71.0,13.0,1.0,1
301,10.0,150.0,1500.0,15.0,0.252,0.585,2.07,378.0,878.0,183.0,1.0,1
302,8.0,535.0,4280.0,66.875,0.164,0.6,1.35,704.0,2566.0,520.0,1.0,1
303,5.0,203.0,1015.0,40.6,0.239,0.859,1.3,243.0,872.0,187.0,1.0,1
304,5.0,2.0,10.0,0.4,0.9,0.9,9.0,9.0,9.0,1.0,4.0,1
305,2.0,11.0,22.0,5.5,0.409,0.955,9.0,9.0,21.0,1.0,1.0,1
306,11.0,102.0,1122.0,9.273,0.223,0.768,1.53,250.0,862.0,163.0,1.0,1
307,10.0,17.0,170.0,1.7,0.224,0.729,2.38,38.0,124.0,16.0,1.0,1
308,8.0,3.0,24.0,0.375,0.5,0.667,3.0,12.0,16.0,4.0,1.0,1
309,25.0,410.0,10250.0,16.4,0.272,0.67,2.29,2792.0,6872.0,1218.0,1.0,1
310,7.0,25.0,175.0,3.571,0.331,0.891,1.41,58.0,156.0,41.0,1.0,1
311,9.0,37.0,333.0,4.111,0.526,0.898,3.18,175.0,299.0,55.0,1.0,1
312,7.0,11.0,77.0,1.571,0.299,0.987,1.35,23.0,76.0,17.0,1.0,1
313,11.0,43.0,473.0,3.909,0.336,0.753,2.74,159.0,356.0,58.0,1.0,1
314,7.0,1.0,7.0,0.143,1.0,1.0,7.0,7.0,7.0,1.0,4.0,1
315,9.0,186.0,1674.0,20.667,0.16,0.814,1.26,268.0,1363.0,213.0,1.0,1
316,6.0,13.0,78.0,2.167,0.295,0.897,1.64,23.0,70.0,14.0,1.0,1
317,1.0,28.0,28.0,28.0,0.464,1.0,2.17,13.0,28.0,6.0,2.0,1
318,8.0,298.0,2384.0,37.25,0.242,0.791,1.5,576.0,1886.0,383.0,1.0,1
319,5.0,7.0,35.0,1.4,0.457,1.0,2.0,16.0,35.0,8.0,1.0,1
320,28.0,32.0,896.0,1.143,0.462,0.722,7.02,414.0,647.0,59.0,3.0,1
321,7.0,74.0,518.0,10.571,0.276,0.683,1.57,143.0,354.0,91.0,1.0,1
322,1.0,17.0,17.0,17.0,1.0,1.0,17.0,17.0,17.0,1.0,2.0,1
323,9.0,44.0,396.0,4.889,0.46,0.937,2.84,182.0,371.0,64.0,1.0,1
324,8.0,43.0,344.0,5.375,0.34,0.892,1.83,117.0,307.0,64.0,1.0,1
325,25.0,186.0,4650.0,7.44,0.485,0.942,7.39,2253.0,4379.0,305.0,1.0,1
326,16.0,121.0,1936.0,7.563,0.396,0.611,5.6,767.0,1182.0,137.0,1.0,1
327,32.0,106.0,3392.0,3.313,0.198,0.395,4.56,671.0,1341.0,147.0,5.0,1
328,19.0,455.0,8645.0,23.947,0.081,0.095,33.48,703.0,821.0,21.0,1.0,1
329,10.0,12.0,120.0,1.2,0.55,0.875,4.71,66.0,105.0,14.0,1.0,1
330,10.0,511.0,5110.0,51.1,0.134,0.557,1.28,684.0,2846.0,534.0,1.0,1
331,10.0,53.0,530.0,5.3,0.306,0.889,1.84,162.0,471.0,88.0,1.0,1
332,12.0,84.0,1008.0,7.0,0.331,0.792,2.35,334.0,798.0,142.0,1.0,1
333,17.0,60.0,1020.0,3.529,0.139,0.371,7.1,142.0,378.0,20.0,5.0,1
334,10.0,262.0,2620.0,26.2,0.281,0.691,1.89,736.0,1811.0,390.0,1.0,1
335,11.0,54.0,594.0,4.909,0.273,0.781,2.19,162.0,464.0,74.0,1.0,1
336,9.0,111.0,999.0,12.333,0.188,0.769,1.49,188.0,768.0,126.0,1.0,1
337,9.0,24.0,216.0,2.667,0.537,1.0,2.9,116.0,216.0,40.0,1.0,1
338,7.0,3.0,21.0,0.429,0.571,1.0,3.0,12.0,21.0,4.0,1.0,1
339,2.0,536.0,1072.0,268.0,0.498,0.533,41.08,534.0,571.0,13.0,2.0,1
340,7.0,59.0,413.0,8.429,0.462,1.0,2.33,191.0,413.0,82.0,1.0,1
341,9.0,332.0,2988.0,36.889,0.159,0.712,1.21,476.0,2128.0,393.0,1.0,1
342,7.0,11.0,77.0,1.571,0.351,0.727,1.5,27.0,56.0,18.0,1.0,1
343,9.0,14.0,126.0,1.556,0.238,0.897,1.36,30.0,113.0,22.0,1.0,1
344,8.0,135.0,1080.0,16.875,0.131,0.671,1.22,142.0,725.0,116.0,1.0,1
345,10.0,177.0,1770.0,17.7,0.26,0.693,1.77,461.0,1226.0,261.0,1.0,1
346,12.0,266.0,3192.0,22.167,0.338,0.667,2.72,1079.0,2130.0,397.0,1.0,1
347,11.0,118.0,1298.0,10.727,0.348,0.797,2.71,452.0,1035.0,167.0,1.0,1
348,11.0,190.0,2090.0,17.273,0.239,0.457,2.11,500.0,955.0,237.0,1.0,1
349,8.0,15.0,120.0,1.875,0.267,0.767,2.29,32.0,92.0,14.0,1.0,1
350,9.0,32.0,288.0,3.556,0.354,0.806,1.7,102.0,232.0,60.0,1.0,1
351,6.0,8.0,48.0,1.333,0.458,0.729,2.44,22.0,35.0,9.0,1.0,1
352,8.0,1.0,8.0,0.125,1.0,1.0,8.0,8.0,8.0,1.0,4.0,1
353,10.0,16.0,160.0,1.6,0.375,0.769,2.14,60.0,123.0,28.0,1.0,1
354,7.0,46.0,322.0,6.571,0.155,0.587,4.17,50.0,189.0,12.0,1.0,1
355,7.0,14.0,98.0,2.0,0.255,0.735,1.56,25.0,72.0,16.0,1.0,1
356,6.0,39.0,234.0,6.5,0.393,0.927,1.77,92.0,217.0,52.0,1.0,1
357,9.0,82.0,738.0,9.111,0.385,0.935,2.29,284.0,690.0,124.0,1.0,1
358,9.0,211.0,1899.0,23.444,0.219,0.707,1.48,416.0,1343.0,282.0,1.0,1
359,9.0,535.0,4815.0,59.444,0.163,0.6,1.4,786.0,2887.0,561.0,1.0,1
360,13.0,323.0,4199.0,24.846,0.256,0.557,2.4,1076.0,2340.0,449.0,1.0,1
361,9.0,218.0,1962.0,24.222,0.148,0.582,1.43,290.0,1141.0,203.0,1.0,1
362,8.0,50.0,400.0,6.25,0.253,0.8,2.3,101.0,320.0,44.0,1.0,1
363,9.0,26.0,234.0,2.889,0.342,0.821,2.35,80.0,192.0,34.0,1.0,1
364,9.0,98.0,882.0,10.889,0.285,0.645,2.06,251.0,569.0,122.0,1.0,1
365,9.0,166.0,1494.0,18.444,0.336,0.723,2.38,502.0,1080.0,211.0,1.0,1
366,5.0,11.0,55.0,2.2,0.6,0.818,2.75,33.0,45.0,12.0,1.0,1
367,8.0,14.0,112.0,1.75,0.438,0.768,2.23,49.0,86.0,22.0,1.0,1
368,11.0,25.0,275.0,2.273,0.276,0.629,1.9,76.0,173.0,40.0,1.0,1
369,8.0,14.0,112.0,1.75,0.321,0.938,1.71,36.0,105.0,21.0,1.0,1
370,27.0,106.0,2862.0,3.926,0.261,0.478,5.45,747.0,1368.0,137.0,1.0,1
371,10.0,35.0,350.0,3.5,0.331,0.686,1.93,116.0,240.0,60.0,1.0,1
372,8.0,42.0,336.0,5.25,0.414,0.955,1.88,139.0,321.0,74.0,1.0,1
373,7.0,54.0,378.0,7.714,0.267,0.619,1.42,101.0,234.0,71.0,1.0,1
374,10.0,263.0,2630.0,26.3,0.204,0.589,1.54,537.0,1550.0,348.0,1.0,1
375,6.0,7.0,42.0,1.167,0.524,1.0,2.0,22.0,42.0,11.0,1.0,1
376,9.0,43.0,387.0,4.778,0.3,0.713,1.78,116.0,276.0,65.0,1.0,1
377,8.0,24.0,192.0,3.0,0.375,0.964,1.8,72.0,185.0,40.0,1.0,1
378,1.0,22.0,22.0,22.0,0.955,1.0,21.0,21.0,22.0,1.0,2.0,1
379,8.0,30.0,240.0,3.75,0.233,0.833,1.24,56.0,200.0,45.0,1.0,1
380,8.0,41.0,328.0,5.125,0.335,0.933,2.08,110.0,306.0,53.0,1.0,1
381,11.0,38.0,418.0,3.455,0.328,0.852,1.96,137.0,356.0,70.0,1.0,1
382,2.0,6.0,12.0,3.0,0.583,0.917,7.0,7.0,11.0,1.0,1.0,1
383,7.0,18.0,126.0,2.571,0.357,0.865,2.14,45.0,109.0,21.0,1.0,1
384,7.0,11.0,77.0,1.571,0.299,1.0,1.77,23.0,77.0,13.0,1.0,1
385,7.0,14.0,98.0,2.0,0.378,1.0,1.95,37.0,98.0,19.0,1.0,1
386,8.0,36.0,288.0,4.5,0.427,0.924,1.98,123.0,266.0,62.0,1.0,1
387,5.0,7.0,35.0,1.4,0.429,0.971,1.36,15.0,34.0,11.0,1.0,1
388,10.0,19.0,190.0,1.9,0.326,0.768,1.59,62.0,146.0,39.0,1.0,1
389,2.0,25.0,50.0,12.5,0.36,1.0,4.5,18.0,50.0,4.0,2.0,1
390,9.0,24.0,216.0,2.667,0.356,0.907,2.2,77.0,196.0,35.0,1.0,1
391,9.0,508.0,4572.0,56.444,0.164,0.69,1.22,748.0,3154.0,614.0,1.0,1
392,10.0,79.0,790.0,7.9,0.324,0.671,2.19,256.0,530.0,117.0,1.0,1
393,9.0,214.0,1926.0,23.778,0.23,0.748,1.44,443.0,1440.0,307.0,1.0,1
394,5.0,32.0,160.0,6.4,0.413,0.994,1.35,66.0,159.0,49.0,1.0,1
395,3.0,286.0,858.0,95.333,0.406,0.427,87.0,348.0,366.0,4.0,2.0,1
396,8.0,96.0,768.0,12.0,0.111,0.479,1.35,85.0,368.0,63.0,1.0,1
397,6.0,4.0,24.0,0.667,0.542,1.0,1.86,13.0,24.0,7.0,1.0,1
398,6.0,27.0,162.0,4.5,0.475,0.809,2.33,77.0,131.0,33.0,1.0,1
399,9.0,93.0,837.0,10.333,0.278,0.847,1.66,233.0,709.0,140.0,1.0,1
400,7.0,35.0,245.0,5.0,0.453,0.873,2.47,111.0,214.0,45.0,1.0,1
401,11.0,57.0,627.0,5.182,0.343,0.678,2.95,215.0,425.0,73.0,1.0,1
402,5.0,96.0,480.0,19.2,0.342,0.738,2.13,164.0,354.0,77.0,1.0,1
403,1.0,104.0,104.0,104.0,0.971,1.0,50.5,101.0,104.0,2.0,2.0,1
404,10.0,64.0,640.0,6.4,0.514,0.966,2.84,329.0,618.0,116.0,1.0,1
405,6.0,46.0,276.0,7.667,0.315,0.75,2.12,87.0,207.0,41.0,1.0,1
406,8.0,15.0,120.0,1.875,0.475,1.0,2.38,57.0,120.0,24.0,1.0,1
407,7.0,23.0,161.0,3.286,0.329,1.0,1.39,53.0,161.0,38.0,1.0,1
408,8.0,100.0,800.0,12.5,0.485,0.879,3.43,388.0,703.0,113.0,1.0,1
409,11.0,52.0,572.0,4.727,0.262,0.858,1.79,150.0,491.0,84.0,1.0,1
410,6.0,13.0,78.0,2.167,0.179,0.923,2.0,14.0,72.0,7.0,1.0,1
411,10.0,23.0,230.0,2.3,0.348,0.891,2.22,80.0,205.0,36.0,1.0,1
412,10.0,22.0,220.0,2.2,0.336,0.836,2.74,74.0,184.0,27.0,1.0,1
413,7.0,13.0,91.0,1.857,0.286,0.868,1.37,26.0,79.0,19.0,1.0,1
414,5.0,25.0,125.0,5.0,0.4,0.928,1.52,50.0,116.0,33.0,1.0,1
415,5.0,8.0,40.0,1.6,0.325,0.9,1.63,13.0,36.0,8.0,1.0,1
416,9.0,103.0,927.0,11.444,0.369,0.877,2.55,342.0,813.0,134.0,1.0,1
417,8.0,12.0,96.0,1.5,0.385,0.698,2.47,37.0,67.0,15.0,1.0,1
418,12.0,230.0,2760.0,19.167,0.164,0.57,3.48,453.0,1572.0,130.0,1.0,1
419,7.0,57.0,399.0,8.143,0.321,0.952,1.47,128.0,380.0,87.0,1.0,1
420,6.0,96.0,576.0,16.0,0.318,0.575,3.0,183.0,331.0,61.0,1.0,1
421,10.0,58.0,580.0,5.8,0.402,0.893,2.81,233.0,518.0,83.0,1.0,1
422,8.0,24.0,192.0,3.0,0.297,0.974,1.43,57.0,187.0,40.0,1.0,1
423,9.0,107.0,963.0,11.889,0.383,0.858,2.22,369.0,826.0,166.0,1.0,1
424,10.0,49.0,490.0,4.9,0.52,0.961,2.97,255.0,471.0,86.0,1.0,1
425,9.0,262.0,2358.0,29.111,0.089,0.43,1.19,210.0,1015.0,176.0,1.0,1
426,9.0,225.0,2025.0,25.0,0.198,0.741,1.41,400.0,1501.0,283.0,1.0,1
427,7.0,20.0,140.0,2.857,0.421,0.829,2.46,59.0,116.0,24.0,1.0,1
428,6.0,32.0,192.0,5.333,0.292,0.698,1.37,56.0,134.0,41.0,1.0,1
429,10.0,85.0,850.0,8.5,0.324,0.675,2.25,275.0,574.0,122.0,1.0,1
430,12.0,101.0,1212.0,8.417,0.292,0.792,1.99,354.0,960.0,178.0,1.0,1
431,24.0,64.0,1536.0,2.667,0.227,0.57,3.38,348.0,875.0,103.0,1.0,1
432,7.0,66.0,462.0,9.429,0.171,0.903,1.49,79.0,417.0,53.0,1.0,1
433,7.0,24.0,168.0,3.429,0.28,0.607,1.38,47.0,102.0,34.0,1.0,1
434,8.0,82.0,656.0,10.25,0.393,0.764,2.41,258.0,501.0,107.0,1.0,1
435,6.0,81.0,486.0,13.5,0.282,0.957,1.34,137.0,465.0,102.0,1.0,1
436,2.0,19.0,38.0,9.5,0.237,1.0,1.8,9.0,38.0,5.0,1.0,1
437,10.0,38.0,380.0,3.8,0.397,0.887,2.7,151.0,337.0,56.0,1.0,1
438,23.0,137.0,3151.0,5.957,0.855,0.934,16.64,2695.0,2943.0,162.0,1.0,1
439,12.0,497.0,5964.0,41.417,0.297,0.733,2.25,1773.0,4374.0,789.0,1.0,1
440,8.0,17.0,136.0,2.125,0.441,0.978,1.67,60.0,133.0,36.0,1.0,1
441,8.0,92.0,736.0,11.5,0.359,0.913,1.75,264.0,672.0,151.0,1.0,1
442,8.0,12.0,96.0,1.5,0.427,0.719,2.73,41.0,69.0,15.0,1.0,1
443,7.0,343.0,2401.0,49.0,0.213,0.772,1.45,512.0,1854.0,352.0,1.0,1
444,10.0,18.0,180.0,1.8,0.522,0.772,8.55,94.0,139.0,11.0,1.0,1
445,11.0,303.0,3333.0,27.545,0.151,0.2,7.49,502.0,666.0,67.0,1.0,1
446,10.0,19.0,190.0,1.9,0.621,0.858,8.43,118.0,163.0,14.0,1.0,1
447,10.0,34.0,340.0,3.4,0.356,0.744,1.98,121.0,253.0,61.0,1.0,1
448,9.0,76.0,684.0,8.444,0.38,0.95,2.2,260.0,650.0,118.0,1.0,1
449,19.0,2.0,38.0,0.105,0.816,0.816,31.0,31.0,31.0,1.0,4.0,1
450,6.0,10.0,60.0,1.667,0.483,0.933,2.07,29.0,56.0,14.0,1.0,1
451,25.0,261.0,6525.0,10.44,0.887,0.945,17.75,5785.0,6164.0,326.0,1.0,1
452,53.0,48.0,2544.0,0.906,0.181,0.374,4.69,460.0,951.0,98.0,5.0,1
453,10.0,52.0,520.0,5.2,0.306,0.688,1.96,159.0,358.0,81.0,1.0,1
454,10.0,48.0,480.0,4.8,0.36,0.863,2.16,173.0,414.0,80.0,1.0,1
455,11.0,22.0,242.0,2.0,0.603,0.888,8.59,146.0,215.0,17.0,1.0,1
456,11.0,228.0,2508.0,20.727,0.282,0.621,2.96,708.0,1558.0,239.0,1.0,1
457,77.0,257.0,19789.0,3.338,0.465,0.49,72.47,9204.0,9689.0,127.0,1.0,1
458,6.0,95.0,570.0,15.833,0.274,0.784,1.97,156.0,447.0,79.0,1.0,1
459,1.0,19.0,19.0,19.0,0.789,1.0,3.75,15.0,19.0,4.0,2.0,1
460,14.0,319.0,4466.0,22.786,0.37,0.577,4.54,1654.0,2577.0,364.0,1.0,1
461,12.0,58.0,696.0,4.833,0.343,0.803,3.85,239.0,559.0,62.0,1.0,1
462,7.0,375.0,2625.0,53.571,0.092,0.428,1.21,241.0,1124.0,200.0,1.0,1
463,13.0,67.0,871.0,5.154,0.432,0.517,6.6,376.0,450.0,57.0,1.0,1
464,2.0,536.0,1072.0,268.0,0.568,0.688,24.36,609.0,737.0,25.0,2.0,1
465,9.0,46.0,414.0,5.111,0.242,0.737,1.47,100.0,305.0,68.0,1.0,1
466,13.0,106.0,1378.0,8.154,0.306,0.688,2.37,422.0,948.0,178.0,1.0,1
467,9.0,35.0,315.0,3.889,0.381,0.806,2.14,120.0,254.0,56.0,1.0,1
468,2.0,31.0,62.0,15.5,0.194,0.516,2.0,12.0,32.0,6.0,1.0,1
469,7.0,10.0,70.0,1.429,0.3,0.743,3.5,21.0,52.0,6.0,1.0,1
470,1.0,40.0,40.0,40.0,0.9,1.0,12.0,36.0,40.0,3.0,1.0,1
471,8.0,24.0,192.0,3.0,0.26,0.672,1.85,50.0,129.0,27.0,1.0,1
472,7.0,33.0,231.0,4.714,0.351,0.987,1.53,81.0,228.0,53.0,1.0,1
473,7.0,61.0,427.0,8.714,0.321,0.667,1.9,137.0,285.0,72.0,1.0,1
474,13.0,375.0,4875.0,28.846,0.154,0.519,1.44,751.0,2531.0,521.0,1.0,1
475,11.0,9.0,99.0,0.818,0.465,0.768,3.83,46.0,76.0,12.0,1.0,1
476,7.0,32.0,224.0,4.571,0.232,0.804,1.3,52.0,180.0,40.0,1.0,1
477,7.0,7.0,49.0,1.0,0.388,0.939,1.9,19.0,46.0,10.0,1.0,1
478,1.0,50.0,50.0,50.0,0.2,1.0,1.11,10.0,50.0,9.0,1.0,1
479,13.0,115.0,1495.0,8.846,0.314,0.695,2.62,469.0,1039.0,179.0,1.0,1
480,9.0,5.0,45.0,0.556,0.244,0.622,1.83,11.0,28.0,6.0,1.0,1
481,7.0,72.0,504.0,10.286,0.236,0.651,1.7,119.0,328.0,70.0,1.0,1
482,9.0,85.0,765.0,9.444,0.395,0.846,2.32,302.0,647.0,130.0,1.0,1
483,8.0,41.0,328.0,5.125,0.232,0.527,1.55,76.0,173.0,49.0,1.0,1
484,11.0,71.0,781.0,6.455,0.37,0.726,2.41,289.0,567.0,120.0,1.0,1
485,10.0,99.0,990.0,9.9,0.473,0.917,2.93,468.0,908.0,160.0,1.0,1
486,9.0,127.0,1143.0,14.111,0.174,0.718,1.28,199.0,821.0,155.0,1.0,1
487,8.0,120.0,960.0,15.0,0.25,0.748,1.66,240.0,718.0,145.0,1.0,1
488,7.0,13.0,91.0,1.857,0.264,0.879,1.85,24.0,80.0,13.0,1.0,1
489,11.0,32.0,352.0,2.909,0.301,0.895,1.89,106.0,315.0,56.0,1.0,1
490,5.0,110.0,550.0,22.0,0.547,0.556,100.33,301.0,306.0,3.0,2.0,1
491,7.0,20.0,140.0,2.857,0.336,0.707,2.24,47.0,99.0,21.0,1.0,1
492,7.0,5.0,35.0,0.714,0.257,0.571,2.25,9.0,20.0,4.0,1.0,1
493,9.0,71.0,639.0,7.889,0.352,0.897,1.97,225.0,573.0,114.0,1.0,1
494,10.0,4.0,40.0,0.4,0.375,0.4,15.0,15.0,16.0,1.0,1.0,1
495,9.0,36.0,324.0,4.0,0.395,0.673,2.37,128.0,218.0,54.0,1.0,1
496,10.0,21.0,210.0,2.1,0.348,0.757,3.17,73.0,159.0,23.0,1.0,1
497,8.0,70.0,560.0,8.75,0.279,0.727,1.68,156.0,407.0,93.0,1.0,1
498,28.0,137.0,3836.0,4.893,0.265,0.564,5.05,1016.0,2163.0,201.0,1.0,1
499,8.0,6.0,48.0,0.75,0.333,0.979,1.78,16.0,47.0,9.0,1.0,1
500,9.0,7.0,63.0,0.778,0.349,0.603,3.67,22.0,38.0,6.0,1.0,1
501,5.0,94.0,470.0,18.8,0.234,0.845,1.39,110.0,397.0,79.0,1.0,1
502,8.0,59.0,472.0,7.375,0.307,0.775,1.84,145.0,366.0,79.0,1.0,1
503,8.0,190.0,1520.0,23.75,0.118,0.62,1.21,179.0,943.0,148.0,1.0,1
504,7.0,20.0,140.0,2.857,0.25,0.657,1.46,35.0,92.0,24.0,1.0,1
505,11.0,183.0,2013.0,16.636,0.465,0.841,4.53,937.0,1693.0,207.0,1.0,1
506,1.0,17.0,17.0,17.0,0.882,1.0,7.5,15.0,17.0,2.0,2.0,1
507,10.0,33.0,330.0,3.3,0.394,0.645,3.25,130.0,213.0,40.0,1.0,1
508,8.0,53.0,424.0,6.625,0.38,0.915,1.87,161.0,388.0,86.0,1.0,1
509,12.0,12.0,144.0,1.0,0.306,0.979,1.69,44.0,141.0,26.0,1.0,1
510,8.0,10.0,80.0,1.25,0.325,0.913,1.53,26.0,73.0,17.0,1.0,1
511,21.0,68.0,1428.0,3.238,0.052,0.109,5.69,74.0,156.0,13.0,5.0,1
512,9.0,32.0,288.0,3.556,0.382,0.792,2.16,110.0,228.0,51.0,1.0,1
513,128.0,347.0,44416.0,2.711,0.399,0.567,13.07,17721.0,25163.0,1356.0,3.0,1
514,7.0,7.0,49.0,1.0,0.286,1.0,1.27,14.0,49.0,11.0,1.0,1
515,8.0,22.0,176.0,2.75,0.477,1.0,2.27,84.0,176.0,37.0,1.0,1
516,9.0,15.0,135.0,1.667,0.178,0.556,1.6,24.0,75.0,15.0,1.0,1
517,6.0,48.0,288.0,8.0,0.316,0.965,1.57,91.0,278.0,58.0,1.0,1
518,11.0,83.0,913.0,7.545,0.274,0.9,1.71,250.0,822.0,146.0,1.0,1
519,8.0,148.0,1184.0,18.5,0.208,0.725,1.24,246.0,858.0,198.0,1.0,1
520,9.0,121.0,1089.0,13.444,0.356,0.817,2.2,388.0,890.0,176.0,1.0,1
521,9.0,34.0,306.0,3.778,0.356,0.925,2.06,109.0,283.0,53.0,1.0,1
522,16.0,183.0,2928.0,11.438,0.413,0.787,4.81,1208.0,2305.0,251.0,1.0,1
523,7.0,11.0,77.0,1.571,0.364,0.935,1.4,28.0,72.0,20.0,1.0,1
524,2.0,537.0,1074.0,268.5,0.507,0.528,181.33,544.0,567.0,3.0,2.0,1
525,1.0,22.0,22.0,22.0,0.5,1.0,1.83,11.0,22.0,6.0,2.0,1
526,10.0,155.0,1550.0,15.5,0.275,0.803,1.85,427.0,1244.0,231.0,1.0,1
527,9.0,18.0,162.0,2.0,0.63,0.944,7.29,102.0,153.0,14.0,1.0,1
528,27.0,4.0,108.0,0.148,0.38,0.75,2.56,41.0,81.0,16.0,4.0,1
529,5.0,6.0,30.0,1.2,0.433,0.733,13.0,13.0,22.0,1.0,1.0,1
530,9.0,88.0,792.0,9.778,0.263,0.726,1.59,208.0,575.0,131.0,1.0,1
531,1.0,42.0,42.0,42.0,0.19,1.0,1.6,8.0,42.0,5.0,2.0,1
532,9.0,39.0,351.0,4.333,0.256,0.698,1.64,90.0,245.0,55.0,1.0,1
533,9.0,11.0,99.0,1.222,0.253,0.778,1.92,25.0,77.0,13.0,1.0,1
534,8.0,45.0,360.0,5.625,0.206,0.789,1.8,74.0,284.0,41.0,1.0,1
535,7.0,38.0,266.0,5.429,0.301,0.85,1.45,80.0,226.0,55.0,1.0,1
536,9.0,92.0,828.0,10.222,0.24,0.641,1.54,199.0,531.0,129.0,1.0,1
537,9.0,22.0,198.0,2.444,0.212,0.763,1.62,42.0,151.0,26.0,1.0,1
538,6.0,3.0,18.0,0.5,0.5,0.944,2.25,9.0,17.0,4.0,1.0,1
539,10.0,42.0,420.0,4.2,0.355,0.862,2.13,149.0,362.0,70.0,1.0,1
540,11.0,126.0,1386.0,11.455,0.273,0.649,2.11,379.0,900.0,180.0,1.0,1
541,11.0,60.0,660.0,5.455,0.32,0.608,2.01,211.0,401.0,105.0,1.0,1
542,7.0,23.0,161.0,3.286,0.329,0.938,1.39,53.0,151.0,38.0,1.0,1
543,8.0,19.0,152.0,2.375,0.388,0.809,1.97,59.0,123.0,30.0,1.0,1
544,5.0,14.0,70.0,2.8,0.257,0.814,3.6,18.0,57.0,5.0,1.0,1
545,8.0,70.0,560.0,8.75,0.464,0.988,2.36,260.0,553.0,110.0,1.0,1
546,11.0,303.0,3333.0,27.545,0.183,0.268,4.97,611.0,892.0,123.0,1.0,1
547,8.0,7.0,56.0,0.875,0.357,0.964,1.82,20.0,54.0,11.0,1.0,1
548,7.0,32.0,224.0,4.571,0.268,0.83,1.28,60.0,186.0,47.0,1.0,1
