Netpay,Tectonic regime,Basin name,Oil recovery factor,Gas recovery factor,Latitude,Permeability,Operator company,Longitude,Country,Region,Hydrocarbon type,Porosity,Structural setting,Reservoir status,Gross,Reservoir unit,Depth,Lithology,Condensate recovery factor,Period,Onshore/offshore,Field name,Oil density
5.4,0,117,0.3,0.77,50.069,3,4,-111.257,8,6,5,6,2,6,36,232,450,6,0.513,7,1,219,854.985
9.9,0,115,0.48,0.749,53.263,35,110,-115.801,8,6,5,10,2,2,12,123,924,6,0.513,7,1,406,854.985
24.6,2,9,0.46,0.83,38.21,5000,128,117.06,9,2,5,32.5,6,2,279.6,121,1105.8,11,0.513,17,1,438,959.322
45,0,75,0.353,0.433,31.92,0.4,61,8.366,42,0,5,8,9,2,294,308,2991,10,0.377,7,1,67,839.763
60,2,64,0.49,0.71,61.129,2000,166,2.358,30,1,5,26,6,2,90,317,1662.6,11,0.513,27,0,155,825.073
18.6,0,3,0.46,0.73,37.617,5,128,-98.917,48,6,5,13,2,6,24.6,83,990,6,0.513,4,1,206,815.562
10.2,0,75,0.45,0.66,32.894,0.1,110,-103.532,48,6,2,8,2,6,75,88,2520,6,0.513,21,1,394,806.268
13.2,0,113,0.46,0.73,51.142,120,155,44.867,36,3,5,16,2,2,36,308,1140,9,0.513,4,1,376,860.182
24.6,0,75,0.46,0.73,31.92,5,34,-103.716,48,6,5,6,2,6,180,118,1230,6,0.513,21,1,348,792.717
7.8,0,3,0.45,0.83,36.272,0.1,110,-100.262,48,6,2,10,2,2,45,118,4440,11,0.513,4,1,48,779.614
4.5,0,113,0.26,0.83,51.928,9,110,-114.54,8,6,5,11,2,5,12,319,2430,6,0.27,7,1,73,829.912
75,4,63,0.45,0.8,56.268,2000,155,2.069,46,1,5,28,7,2,84,108,2118.9,11,0.513,21,0,130,881.62
21,0,75,0.3,0.757,31.578,3,110,-102.531,48,6,5,10,2,5,30,83,1650,6,0.513,21,1,206,834.808
9.9,0,115,0.3,0.803,51.928,10,110,-114.54,8,6,5,10.2,2,2,24,64,1710,9,0.513,7,1,70,839.763
60,2,63,0.29,0.64,55.1,20,155,52.833,36,3,5,13.5,4,2,87,299,2274,11,0.4,7,1,303,825.073
57,0,78,0.397,0.42,44.039,3,110,-105.069,48,6,2,11,9,2,90,290,2595,6,0.377,7,1,242,820.29
30,0,75,0.35,0.757,32.792,5,111,-102.742,48,6,5,8,2,2,120,118,1275,6,0.513,21,1,242,810.888
36,0,104,0.38,0.73,26.533,20,152,49.925,37,5,5,14,2,6,60,213,2070,9,0.513,12,1,2,865.443
16.8,4,36,0.29,0.707,41.838,100,110,-80.29,48,6,5,16,4,2,75,325,4683,11,0.56,12,1,71,815.562
15.6,0,75,0.38,0.76,31.92,0.5,34,-103.43,48,6,2,10,2,2,90,84,1290,6,0.513,21,1,168,815.562
7.2,0,113,0.28,0.75,51.928,10,110,-114.54,8,6,3,10,2,2,9,321,2280,9,0.513,9,1,242,820.29
6,0,75,0.3,0.83,32.894,2,110,-103.662,48,6,5,6,2,5,45,133,1440,6,0.513,21,1,399,865.443
15.6,0,117,0.49,0.777,48.75,3,191,3.101,15,1,5,10,2,5,45,37,2460,9,0.353,7,1,24,825.073
5.3,0,117,0.12,0.79,48.852,0.8,110,-101.143,48,6,5,8.8,3,2,36,74,2515.2,6,0.27,4,1,142,810.888
9.9,2,56,0.3,0.73,70.343,100,22,-148.019,48,6,5,17,5,6,12,311,2520,11,0.27,12,1,291,854.985
7.8,0,3,0.397,0.913,36.272,0.4,0,-100.892,48,6,5,6,2,2,45,118,2940,6,0.353,4,1,75,892.744
7.8,0,117,0.24,0.73,48.852,4,4,-101.1,48,6,5,10,3,6,36,232,2485.5,9,0.27,4,1,209,815.562
6.9,4,63,0.24,0.86,55.114,1000,155,5.137,15,1,5,28,6,2,12.3,25,2027.5,11,0.513,7,0,65,825.073
60,9,40,0.447,0.7,28.1,600,1,33.45,13,0,5,25,8,2,195,9,1414.4,11,0.513,17,0,3,876.161
30,0,117,0.4,0.747,48.271,8.9,4,-102.992,48,6,5,15,3,5,90,231,2875.5,6,0.353,4,1,219,842.764
33,0,117,0.4,0.65,48.852,5,110,-101.175,48,6,5,9,3,5,120,232,1482,6,0.513,4,1,247,829.912
10.5,0,3,0.447,0.637,37.917,0.5,110,-63.383,50,4,5,10,2,5,180,343,4350,6,0.457,4,1,407,810.888
60,0,78,0.5,0.61,40.149,1000,110,-109.29,48,6,5,28,2,2,1260,256,1140,11,0.513,4,1,70,904.153
13.8,4,95,0.45,0.757,1.296,290,30,101.23,18,2,5,23,4,7,21.6,20,66,11,0.513,15,1,110,921.824
12,4,63,0.397,0.86,56.262,100,44,3.554,30,1,5,25,6,2,36,345,2798.8,11,0.27,12,0,316,834.808
30.6,0,115,0.44,0.757,53.229,35,155,-113.554,8,6,5,9.667,2,2,705,232,2430,9,0.353,7,1,172,820.29
30,0,75,0.41,0.73,32.792,8,110,-102.893,48,6,5,9,2,2,120,290,870,6,0.513,21,1,294,820.29
4.5,0,115,0.22,0.773,51.928,5,110,-114.54,8,6,5,8.8,2,6,15,376,2430,6,0.353,7,1,70,825.073
27,2,63,0.31,0.73,56.165,100,155,2.569,46,1,5,20,6,5,42.6,108,2115,11,0.513,21,0,129,854.985
8.4,0,113,0.42,0.75,52.838,5,110,-114.54,8,6,5,9,2,6,34.5,365,2280,9,0.513,4,1,290,820.29
5.3,0,117,0.28,0.83,48.852,0.5,110,-101.338,48,6,5,10,3,5,36,274,988.5,9,0.513,4,1,247,854.985
7.8,0,115,0.12,0.76,51.928,9,110,-114.54,8,6,5,11,2,5,36,323,2430,6,0.353,4,1,70,834.808
15.6,0,115,0.48,0.83,51.928,100,110,-114.54,8,6,5,11,2,5,45.3,375,2385,9,0.27,7,1,70,825.073
6,0,3,0.38,0.89,36.272,1,110,-100.734,48,6,5,8.2,2,6,45,290,4443,6,0.513,4,1,248,779.614
18.9,0,78,0.427,0.633,43.218,2.6,55,-105.279,48,6,5,9.9,3,5,30,319,2595,11,0.27,7,1,185,842.764
30,2,63,0.45,0.83,53.262,1000,70,2.107,46,1,5,27,6,5,39.3,185,1615.2,11,0.513,12,0,129,834.808
60,4,63,0.47,0.707,55.4,500,155,5.368,11,1,5,20,7,2,90,108,2090,11,0.56,12,0,391,825.073
6.9,2,9,0.29,0.73,37.917,1000,160,118.283,9,2,5,28.333,6,2,105,162,1795.5,11,0.513,17,1,438,959.322
9.3,0,115,0.397,0.71,53.229,10,110,-115.602,8,6,2,11,2,2,12.9,123,2430,6,0.353,7,1,395,792.717
9.9,0,117,0.353,0.77,48.852,10,110,-101.143,48,6,5,15,3,6,19.8,286,1255.5,9,0.513,4,1,172,820.29
33,0,75,0.4,0.757,32.199,100,61,-102.175,48,6,5,10,2,2,88.5,290,1140,6,0.513,21,1,172,815.562
9.9,0,115,0.4,0.79,53.264,10,110,-115.802,8,6,5,10,2,2,19.8,366,2430,9,0.513,7,1,409,825.073
36.9,0,115,0.44,0.66,51.928,0.1,110,-114.54,8,6,2,4,9,2,60,81,2520,6,0.353,7,1,375,792.717
21.6,4,65,0.447,0.66,53.68,1000,34,1.516,46,1,5,20,8,2,30,15,2242.5,11,0.447,12,0,297,839.763
6.9,0,115,0.27,0.677,51.928,0.5,110,-114.54,8,6,3,10,2,2,24.6,85,2550,6,0.27,4,1,345,825.073
6.9,0,78,0.3,0.777,44.551,10,104,-105.891,48,6,5,13,3,6,21,232,2700,6,0.353,7,1,241,844.776
6,0,117,0.26,0.71,48.852,20,4,-101.029,48,6,5,11,3,8,30,231,1482,6,0.513,4,1,219,815.562
24.6,0,75,0.38,0.83,31.66,8.6,104,9.54,42,0,5,12.5,8,5,180,308,2799,11,0.377,7,1,397,865.443
6.3,0,117,0.38,0.76,50.66,5,4,-112.1,8,6,5,10,2,5,45,232,2550,6,0.353,7,1,186,810.888
63,9,38,0.45,0.76,28.906,1000,69,19.762,23,0,5,25,6,2,69,167,1500,11,0.513,17,0,216,887.147
18,0,104,0.22,0.73,26.983,3,120,49.867,37,5,5,15,2,6,44.1,308,2070,9,0.513,12,1,240,892.744
10.2,9,75,0.373,0.82,32.768,5,110,-103.634,48,6,5,9.9,2,2,42,84,1680,6,0.513,21,1,411,825.073
24.6,2,0,0.417,0.75,35.09,0.1,120,114.75,9,2,2,1.8,6,2,165,31,2782.8,6,0.27,7,1,399,779.614
36,2,63,0.31,0.717,56.412,1000,178,2.029,46,1,5,26,6,2,195,185,2118,11,0.513,21,0,129,839.763
24.6,2,9,0.27,0.433,37.917,100,160,118.283,9,2,5,10.467,6,5,225,162,2782.8,11,0.27,17,1,433,887.147
24.6,0,113,0.353,0.42,51.928,9,110,-114.54,8,6,3,9.667,2,2,90,318,2430,11,0.353,4,1,70,829.912
15,0,85,0.3,0.827,35.383,3,128,44.028,20,5,5,20,2,2,30,307,1965,9,0.513,18,1,108,860.182
36,0,104,0.28,0.73,26.033,8,110,50.533,6,5,5,14,2,2,84,25,1986,9,0.513,7,1,108,839.763
10.8,2,56,0.43,0.71,70.327,1000,22,-148.019,48,6,5,20,5,6,14.1,58,2605.2,11,0.353,17,0,387,881.62
27,0,89,0.38,0.73,61.583,5,155,75.183,36,3,5,13,3,8,246,317,2460,11,0.4,7,1,268,844.776
6.9,0,89,0.447,0.633,63.638,0.4,34,54.702,36,3,5,15,4,2,19.8,232,2256.6,11,0.457,7,1,378,839.763
11.4,0,115,0.4,0.73,55.114,8.9,34,-114.432,8,6,5,11.8,2,5,36,83,2430,11,0.353,7,1,347,825.073
15.6,0,75,0.27,0.84,31.749,0.6,110,-102.443,48,6,5,6,2,6,30,118,1740,6,0.513,21,1,396,815.562
7.8,0,3,0.44,0.913,39.766,0.1,110,-101.716,48,6,2,10,2,6,24,333,989.5,6,0.513,21,1,241,810.888
120,9,38,0.26,0.71,27.98,0.1,34,-90.73,48,6,3,12,1,5,210,290,3824.5,11,0.377,15,1,229,762.803
