Netpay,Tectonic regime,Basin name,Oil recovery factor,Gas recovery factor,Latitude,Permeability,Operator company,Longitude,Country,Region,Hydrocarbon type,Porosity,Structural setting,Reservoir status,Gross,Reservoir unit,Depth,Lithology,Condensate recovery factor,Period,Onshore/offshore,Field name,Oil density
6.9,0,115,0.38,0.76,53.229,10,176,-115.801,8,6,5,8.3,2,5,24,375,2430,9,0.513,7,1,183,825.073
15,0,75,0.4,0.83,32.894,1.5,110,-103.554,48,6,5,11,2,5,30,290,1140,6,0.513,21,1,413,852.41
24.6,9,102,0.44,0.7,40.114,1000,128,62.991,49,3,5,20,4,2,69,357,1834.1,11,0.513,12,1,399,860.182
45,0,117,0.447,0.66,48.421,0.8,177,-103.554,48,6,5,6,3,6,120,232,2880,6,0.547,4,1,168,844.776
11.7,0,113,0.46,0.81,51.928,120,110,-114.54,8,6,5,11.8,2,5,39,319,2280,9,0.513,7,1,70,820.29
6.9,0,117,0.31,0.827,50.1,10,110,-111.1,8,6,3,12,2,2,30,361,924,11,0.513,7,1,275,829.912
4.5,0,75,0.3,0.823,32.768,2,110,-103.62,48,6,5,7,2,5,13.8,390,2889,9,0.377,21,1,294,792.717
6.9,0,115,0.397,0.75,51.928,25,106,-114.54,8,6,5,10,2,6,36.3,319,2430,9,0.353,7,1,70,839.763
24.6,9,66,0.35,0.73,70.327,50,22,-148.019,48,6,5,20,5,2,105,399,600,11,0.513,12,1,367,959.322
4.5,0,75,0.3,0.827,32.894,0.8,110,-103.702,48,6,5,6,2,5,12.9,118,1410,6,0.513,21,1,399,820.29
18,0,104,0.25,0.61,26.983,0.1,152,49.683,37,5,5,10,2,5,36,240,2460,9,0.513,7,1,437,820.29
9.9,0,115,0.47,0.83,55.15,63,34,-114.433,8,6,5,14,2,5,19.8,387,1710,11,0.513,7,1,241,834.808
21.6,0,115,0.5,0.66,52.838,0.5,155,-113.702,8,6,2,6,2,6,30,376,1710,9,0.513,9,1,236,834.808
10.2,0,3,0.52,0.84,39.766,0.5,110,-101.149,48,6,2,9,2,6,60,256,2520,6,0.513,4,1,290,825.073
15.6,0,115,0.48,0.83,51.928,100,110,-114.54,8,6,5,11,2,5,45.3,375,2385,9,0.27,7,1,70,825.073
12.9,0,89,0.3,0.77,61.583,200,169,75.183,36,3,5,17,3,5,24.3,378,2310.6,11,0.513,7,1,391,839.763
6.9,0,113,0.42,0.827,52.838,7,155,51.214,36,3,5,9.4,2,6,44.4,199,2292.9,9,0.27,4,1,210,839.763
60,0,75,0.3,0.783,32.768,0.5,178,-103.36,48,6,5,8,2,6,105,290,1285,6,0.513,21,1,294,815.562
24.6,0,115,0.26,0.84,53.229,15,24,-115.802,8,6,2,10.333,2,5,30,232,2430,11,0.27,7,1,232,825.073
15,0,104,0.26,0.77,26.983,30,120,49.55,37,5,5,17,2,2,36,26,2267.5,9,0.513,7,1,437,820.29
57,4,63,0.5,0.66,58.069,1000,178,1.383,46,1,5,27,7,2,69.3,108,2070,11,0.513,12,0,296,839.763
45,9,2,0.46,0.83,40.149,15,164,62.991,49,3,5,13,4,6,180,121,1833,11,0.513,12,1,267,825.073
24.6,0,75,0.38,0.83,31.66,8.6,104,9.54,42,0,5,12.5,8,5,180,308,2799,11,0.377,7,1,397,865.443
14.7,9,78,0.447,0.633,44.039,2,70,-105.338,48,6,5,13,2,2,105,256,2595,6,0.353,7,1,65,810.888
9.3,0,89,0.4,0.737,58.459,120,155,81.279,36,3,5,17,3,5,9.3,317,1520.7,9,0.513,7,1,375,860.182
6.3,0,89,0.31,0.757,61.583,1200,169,75.183,36,3,5,28.333,3,2,9.9,367,982.5,11,0.513,7,1,429,865.443
7.8,2,9,0.3,0.803,38.21,0.4,110,117.06,9,2,5,5,6,5,105,164,2268,11,0.27,0,1,438,892.744
12.9,0,89,0.397,0.77,61.583,100,169,75.183,36,3,5,20,3,2,22.5,371,2310,11,0.417,7,1,437,829.912
13.8,4,63,0.397,0.76,56.262,600,4,3.097,30,1,5,25,7,2,21.3,119,2310,11,0.513,12,0,155,839.763
33.6,2,56,0.28,0.637,70.262,25,22,-148.473,48,6,5,18.333,5,6,120,361,344.4,11,0.513,7,1,308,887.147
45,9,63,0.32,0.707,56.268,50,155,2.069,46,1,5,16,6,2,150,185,2118.9,11,0.56,12,0,129,839.763
33,0,75,0.353,0.66,32.388,0.8,110,-102.554,48,6,5,8,2,5,120,290,1620,6,0.513,21,1,296,839.763
13.2,0,115,0.44,0.747,52.838,1000,155,51.199,36,3,5,28,2,7,21.6,181,986.4,11,0.513,4,1,210,860.182
21.6,0,75,0.447,0.84,32.766,0.3,110,-103.532,48,6,2,6,2,6,90,118,1680,6,0.513,21,1,169,779.614
11.7,0,117,0.41,0.76,48.75,9,128,-101.1,48,6,5,13,3,5,36,231,1500,6,0.513,4,1,247,815.562
30,0,89,0.15,0.783,61.383,100,155,75.183,36,3,5,20,3,2,120,371,2310,11,0.513,7,1,413,839.763
13.2,0,115,0.34,0.778,52.238,1000,34,51.738,36,3,5,28,2,5,33,15,1574.7,11,0.513,4,1,210,860.182
33,0,75,0.4,0.603,32.66,0.4,110,-102.883,48,6,5,4,2,6,300,290,1290,6,0.513,21,1,96,829.912
11.7,0,115,0.28,0.757,55.2,100,34,52.833,36,3,5,20,2,6,36,308,1614,11,0.513,4,1,347,820.29
13.8,9,78,0.31,0.73,44.039,10,155,-105.279,48,6,5,13.333,2,6,75,84,2595,11,0.353,7,1,143,815.562
10.2,9,75,0.27,0.77,32.766,1,110,-103.716,48,6,5,9.133,2,6,42.3,290,2550,11,0.353,21,1,299,839.763
12.9,2,9,0.29,0.677,38.21,100,160,117.06,9,2,5,10.833,6,6,90,162,3420,6,0.377,17,1,438,852.41
30,0,117,0.3,0.757,48.852,0.1,77,-101.175,48,6,5,6,3,5,120,231,2700,9,0.353,4,1,72,810.888
11.7,0,3,0.417,0.913,36.272,0.1,120,-100.292,48,6,2,6,2,6,75,118,4447.5,11,0.493,4,1,256,758.713
12.9,0,117,0.38,0.77,48.1,2,128,16.716,4,1,5,10.333,10,2,44.4,274,2798.7,9,0.27,26,1,165,834.808
60,0,115,0.4,0.82,52.283,20,155,51.738,36,3,5,11,2,6,390,1,513,9,0.513,4,1,108,806.268
11.4,0,78,0.25,0.77,40.149,0.8,34,-108.833,48,6,2,13,2,2,75,20,3975,13,0.547,7,1,123,758.713
13.2,0,115,0.397,0.8,53.229,5,110,-115.801,8,6,2,10,2,8,24,123,1620,9,0.513,7,1,391,849.85
12.9,0,89,0.24,0.83,61.583,8,69,75.183,36,3,5,14,3,5,36.9,375,2518.7,11,0.27,7,1,268,825.073
12.9,0,113,0.22,0.827,51.928,3,176,-114.54,8,6,5,11,2,2,90,385,2430,6,0.417,7,1,70,825.073
15,9,104,0.47,0.707,26.533,60,110,49.983,37,5,5,20,7,6,36,155,2040,9,0.56,12,1,240,829.912
13.2,2,63,0.5,0.66,57.056,1000,34,2.069,46,1,5,25,6,5,21.3,371,1677,11,0.513,12,0,129,839.763
19.8,9,63,0.32,0.773,57.056,1000,178,2.069,46,1,5,28,6,6,30,58,1650,11,0.513,12,0,129,839.763
15.6,2,64,0.34,0.757,60.587,1000,166,2.913,30,1,5,20,6,2,21.6,58,2310,11,0.513,12,0,391,825.073
12.9,0,115,0.4,0.83,51.928,10,110,-114.54,8,6,5,11,2,6,24,123,1710,9,0.513,7,1,110,829.912
15,0,115,0.31,0.77,53.263,5,110,-115.704,8,6,5,8.7,2,6,30,381,2845.2,9,0.353,9,1,70,810.888
15,0,75,0.45,0.778,32.992,1,110,-103.992,48,6,5,6,2,6,30,118,1800,6,0.513,21,1,413,810.888
10.8,2,56,0.43,0.71,70.327,1000,22,-148.019,48,6,5,20,5,6,14.1,58,2605.2,11,0.353,17,0,387,881.62
27,4,63,0.38,0.66,56.262,2000,46,2.069,46,1,5,28,6,5,39,58,2114.2,11,0.513,12,0,129,839.763
120,0,75,0.6,0.81,32.766,200,61,-104.29,48,6,5,15,2,6,1950,290,825,11,0.513,21,1,172,904.153
24.6,0,115,0.46,0.77,55.114,1400,24,53.554,36,3,5,30,2,2,30,184,591.9,11,0.513,4,1,111,860.182
5.3,0,113,0.447,0.77,51.928,10,110,-114.54,8,6,3,9,2,2,45.3,319,2430,6,0.353,7,1,95,806.268
7.8,0,75,0.4,0.82,32.766,1.5,110,-103.716,48,6,5,8.8,2,6,45,290,1275,6,0.513,21,1,201,839.763
24.6,0,115,0.44,0.66,51.629,6,110,-114.54,8,6,2,10,2,2,30,81,2310,9,0.447,7,1,105,806.268
4.5,0,115,0.3,0.73,51.928,2,110,-114.54,8,6,5,8.3,2,5,10.5,376,2430,9,0.27,7,1,70,820.29
45,0,75,0.38,0.757,32.992,8,178,-103.992,48,6,5,6,2,6,90,290,1230,6,0.513,21,1,349,852.41
12,0,75,0.25,0.76,31.438,7,110,-102.31,48,6,5,11,2,2,180,290,1275,6,0.513,21,1,400,820.29
6,0,115,0.4,0.827,53.263,4,4,-115.929,8,6,5,6,2,5,30,232,2568,6,0.377,7,1,109,810.888
6.9,0,117,0.26,0.71,50.199,0.1,110,-111.472,8,6,2,4,9,2,30,353,2430,6,0.353,7,1,296,775.342
6,4,63,0.397,0.7,56.262,500,155,2.069,46,1,5,20,6,7,9.9,185,2118.9,11,0.513,12,0,24,839.763
12,0,115,0.44,0.73,52.238,0.4,4,-114.471,8,6,5,5,2,6,90,8,2430,6,0.353,7,1,241,820.29
11.7,0,3,0.5,0.86,37.917,0.4,110,-82.742,48,6,5,9,10,2,75,133,458.7,6,0.513,9,1,147,815.562
60,4,63,0.47,0.707,55.4,500,155,5.368,11,1,5,20,7,2,90,108,2090,11,0.56,12,0,391,825.073
13.8,0,75,0.4,0.83,32.768,15,110,-103.54,48,6,5,8.3,2,6,34.5,118,2550,9,0.27,21,1,72,842.764
6.3,0,113,0.26,0.71,52.838,5,4,-114.432,8,6,5,9.4,2,6,90,375,2430,9,0.353,7,1,70,820.29
6,4,2,0.46,0.66,46.218,1000,4,-104.51,48,6,5,34,2,5,13.8,81,1290,11,0.513,21,1,172,915.858
