Netpay,Tectonic regime,Basin name,Oil recovery factor,Gas recovery factor,Latitude,Permeability,Operator company,Longitude,Country,Region,Hydrocarbon type,Porosity,Structural setting,Reservoir status,Gross,Reservoir unit,Depth,Lithology,Condensate recovery factor,Period,Onshore/offshore,Field name,Oil density
3.6,0,117,0.3,0.803,48.852,2,110,-101.013,48,6,5,13,3,5,36,231,1452,9,0.513,4,1,193,842.764
14.1,9,66,0.32,0.707,70.382,200,22,-149.589,48,6,5,20,2,5,22.5,58,343.1,11,0.56,17,1,391,854.985
57,4,63,0.46,0.777,57.056,1000,34,2.069,46,1,5,25,6,2,69,274,2125.2,11,0.513,12,0,130,839.763
30.6,2,64,0.14,0.66,60.587,1000,166,3.094,30,1,5,27,6,2,57.3,198,1674,11,0.513,12,0,155,839.763
3.6,0,117,0.3,0.803,48.75,0.2,4,-101.1,48,6,5,10,3,6,30,231,1448.7,6,0.513,4,1,407,829.912
45,2,64,0.27,0.717,61.204,10,155,1.743,46,1,5,20,6,6,138.9,58,2460,11,0.513,12,0,391,829.912
6.9,0,113,0.26,0.783,52.838,7.3,155,51.702,36,3,5,11,2,2,9,167,1054.1,9,0.513,4,1,437,839.763
12,0,78,0.22,0.783,43.01,0.1,110,-105.279,48,6,2,6,3,6,75,388,2595,6,0.353,7,1,335,825.073
9.3,0,113,0.47,0.817,55.142,1000,24,52.282,36,3,5,32,2,2,19.8,299,984.9,11,0.513,4,1,39,860.182
10.2,0,117,0.447,0.83,49.65,0.8,155,-114.027,8,6,2,4,2,2,60,279,2520,6,0.353,10,1,241,825.073
4.5,0,75,0.4,0.783,32.768,1,110,-103.456,48,6,5,5,2,6,12,133,1440,6,0.513,21,1,412,815.562
120,0,75,0.5,0.66,32.894,4,61,-103.362,48,6,5,6,2,5,390,290,2760,6,0.377,21,1,199,839.763
7.8,0,89,0.24,0.827,62.263,120,87,77.733,36,3,5,18,3,6,12.3,375,2250,11,0.513,7,1,397,852.41
13.8,0,117,0.46,0.757,48.271,2,4,-102.338,48,6,5,11,3,5,24,232,2625,9,0.353,4,1,241,815.562
30,0,75,0.4,0.66,31.92,100,110,-102.857,48,6,5,12,2,6,120,118,1230,6,0.513,21,1,290,842.764
27,0,75,0.4,0.778,31.429,0.5,46,-102.366,48,6,5,4,2,2,120,290,2520,6,0.513,21,1,278,810.888
15,0,75,0.35,0.77,31.429,10,110,-102.29,48,6,5,10,2,6,30,133,1620,6,0.513,21,1,290,852.41
30,0,115,0.12,0.79,52.838,0.1,155,51.738,36,3,5,5,2,2,120,213,2250,6,0.513,4,1,24,839.763
30,0,89,0.15,0.783,61.383,100,155,75.183,36,3,5,20,3,2,120,371,2310,11,0.513,7,1,413,839.763
45,0,75,0.38,0.757,32.992,8,178,-103.992,48,6,5,6,2,6,90,290,1230,6,0.513,21,1,349,852.41
15,0,104,0.38,0.79,26.983,100,152,49.683,37,5,5,20,2,8,36,213,2070,9,0.513,12,1,262,860.182
18.6,0,3,0.46,0.73,37.617,5,128,-98.917,48,6,5,13,2,6,24.6,83,990,6,0.513,4,1,206,815.562
36,0,75,0.38,0.79,32.766,8,110,-103.716,48,6,5,6,2,2,120,290,1290,6,0.513,21,1,294,815.562
13.8,0,89,0.29,0.827,61.583,0.4,169,75.183,36,3,5,10,3,2,44.4,371,2460,11,0.547,7,1,268,829.912
9.3,4,63,0.35,0.73,56.165,1400,4,2.227,46,1,5,28,6,6,9.3,368,2250,11,0.513,12,0,178,854.985
6.3,0,113,0.26,0.71,52.838,5,4,-114.432,8,6,5,9.4,2,6,90,375,2430,9,0.353,7,1,70,820.29
6,0,117,0.45,0.778,50.069,100,155,-112.235,8,6,5,10,3,5,75,361,900,6,0.513,7,1,241,834.808
14.7,2,9,0.447,0.84,37.867,100,160,118.75,9,2,5,15,6,5,177,301,1423.8,11,0.513,17,1,406,892.744
30,0,75,0.35,0.757,32.792,5,111,-102.742,48,6,5,8,2,2,120,118,1275,6,0.513,21,1,242,810.888
18.9,0,78,0.4,0.77,43.1,0.4,110,-106.87,48,6,2,10,2,8,39,290,1452.9,6,0.513,4,1,43,806.268
15,0,75,0.45,0.778,32.992,1,110,-103.992,48,6,5,6,2,6,30,118,1800,6,0.513,21,1,413,810.888
8.7,0,115,0.397,0.8,50.069,7.3,34,-111.143,8,6,5,11,2,5,24,313,308.2,6,0.513,7,1,163,839.763
24.6,0,75,0.38,0.83,31.66,8.6,104,9.54,42,0,5,12.5,8,5,180,308,2799,11,0.377,7,1,397,865.443
27.6,9,115,0.26,0.707,55.114,1200,34,4.716,11,1,5,30,6,2,30,108,2127,11,0.56,7,0,382,825.073
12,0,75,0.38,0.76,32.388,100,110,-102.716,48,6,5,10,2,6,180,290,1275,6,0.513,21,1,235,844.776
33,0,115,0.4,0.73,52.838,1000,174,51.578,36,3,5,32,2,2,34.5,389,1616.8,11,0.513,4,1,240,921.824
6.3,9,115,0.327,0.61,53.464,30,110,-115.801,8,6,3,13,2,6,90,344,2550,11,0.27,7,1,172,792.574
42,4,63,0.38,0.81,58.459,100,155,0.231,46,1,5,18,7,2,195,385,2275.5,11,0.513,12,0,335,839.763
7.8,2,63,0.38,0.777,56.165,1000,34,3.675,30,1,5,28,6,2,9,108,2775,11,0.353,12,0,379,825.073
5.7,0,89,0.327,0.79,61.583,100,169,75.183,36,3,5,16,3,2,21.3,372,2310,11,0.513,7,1,391,865.443
42.6,2,9,0.38,0.73,37.917,4,128,118.433,9,2,5,1.8,6,6,181.1,162,2589.6,6,0.353,0,1,403,839.763
57,9,40,0.35,0.83,28.236,30,73,33.702,23,0,5,13,6,2,147.6,174,3360,11,0.547,7,1,2,806.268
24.6,0,75,0.29,0.83,31.749,2.6,61,-104.04,48,6,5,10.5,2,2,90,118,1230,6,0.513,21,1,350,842.764
33,0,75,0.353,0.66,32.388,0.8,110,-102.554,48,6,5,8,2,5,120,290,1620,6,0.513,21,1,296,839.763
7.8,0,115,0.49,0.778,53.229,5,110,-115.801,8,6,5,6,2,2,9,395,2430,6,0.513,7,1,345,810.888
30.6,2,40,0.29,0.827,28.766,1000,143,33.199,13,0,5,28,6,5,69,205,1629.3,11,0.513,7,0,25,876.161
36,0,104,0.38,0.73,26.533,20,152,49.925,37,5,5,14,2,6,60,213,2070,9,0.513,12,1,2,865.443
60,0,75,0.353,0.42,32.766,10,61,-103.716,48,6,5,10,2,6,90,290,1650,6,0.513,21,1,275,820.29
6.3,0,89,0.31,0.757,61.583,1200,169,75.183,36,3,5,28.333,3,2,9.9,367,982.5,11,0.513,7,1,429,865.443
30,0,75,0.49,0.83,31.578,10,163,9.843,42,0,5,10,8,5,105,308,2709,11,0.27,15,1,24,839.763
24.6,9,63,0.32,0.73,58.069,1000,61,0.231,46,1,5,28,6,5,31.1,242,2118.6,15,0.513,12,0,155,839.763
27,0,104,0.417,0.66,26.983,5,121,49.617,37,5,5,10,2,5,30,213,2018.6,9,0.513,7,1,240,815.562
6.9,0,3,0.427,0.603,35.433,10,110,-100.1,48,6,2,14,2,2,21,85,4443,13,0.513,4,1,172,775.342
12.9,0,117,0.5,0.71,50.069,2,4,-111.143,8,6,5,6,2,5,180,232,330,6,0.513,7,1,241,825.073
4.5,0,117,0.3,0.76,48.852,0.4,4,-100.974,48,6,5,9,3,5,15,232,993,6,0.513,4,1,277,849.85
36,0,89,0.45,0.783,61.583,100,169,75.183,36,3,5,19,3,2,99,348,2310,11,0.513,7,1,391,870.769
60,0,3,0.3,0.783,36.272,1,128,-100.574,48,6,5,11,2,6,90,290,630,6,0.513,4,1,150,892.744
27,2,63,0.31,0.73,56.165,100,155,2.569,46,1,5,20,6,5,42.6,108,2115,11,0.513,21,0,129,854.985
18.9,4,95,0.397,0.73,1.296,1500,30,101.23,18,2,5,32,4,2,99,156,66,11,0.513,15,1,110,921.824
24.6,0,75,0.427,0.633,32.766,0.5,110,-103.634,48,6,5,5,2,6,90,118,2520,6,0.457,21,1,94,825.073
45,0,75,0.3,0.777,31.429,5,110,-102.29,48,6,5,6,2,6,600,290,2880,6,0.353,21,1,96,810.888
5.4,0,3,0.397,0.913,36.617,0.2,110,-100.472,48,6,2,9,2,2,36,118,7800,6,0.513,4,1,71,779.614
7.8,2,63,0.38,0.76,56.567,1000,155,3.086,30,1,5,27,6,5,9,185,2118.6,11,0.513,12,0,155,839.763
30,0,75,0.31,0.677,32.766,8.3,178,-102.801,48,6,5,10,2,5,165,290,1290,6,0.513,21,1,345,865.443
13.8,0,115,0.32,0.673,55.2,2.5,22,-119.19,8,6,5,9,2,6,36,348,2460,11,0.27,26,1,172,829.912
6.9,0,115,0.28,0.76,53.41,7,110,-115.47,8,6,2,8.2,2,6,36,123,2520,6,0.27,7,1,413,829.912
18.6,0,115,0.24,0.783,51.928,3,34,-114.54,8,6,5,9,2,6,30,321,2430,6,0.353,7,1,197,829.912
5.7,0,115,0.23,0.783,53.117,7.3,106,-115.29,8,6,5,11.3,2,6,24.6,383,2430,9,0.513,9,1,405,825.073
6,0,117,0.4,0.823,48.1,1.5,110,-102.743,48,6,5,13,3,6,30,231,1140,6,0.513,4,1,172,854.985
9.9,4,13,0.38,0.73,23.568,5000,114,72.175,17,2,5,30,6,2,44.4,148,861,11,0.513,17,1,330,921.824
24.6,4,2,0.353,0.7,40.114,1000,160,62.991,49,3,5,26,4,2,35.4,3,1332,11,0.513,12,1,186,860.182
7.8,0,78,0.32,0.757,43.1,15,4,-104.43,48,6,5,11,3,6,20.1,90,2784,11,0.353,7,1,241,844.776
5.7,4,18,0.397,0.86,37.417,8.3,160,118.75,9,2,5,2.5,4,2,294,163,1449,6,0.513,4,1,403,959.322
30,0,115,0.26,0.79,52.838,20,24,-3.23,46,1,5,10,2,2,39,356,4440,11,0.513,7,2,319,839.763
30,0,78,0.397,0.85,37.39,2,164,61.1,49,3,5,10,2,2,33.3,240,513.9,11,0.513,7,1,437,839.763
27,0,89,0.38,0.73,61.583,5,155,75.183,36,3,5,13,3,8,246,317,2460,11,0.4,7,1,268,844.776
