,height,length,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class,real_identifier
73,9.0,306.0,2754.0,34.0,0.213,0.807,1.38,587.0,2222.0,424.0,1.0,1
74,19.0,45.0,855.0,2.368,0.243,0.582,3.01,208.0,498.0,69.0,1.0,1
75,9.0,103.0,927.0,11.444,0.369,0.877,2.55,342.0,813.0,134.0,1.0,1
76,10.0,79.0,790.0,7.9,0.347,0.784,2.25,274.0,619.0,122.0,1.0,1
77,10.0,78.0,780.0,7.8,0.255,0.751,1.76,199.0,586.0,113.0,1.0,1
78,8.0,343.0,2744.0,42.875,0.129,0.605,1.2,354.0,1661.0,294.0,1.0,1
79,10.0,64.0,640.0,6.4,0.477,0.914,2.8,305.0,585.0,109.0,1.0,1
80,1.0,44.0,44.0,44.0,0.727,1.0,5.33,32.0,44.0,6.0,2.0,1
81,11.0,101.0,1111.0,9.182,0.264,0.852,1.65,293.0,947.0,178.0,1.0,1
82,10.0,64.0,640.0,6.4,0.295,0.808,2.25,189.0,517.0,84.0,1.0,1
83,3.0,183.0,549.0,61.0,0.488,0.577,29.78,268.0,317.0,9.0,2.0,1
84,10.0,271.0,2710.0,27.1,0.267,0.698,1.96,724.0,1892.0,369.0,1.0,1
85,8.0,6.0,48.0,0.75,0.458,0.833,2.75,22.0,40.0,8.0,1.0,1
86,4.0,96.0,384.0,24.0,0.417,0.753,2.19,160.0,289.0,73.0,1.0,1
87,8.0,12.0,96.0,1.5,0.396,0.99,1.9,38.0,95.0,20.0,1.0,1
88,8.0,21.0,168.0,2.625,0.357,0.964,2.07,60.0,162.0,29.0,1.0,1
89,33.0,28.0,924.0,0.848,0.098,0.271,5.69,91.0,250.0,16.0,5.0,1
90,9.0,8.0,72.0,0.889,0.222,0.736,1.78,16.0,53.0,9.0,1.0,1
91,9.0,250.0,2250.0,27.778,0.305,0.711,2.18,686.0,1600.0,314.0,1.0,1
92,9.0,186.0,1674.0,20.667,0.372,0.778,2.44,622.0,1303.0,255.0,1.0,1
93,6.0,32.0,192.0,5.333,0.286,0.76,1.41,55.0,146.0,39.0,1.0,1
94,8.0,45.0,360.0,5.625,0.469,0.956,2.91,169.0,344.0,58.0,1.0,1
95,7.0,23.0,161.0,3.286,0.28,0.826,1.45,45.0,133.0,31.0,1.0,1
96,11.0,134.0,1474.0,12.182,0.286,0.777,2.36,422.0,1145.0,179.0,1.0,1
97,4.0,19.0,76.0,4.75,0.276,0.382,5.25,21.0,29.0,4.0,2.0,1
98,10.0,46.0,460.0,4.6,0.317,0.683,1.85,146.0,314.0,79.0,1.0,1
99,7.0,144.0,1008.0,20.571,0.092,0.384,1.24,93.0,387.0,75.0,1.0,1
100,8.0,4.0,32.0,0.5,0.594,1.0,2.71,19.0,32.0,7.0,1.0,1
101,2.0,50.0,100.0,25.0,0.46,0.51,15.33,46.0,51.0,3.0,2.0,1
102,24.0,124.0,2976.0,5.167,0.902,0.961,16.66,2683.0,2859.0,161.0,1.0,1
103,9.0,18.0,162.0,2.0,0.519,0.796,7.64,84.0,129.0,11.0,1.0,1
104,9.0,19.0,171.0,2.111,0.55,0.86,7.23,94.0,147.0,13.0,1.0,1
105,7.0,35.0,245.0,5.0,0.494,0.902,2.57,121.0,221.0,47.0,1.0,1
106,12.0,117.0,1404.0,9.75,0.22,0.673,1.68,309.0,945.0,184.0,1.0,1
107,1.0,8.0,8.0,8.0,0.875,1.0,7.0,7.0,8.0,1.0,2.0,1
108,8.0,24.0,192.0,3.0,0.323,0.688,2.21,62.0,132.0,28.0,1.0,1
109,10.0,227.0,2270.0,22.7,0.225,0.97,1.64,510.0,2202.0,311.0,1.0,1
110,7.0,33.0,231.0,4.714,0.299,0.848,1.44,69.0,196.0,48.0,1.0,1
111,8.0,83.0,664.0,10.375,0.357,0.979,1.98,237.0,650.0,120.0,1.0,1
112,7.0,16.0,112.0,2.286,0.339,1.0,1.41,38.0,112.0,27.0,1.0,1
113,9.0,122.0,1098.0,13.556,0.333,0.829,2.54,366.0,910.0,144.0,1.0,1
114,25.0,1.0,25.0,0.04,1.0,1.0,25.0,25.0,25.0,1.0,4.0,1
115,2.0,46.0,92.0,23.0,0.511,0.554,47.0,47.0,51.0,1.0,2.0,1
116,12.0,62.0,744.0,5.167,0.234,0.66,1.58,174.0,491.0,110.0,1.0,1
117,9.0,44.0,396.0,4.889,0.467,0.944,3.14,185.0,374.0,59.0,1.0,1
118,1.0,70.0,70.0,70.0,0.943,1.0,22.0,66.0,70.0,3.0,2.0,1
119,16.0,12.0,192.0,0.75,0.526,0.833,7.21,101.0,160.0,14.0,1.0,1
120,1.0,40.0,40.0,40.0,0.175,1.0,1.17,7.0,40.0,6.0,1.0,1
121,7.0,92.0,644.0,13.143,0.143,0.713,1.46,92.0,459.0,63.0,1.0,1
122,6.0,4.0,24.0,0.667,0.417,0.583,5.0,10.0,14.0,2.0,1.0,1
123,7.0,16.0,112.0,2.286,0.286,0.955,1.68,32.0,107.0,19.0,1.0,1
124,8.0,28.0,224.0,3.5,0.406,0.777,2.07,91.0,174.0,44.0,1.0,1
125,5.0,12.0,60.0,2.4,0.133,0.267,4.0,8.0,16.0,2.0,5.0,1
126,9.0,117.0,1053.0,13.0,0.419,0.947,2.48,441.0,997.0,178.0,1.0,1
127,8.0,43.0,344.0,5.375,0.387,0.762,1.93,133.0,262.0,69.0,1.0,1
128,8.0,7.0,56.0,0.875,0.339,0.964,1.36,19.0,54.0,14.0,1.0,1
129,6.0,18.0,108.0,3.0,0.444,0.991,1.71,48.0,107.0,28.0,1.0,1
130,9.0,9.0,81.0,1.0,0.728,0.889,7.38,59.0,72.0,8.0,1.0,1
131,10.0,31.0,310.0,3.1,0.284,0.835,1.69,88.0,259.0,52.0,1.0,1
132,9.0,250.0,2250.0,27.778,0.347,0.737,2.44,781.0,1659.0,320.0,1.0,1
133,13.0,25.0,325.0,1.923,0.234,0.286,10.86,76.0,93.0,7.0,1.0,1
134,7.0,20.0,140.0,2.857,0.307,0.85,1.48,43.0,119.0,29.0,1.0,1
135,9.0,36.0,324.0,4.0,0.491,0.84,3.31,159.0,272.0,48.0,1.0,1
136,7.0,14.0,98.0,2.0,0.388,0.847,1.65,38.0,83.0,23.0,1.0,1
137,8.0,41.0,328.0,5.125,0.323,0.643,1.66,106.0,211.0,64.0,1.0,1
138,8.0,13.0,104.0,1.625,0.625,0.817,5.91,65.0,85.0,11.0,1.0,1
139,3.0,3.0,9.0,1.0,0.889,0.889,8.0,8.0,8.0,1.0,1.0,1
140,8.0,29.0,232.0,3.625,0.384,0.884,2.07,89.0,205.0,43.0,1.0,1
141,8.0,151.0,1208.0,18.875,0.174,0.627,1.18,210.0,758.0,178.0,1.0,1
142,7.0,17.0,119.0,2.429,0.429,0.908,1.89,51.0,108.0,27.0,1.0,1
143,6.0,17.0,102.0,2.833,0.451,0.745,2.56,46.0,76.0,18.0,1.0,1
144,6.0,26.0,156.0,4.333,0.423,0.769,2.36,66.0,120.0,28.0,1.0,1
145,5.0,7.0,35.0,1.4,0.4,1.0,1.17,14.0,35.0,12.0,1.0,1
146,12.0,67.0,804.0,5.583,0.35,0.693,2.84,281.0,557.0,99.0,1.0,1
147,10.0,330.0,3300.0,33.0,0.225,0.771,1.44,744.0,2545.0,518.0,1.0,1
148,9.0,185.0,1665.0,20.556,0.398,0.783,2.79,663.0,1303.0,238.0,1.0,1
149,11.0,13.0,143.0,1.182,0.35,0.783,2.08,50.0,112.0,24.0,1.0,1
150,1.0,25.0,25.0,25.0,1.0,1.0,25.0,25.0,25.0,1.0,4.0,1
151,9.0,91.0,819.0,10.111,0.302,0.956,1.98,247.0,783.0,125.0,1.0,1
152,1.0,138.0,138.0,138.0,1.0,1.0,138.0,138.0,138.0,1.0,2.0,1
153,7.0,33.0,231.0,4.714,0.346,0.879,1.36,80.0,203.0,59.0,1.0,1
154,10.0,2.0,20.0,0.2,0.55,0.6,11.0,11.0,12.0,1.0,2.0,1
155,7.0,20.0,140.0,2.857,0.4,1.0,1.87,56.0,140.0,30.0,1.0,1
156,3.0,538.0,1614.0,179.33,0.37,0.424,22.11,597.0,685.0,27.0,2.0,1
157,10.0,122.0,1220.0,12.2,0.273,0.54,2.03,333.0,659.0,164.0,1.0,1
158,19.0,12.0,228.0,0.632,0.303,0.439,7.67,69.0,100.0,9.0,1.0,1
159,13.0,409.0,5317.0,31.462,0.312,0.602,3.03,1657.0,3200.0,547.0,1.0,1
160,7.0,21.0,147.0,3.0,0.327,0.912,1.71,48.0,134.0,28.0,1.0,1
161,7.0,17.0,119.0,2.429,0.387,0.857,2.71,46.0,102.0,17.0,1.0,1
162,9.0,534.0,4806.0,59.333,0.184,0.733,1.34,884.0,3524.0,661.0,1.0,1
163,8.0,12.0,96.0,1.5,0.396,0.844,2.11,38.0,81.0,18.0,1.0,1
164,9.0,107.0,963.0,11.889,0.357,0.875,2.14,344.0,843.0,161.0,1.0,1
165,8.0,32.0,256.0,4.0,0.402,0.496,34.33,103.0,127.0,3.0,1.0,1
166,8.0,271.0,2168.0,33.875,0.314,0.819,1.82,681.0,1775.0,375.0,1.0,1
167,11.0,42.0,462.0,3.818,0.292,0.76,1.93,135.0,351.0,70.0,1.0,1
168,8.0,12.0,96.0,1.5,0.458,0.667,3.67,44.0,64.0,12.0,1.0,1
169,12.0,216.0,2592.0,18.0,0.507,0.764,5.3,1315.0,1981.0,248.0,1.0,1
170,22.0,69.0,1518.0,3.136,0.516,0.848,10.59,784.0,1287.0,74.0,1.0,1
171,8.0,37.0,296.0,4.625,0.334,0.993,1.29,99.0,294.0,77.0,1.0,1
172,1.0,60.0,60.0,60.0,0.2,1.0,1.09,12.0,60.0,11.0,1.0,1
173,8.0,37.0,296.0,4.625,0.375,0.753,2.22,111.0,223.0,50.0,1.0,1
174,10.0,272.0,2720.0,27.2,0.206,0.786,1.4,559.0,2139.0,399.0,1.0,1
175,6.0,23.0,138.0,3.833,0.283,0.891,1.11,39.0,123.0,35.0,1.0,1
176,10.0,12.0,120.0,1.2,0.4,0.933,2.29,48.0,112.0,21.0,1.0,1
177,11.0,271.0,2981.0,24.636,0.168,0.598,1.35,502.0,1784.0,371.0,1.0,1
178,8.0,14.0,112.0,1.75,0.286,0.884,2.67,32.0,99.0,12.0,1.0,1
179,10.0,285.0,2850.0,28.5,0.175,0.598,1.58,499.0,1703.0,315.0,1.0,1
180,9.0,43.0,387.0,4.778,0.481,0.953,3.15,186.0,369.0,59.0,1.0,1
181,11.0,12.0,132.0,1.091,0.5,0.841,4.13,66.0,111.0,16.0,1.0,1
182,7.0,41.0,287.0,5.857,0.355,0.857,1.85,102.0,246.0,55.0,1.0,1
183,6.0,32.0,192.0,5.333,0.365,0.958,1.67,70.0,184.0,42.0,1.0,1
184,12.0,142.0,1704.0,11.833,0.337,0.759,3.04,575.0,1293.0,189.0,1.0,1
185,8.0,7.0,56.0,0.875,0.411,1.0,2.09,23.0,56.0,11.0,1.0,1
186,9.0,49.0,441.0,5.444,0.594,0.998,3.05,262.0,440.0,86.0,1.0,1
187,7.0,11.0,77.0,1.571,0.299,1.0,1.77,23.0,77.0,13.0,1.0,1
188,36.0,5.0,180.0,0.139,0.656,0.817,7.87,118.0,147.0,15.0,1.0,1
189,8.0,148.0,1184.0,18.5,0.208,0.725,1.24,246.0,858.0,198.0,1.0,1
190,17.0,2.0,34.0,0.118,0.706,0.706,24.0,24.0,24.0,1.0,4.0,1
191,5.0,14.0,70.0,2.8,0.557,0.871,2.79,39.0,61.0,14.0,1.0,1
192,13.0,5.0,65.0,0.385,0.123,0.538,8.0,8.0,35.0,1.0,5.0,1
193,11.0,272.0,2992.0,24.727,0.279,0.681,1.97,835.0,2039.0,423.0,1.0,1
194,10.0,80.0,800.0,8.0,0.308,0.838,2.02,246.0,670.0,122.0,1.0,1
195,8.0,13.0,104.0,1.625,0.683,0.817,7.1,71.0,85.0,10.0,1.0,1
196,10.0,25.0,250.0,2.5,0.408,0.68,2.43,102.0,170.0,42.0,1.0,1
197,2.0,101.0,202.0,50.5,0.54,0.743,10.9,109.0,150.0,10.0,2.0,1
198,5.0,40.0,200.0,8.0,0.44,0.935,1.4,88.0,187.0,63.0,1.0,1
199,7.0,5.0,35.0,0.714,0.829,0.829,29.0,29.0,29.0,1.0,1.0,1
200,10.0,228.0,2280.0,22.8,0.26,0.61,1.87,592.0,1390.0,316.0,1.0,1
201,9.0,21.0,189.0,2.333,0.497,0.958,3.62,94.0,181.0,26.0,1.0,1
202,11.0,63.0,693.0,5.727,0.413,0.804,3.08,286.0,557.0,93.0,1.0,1
203,10.0,115.0,1150.0,11.5,0.24,0.758,1.48,276.0,872.0,187.0,1.0,1
204,10.0,151.0,1510.0,15.1,0.381,0.785,3.48,575.0,1186.0,165.0,1.0,1
205,8.0,53.0,424.0,6.625,0.358,0.981,1.54,152.0,416.0,99.0,1.0,1
206,4.0,19.0,76.0,4.75,0.421,0.921,1.78,32.0,70.0,18.0,1.0,1
207,10.0,11.0,110.0,1.1,0.273,0.927,1.58,30.0,102.0,19.0,1.0,1
208,20.0,18.0,360.0,0.9,0.489,0.583,19.56,176.0,210.0,9.0,1.0,1
209,17.0,24.0,408.0,1.412,0.4,0.838,4.79,163.0,342.0,34.0,1.0,1
210,10.0,101.0,1010.0,10.1,0.442,0.855,2.92,446.0,864.0,153.0,1.0,1
211,9.0,534.0,4806.0,59.333,0.134,0.503,1.34,644.0,2419.0,482.0,1.0,1
212,9.0,66.0,594.0,7.333,0.241,0.707,1.42,143.0,420.0,101.0,1.0,1
213,9.0,102.0,918.0,11.333,0.386,0.895,2.77,354.0,822.0,128.0,1.0,1
214,10.0,32.0,320.0,3.2,0.338,0.816,1.83,108.0,261.0,59.0,1.0,1
215,6.0,7.0,42.0,1.167,0.262,0.786,1.83,11.0,33.0,6.0,1.0,1
216,10.0,8.0,80.0,0.8,0.575,0.888,9.2,46.0,71.0,5.0,1.0,1
217,7.0,19.0,133.0,2.714,0.248,0.624,1.5,33.0,83.0,22.0,1.0,1
218,83.0,326.0,27058.0,3.928,0.286,0.671,7.55,7741.0,18149.0,1025.0,5.0,1
219,28.0,32.0,896.0,1.143,0.481,0.742,7.43,431.0,665.0,58.0,3.0,1
220,12.0,101.0,1212.0,8.417,0.292,0.792,1.99,354.0,960.0,178.0,1.0,1
221,9.0,4.0,36.0,0.444,0.444,1.0,8.0,16.0,36.0,2.0,1.0,1
222,8.0,69.0,552.0,8.625,0.205,0.826,1.38,113.0,456.0,82.0,1.0,1
223,13.0,218.0,2834.0,16.769,0.216,0.737,1.78,612.0,2090.0,344.0,1.0,1
224,10.0,63.0,630.0,6.3,0.184,0.617,1.4,116.0,389.0,83.0,1.0,1
225,7.0,35.0,245.0,5.0,0.31,1.0,1.55,76.0,245.0,49.0,1.0,1
226,11.0,33.0,363.0,3.0,0.295,0.694,1.98,107.0,252.0,54.0,1.0,1
227,9.0,33.0,297.0,3.667,0.424,0.97,1.85,126.0,288.0,68.0,1.0,1
228,11.0,22.0,242.0,2.0,0.417,0.694,4.04,101.0,168.0,25.0,1.0,1
229,8.0,130.0,1040.0,16.25,0.36,0.876,2.21,374.0,911.0,169.0,1.0,1
230,7.0,62.0,434.0,8.857,0.189,0.756,1.28,82.0,328.0,64.0,1.0,1
231,14.0,321.0,4494.0,22.929,0.361,0.595,4.71,1624.0,2675.0,345.0,1.0,1
232,9.0,80.0,720.0,8.889,0.293,0.868,1.85,211.0,625.0,114.0,1.0,1
233,1.0,41.0,41.0,41.0,0.927,1.0,12.67,38.0,41.0,3.0,2.0,1
234,6.0,29.0,174.0,4.833,0.305,0.966,1.26,53.0,168.0,42.0,1.0,1
235,5.0,9.0,45.0,1.8,0.333,1.0,1.88,15.0,45.0,8.0,1.0,1
236,6.0,46.0,276.0,7.667,0.322,0.877,1.48,89.0,242.0,60.0,1.0,1
237,6.0,44.0,264.0,7.333,0.254,0.689,1.68,67.0,182.0,40.0,1.0,1
238,7.0,17.0,119.0,2.429,0.336,0.908,1.48,40.0,108.0,27.0,1.0,1
239,8.0,48.0,384.0,6.0,0.354,0.865,1.89,136.0,332.0,72.0,1.0,1
240,10.0,32.0,320.0,3.2,0.306,0.788,1.69,98.0,252.0,58.0,1.0,1
241,8.0,46.0,368.0,5.75,0.356,0.957,1.79,131.0,352.0,73.0,1.0,1
242,7.0,9.0,63.0,1.286,0.317,0.81,1.54,20.0,51.0,13.0,1.0,1
243,8.0,95.0,760.0,11.875,0.187,0.645,1.34,142.0,490.0,106.0,1.0,1
244,9.0,123.0,1107.0,13.667,0.346,0.74,2.21,383.0,819.0,173.0,1.0,1
245,3.0,132.0,396.0,44.0,0.505,0.558,20.0,200.0,221.0,10.0,2.0,1
246,22.0,71.0,1562.0,3.227,0.499,0.836,10.99,780.0,1306.0,71.0,1.0,1
247,7.0,14.0,98.0,2.0,0.367,0.786,1.57,36.0,77.0,23.0,1.0,1
248,54.0,357.0,19278.0,6.611,0.299,0.655,6.4,5766.0,12626.0,901.0,5.0,1
249,9.0,44.0,396.0,4.889,0.46,0.937,2.84,182.0,371.0,64.0,1.0,1
250,9.0,82.0,738.0,9.111,0.32,0.947,2.13,236.0,699.0,111.0,1.0,1
251,8.0,92.0,736.0,11.5,0.359,0.913,1.75,264.0,672.0,151.0,1.0,1
252,8.0,280.0,2240.0,35.0,0.191,0.709,1.28,427.0,1589.0,333.0,1.0,1
253,16.0,212.0,3392.0,13.25,0.376,0.693,5.75,1276.0,2349.0,222.0,1.0,1
254,14.0,435.0,6090.0,31.071,0.355,0.571,4.58,2164.0,3478.0,472.0,1.0,1
255,8.0,41.0,328.0,5.125,0.393,0.976,2.19,129.0,320.0,59.0,1.0,1
256,16.0,393.0,6288.0,24.563,0.341,0.653,5.13,2145.0,4103.0,418.0,1.0,1
257,8.0,117.0,936.0,14.625,0.173,0.642,1.3,162.0,601.0,125.0,1.0,1
258,9.0,21.0,189.0,2.333,0.365,0.82,2.88,69.0,155.0,24.0,1.0,1
259,8.0,31.0,248.0,3.875,0.298,0.871,1.45,74.0,216.0,51.0,1.0,1
260,10.0,249.0,2490.0,24.9,0.462,0.842,3.53,1151.0,2097.0,326.0,1.0,1
261,9.0,12.0,108.0,1.333,0.444,1.0,1.78,48.0,108.0,27.0,1.0,1
262,8.0,9.0,72.0,1.125,0.375,0.681,1.69,27.0,49.0,16.0,1.0,1
263,7.0,16.0,112.0,2.286,0.241,0.634,2.45,27.0,71.0,11.0,1.0,1
264,1.0,14.0,14.0,14.0,0.929,1.0,13.0,13.0,14.0,1.0,2.0,1
265,10.0,64.0,640.0,6.4,0.439,0.889,2.58,281.0,569.0,109.0,1.0,1
266,5.0,27.0,135.0,5.4,0.548,1.0,2.18,74.0,135.0,34.0,1.0,1
267,1.0,23.0,23.0,23.0,0.348,1.0,1.6,8.0,23.0,5.0,2.0,1
268,9.0,93.0,837.0,10.333,0.323,0.888,2.06,270.0,743.0,131.0,1.0,1
269,22.0,71.0,1562.0,3.227,0.536,0.876,11.64,838.0,1368.0,72.0,1.0,1
270,10.0,98.0,980.0,9.8,0.463,0.945,2.72,454.0,926.0,167.0,1.0,1
271,11.0,71.0,781.0,6.455,0.461,0.659,5.54,360.0,515.0,65.0,1.0,1
272,8.0,74.0,592.0,9.25,0.568,0.983,3.11,336.0,582.0,108.0,1.0,1
273,11.0,413.0,4543.0,37.545,0.356,0.806,2.44,1619.0,3662.0,664.0,1.0,1
274,8.0,15.0,120.0,1.875,0.25,0.808,2.14,30.0,97.0,14.0,1.0,1
275,7.0,18.0,126.0,2.571,0.254,0.841,1.39,32.0,106.0,23.0,1.0,1
276,10.0,325.0,3250.0,32.5,0.215,0.692,1.51,700.0,2248.0,463.0,1.0,1
277,15.0,14.0,210.0,0.933,0.11,0.338,1.92,23.0,71.0,12.0,5.0,1
278,9.0,82.0,738.0,9.111,0.252,0.74,2.0,186.0,546.0,93.0,1.0,1
279,12.0,1.0,12.0,0.083,1.0,1.0,12.0,12.0,12.0,1.0,4.0,1
280,7.0,61.0,427.0,8.714,0.321,0.667,1.9,137.0,285.0,72.0,1.0,1
281,10.0,94.0,940.0,9.4,0.25,0.721,1.7,235.0,678.0,138.0,1.0,1
282,1.0,123.0,123.0,123.0,0.163,1.0,1.05,20.0,123.0,19.0,1.0,1
283,5.0,32.0,160.0,6.4,0.419,0.981,1.31,67.0,157.0,51.0,1.0,1
284,9.0,46.0,414.0,5.111,0.297,0.833,1.66,123.0,345.0,74.0,1.0,1
285,9.0,187.0,1683.0,20.778,0.42,0.786,3.03,707.0,1323.0,233.0,1.0,1
286,9.0,9.0,81.0,1.0,0.63,0.802,5.1,51.0,65.0,10.0,1.0,1
287,83.0,314.0,26062.0,3.783,0.298,0.671,8.75,7772.0,17482.0,888.0,5.0,1
288,11.0,183.0,2013.0,16.636,0.465,0.841,4.53,937.0,1693.0,207.0,1.0,1
289,7.0,14.0,98.0,2.0,0.357,0.969,1.52,35.0,95.0,23.0,1.0,1
290,10.0,40.0,400.0,4.0,0.295,0.68,1.9,118.0,272.0,62.0,1.0,1
291,7.0,58.0,406.0,8.286,0.212,0.842,2.26,86.0,342.0,38.0,1.0,1
292,8.0,19.0,152.0,2.375,0.388,0.809,1.97,59.0,123.0,30.0,1.0,1
293,9.0,169.0,1521.0,18.778,0.343,0.696,2.61,522.0,1058.0,200.0,1.0,1
294,41.0,67.0,2747.0,1.634,0.441,0.529,33.67,1212.0,1452.0,36.0,1.0,1
295,7.0,21.0,147.0,3.0,0.388,0.912,1.84,57.0,134.0,31.0,1.0,1
296,12.0,71.0,852.0,5.917,0.608,0.863,6.4,518.0,735.0,81.0,1.0,1
297,6.0,7.0,42.0,1.167,0.5,0.976,2.1,21.0,41.0,10.0,1.0,1
298,8.0,48.0,384.0,6.0,0.302,0.914,1.76,116.0,351.0,66.0,1.0,1
299,7.0,8.0,56.0,1.143,0.286,0.732,1.78,16.0,41.0,9.0,1.0,1
300,9.0,43.0,387.0,4.778,0.377,0.922,2.25,146.0,357.0,65.0,1.0,1
301,5.0,10.0,50.0,2.0,0.5,0.84,2.08,25.0,42.0,12.0,1.0,1
302,10.0,16.0,160.0,1.6,0.619,0.963,6.19,99.0,154.0,16.0,1.0,1
303,7.0,15.0,105.0,2.143,0.438,0.895,2.3,46.0,94.0,20.0,1.0,1
304,11.0,8.0,88.0,0.727,0.375,0.602,4.13,33.0,53.0,8.0,1.0,1
305,6.0,35.0,210.0,5.833,0.533,0.943,2.67,112.0,198.0,42.0,1.0,1
306,8.0,8.0,64.0,1.0,0.25,0.672,1.6,16.0,43.0,10.0,1.0,1
307,6.0,62.0,372.0,10.333,0.234,0.852,1.36,87.0,317.0,64.0,1.0,1
308,7.0,34.0,238.0,4.857,0.462,0.941,2.34,110.0,224.0,47.0,1.0,1
309,6.0,30.0,180.0,5.0,0.311,0.8,1.22,56.0,144.0,46.0,1.0,1
310,8.0,19.0,152.0,2.375,0.401,0.98,1.97,61.0,149.0,31.0,1.0,1
311,7.0,43.0,301.0,6.143,0.246,0.947,1.32,74.0,285.0,56.0,1.0,1
312,7.0,8.0,56.0,1.143,0.357,0.786,1.54,20.0,44.0,13.0,1.0,1
313,10.0,49.0,490.0,4.9,0.529,0.939,3.01,259.0,460.0,86.0,1.0,1
314,3.0,116.0,348.0,38.667,0.385,0.494,33.5,134.0,172.0,4.0,2.0,1
315,9.0,47.0,423.0,5.222,0.371,0.825,2.75,157.0,349.0,57.0,1.0,1
316,10.0,33.0,330.0,3.3,0.342,0.927,1.66,113.0,306.0,68.0,1.0,1
317,9.0,58.0,522.0,6.444,0.351,0.669,2.29,183.0,349.0,80.0,1.0,1
318,178.0,140.0,24920.0,0.787,0.574,0.649,21.52,14292.0,16177.0,664.0,3.0,1
319,2.0,415.0,830.0,207.5,0.505,0.578,16.76,419.0,480.0,25.0,2.0,1
320,10.0,19.0,190.0,1.9,0.142,0.326,3.0,27.0,62.0,9.0,1.0,1
321,7.0,11.0,77.0,1.571,0.377,0.948,1.38,29.0,73.0,21.0,1.0,1
322,5.0,8.0,40.0,1.6,0.675,0.975,3.0,27.0,39.0,9.0,1.0,1
323,14.0,370.0,5180.0,26.429,0.175,0.648,1.64,907.0,3357.0,554.0,1.0,1
324,9.0,19.0,171.0,2.111,0.386,0.912,2.2,66.0,156.0,30.0,1.0,1
325,8.0,53.0,424.0,6.625,0.337,0.889,1.64,143.0,377.0,87.0,1.0,1
326,10.0,242.0,2420.0,24.2,0.26,0.579,2.08,630.0,1401.0,303.0,1.0,1
327,7.0,31.0,217.0,4.429,0.461,0.991,2.44,100.0,215.0,41.0,1.0,1
328,10.0,272.0,2720.0,27.2,0.279,0.789,1.98,758.0,2147.0,382.0,1.0,1
329,9.0,20.0,180.0,2.222,0.3,0.972,1.74,54.0,175.0,31.0,1.0,1
330,16.0,337.0,5392.0,21.063,0.363,0.598,5.19,1956.0,3225.0,377.0,1.0,1
331,7.0,192.0,1344.0,27.429,0.136,0.385,1.36,183.0,518.0,135.0,1.0,1
332,10.0,4.0,40.0,0.4,0.375,0.4,15.0,15.0,16.0,1.0,1.0,1
333,8.0,29.0,232.0,3.625,0.345,0.681,2.0,80.0,158.0,40.0,1.0,1
334,12.0,67.0,804.0,5.583,0.403,0.704,3.68,324.0,566.0,88.0,1.0,1
335,8.0,8.0,64.0,1.0,0.5,1.0,2.91,32.0,64.0,11.0,1.0,1
336,9.0,33.0,297.0,3.667,0.357,0.63,2.47,106.0,187.0,43.0,1.0,1
337,9.0,77.0,693.0,8.556,0.486,0.97,2.63,337.0,672.0,128.0,1.0,1
338,9.0,20.0,180.0,2.222,0.361,0.7,2.32,65.0,126.0,28.0,1.0,1
339,5.0,43.0,215.0,8.6,0.265,0.786,1.33,57.0,169.0,43.0,1.0,1
340,8.0,26.0,208.0,3.25,0.293,0.596,2.03,61.0,124.0,30.0,1.0,1
341,6.0,40.0,240.0,6.667,0.296,0.729,1.37,71.0,175.0,52.0,1.0,1
342,7.0,13.0,91.0,1.857,0.286,0.989,1.73,26.0,90.0,15.0,1.0,1
343,1.0,63.0,63.0,63.0,0.587,1.0,2.31,37.0,63.0,16.0,2.0,1
344,11.0,185.0,2035.0,16.818,0.487,0.883,4.5,991.0,1796.0,220.0,1.0,1
345,9.0,35.0,315.0,3.889,0.33,0.835,2.0,104.0,263.0,52.0,1.0,1
346,8.0,41.0,328.0,5.125,0.424,0.966,2.53,139.0,317.0,55.0,1.0,1
347,14.0,91.0,1274.0,6.5,0.389,0.628,5.05,495.0,800.0,98.0,1.0,1
348,10.0,219.0,2190.0,21.9,0.153,0.601,1.24,334.0,1317.0,270.0,1.0,1
349,11.0,122.0,1342.0,11.091,0.256,0.656,1.94,344.0,881.0,177.0,1.0,1
350,6.0,4.0,24.0,0.667,0.5,0.75,6.0,12.0,18.0,2.0,1.0,1
351,8.0,21.0,168.0,2.625,0.357,0.911,1.67,60.0,153.0,36.0,1.0,1
352,10.0,19.0,190.0,1.9,0.584,0.816,6.94,111.0,155.0,16.0,1.0,1
353,9.0,107.0,963.0,11.889,0.204,0.683,1.42,196.0,658.0,138.0,1.0,1
354,8.0,16.0,128.0,2.0,0.234,0.922,1.58,30.0,118.0,19.0,1.0,1
355,10.0,8.0,80.0,0.8,0.5,1.0,5.0,40.0,80.0,8.0,1.0,1
356,9.0,259.0,2331.0,28.778,0.22,0.749,1.38,512.0,1745.0,370.0,1.0,1
357,9.0,17.0,153.0,1.889,0.451,0.941,2.46,69.0,144.0,28.0,1.0,1
358,7.0,63.0,441.0,9.0,0.333,0.971,1.99,147.0,428.0,74.0,1.0,1
359,9.0,268.0,2412.0,29.778,0.183,0.686,1.29,441.0,1654.0,341.0,1.0,1
