Netpay,Tectonic regime,Basin name,Oil recovery factor,Gas recovery factor,Latitude,Permeability,Operator company,Longitude,Country,Region,Hydrocarbon type,Porosity,Structural setting,Reservoir status,Gross,Reservoir unit,Depth,Lithology,Condensate recovery factor,Period,Onshore/offshore,Field name,Oil density
19.8,0,115,0.4,0.76,52.283,35,155,51.738,36,3,5,10.333,2,6,33.9,184,2272.5,11,0.513,4,1,216,801.7
15,4,63,0.4,0.73,56.262,1000,178,3.395,30,1,5,30,7,2,21,297,2652,11,0.27,12,0,124,844.776
12.9,0,115,0.25,0.71,55.114,0.4,110,-114.678,8,6,2,8,2,6,36,349,2550,6,0.353,9,1,405,825.073
30,0,75,0.3,0.777,32.766,5,110,-103.716,48,6,5,9,2,6,120,118,1275,6,0.513,21,1,395,829.912
13.8,2,64,0.35,0.77,61.129,1000,166,2.358,30,1,5,20,6,5,22.5,58,1670.5,11,0.513,12,0,382,839.763
19.8,9,115,0.29,0.79,55.114,100,155,52.616,36,3,5,18,4,2,44.4,290,1569.6,11,0.513,4,1,279,815.562
12.9,2,9,0.29,0.677,38.21,100,160,117.06,9,2,5,10.833,6,6,90,162,3420,6,0.377,17,1,438,852.41
9.3,4,63,0.35,0.73,56.165,1400,4,2.227,46,1,5,28,6,6,9.3,368,2250,11,0.513,12,0,178,854.985
57,0,37,0.49,0.603,41.015,5,178,-110.029,48,6,5,7,10,2,90,256,3900,6,0.513,12,1,105,810.888
60,0,75,0.24,0.73,32.766,0.4,78,-103.716,48,6,5,9,2,6,120,290,1290,6,0.513,21,1,172,839.763
8.4,0,113,0.42,0.75,52.838,5,110,-114.54,8,6,5,9,2,6,34.5,365,2280,9,0.513,4,1,290,820.29
5.7,0,113,0.12,0.79,55.137,5,34,-114.588,8,6,5,13,2,6,24,385,1710,9,0.513,7,1,241,825.073
13.8,0,117,0.46,0.757,48.271,2,4,-102.338,48,6,5,11,3,5,24,232,2625,9,0.353,4,1,241,815.562
9.9,0,113,0.26,0.79,51.928,120,155,-114.54,8,6,5,11.7,2,2,12,321,1650,9,0.513,4,1,70,825.073
30.6,2,40,0.29,0.827,28.766,1000,143,33.199,13,0,5,28,6,5,69,205,1629.3,11,0.513,7,0,25,876.161
5.7,4,18,0.397,0.86,37.417,8.3,160,118.75,9,2,5,2.5,4,2,294,163,1449,6,0.513,4,1,403,959.322
14.7,9,102,0.35,0.73,40.149,50,110,62.991,49,3,5,20,4,2,19.8,389,1036.4,11,0.513,7,1,435,854.985
16.8,2,64,0.31,0.707,60.833,1000,166,3.099,30,1,5,25,6,2,21.6,317,2310,11,0.56,12,0,391,844.776
36,0,115,0.43,0.783,53.65,10,110,-116.12,8,6,5,10,2,5,157.5,354,2430,9,0.353,9,1,70,829.912
60,0,18,0.45,0.84,32.766,0.1,110,-102.688,48,6,2,10,2,2,180,290,1443,6,0.513,21,1,148,797.183
6.9,4,15,0.44,0.66,37.917,2000,160,118.283,9,2,5,32,6,7,210,164,1212,11,0.513,17,1,402,946.488
15,4,63,0.427,0.76,56.262,1000,155,2.069,46,1,5,28,6,2,15,185,2113.2,11,0.513,12,0,129,829.912
18.6,0,113,0.373,0.84,53.229,2.6,110,-115.929,8,6,2,10,2,2,24,123,1710,9,0.513,7,1,70,865.443
13.8,2,42,0.32,0.73,46.95,10,128,-108.21,48,6,5,9,5,6,44.4,72,2901,6,0.353,7,1,308,820.29
57,0,75,0.3,0.827,32.766,0.5,34,-103.716,48,6,5,3,2,5,105,290,1680,6,0.513,21,1,232,842.764
9.3,0,113,0.38,0.83,51.928,235,110,-114.54,8,6,5,10.5,2,6,9.3,344,2301.9,9,0.513,7,1,70,829.912
75,9,63,0.26,0.7,58.069,1000,178,1.385,46,1,5,25,6,7,84,215,2118.9,11,0.513,12,0,335,834.808
12,0,75,0.28,0.83,32.992,0.5,110,-103.992,48,6,5,6,2,5,180,290,1740,6,0.513,21,1,412,820.29
6,0,117,0.38,0.827,48.21,0.4,110,-102.247,48,6,5,6,3,5,30,361,2835,6,0.377,4,1,347,792.899
13.8,2,9,0.25,0.73,37.917,500,160,118.433,9,2,5,23,6,5,99,161,1132.8,11,0.513,17,1,399,892.744
15,0,85,0.3,0.827,35.383,3,128,44.028,20,5,5,20,2,2,30,307,1965,9,0.513,18,1,108,860.182
4.5,0,89,0.22,0.633,61.583,100,34,75.183,36,3,5,20,3,2,21,371,2310,11,0.513,7,1,275,881.62
6.9,2,63,0.35,0.749,58.069,200,155,0.854,46,1,5,16,6,2,9,58,2118.9,11,0.513,12,0,355,839.763
13.8,0,113,0.26,0.79,52.838,8,155,51.702,36,3,5,10,2,6,36,284,1560,9,0.513,4,1,124,839.763
30,0,75,0.353,0.75,31.653,100,128,-102.554,48,6,5,15,2,5,120,290,1440,6,0.513,21,1,150,815.562
45,2,64,0.27,0.433,61.204,100,155,1.716,46,1,5,20,6,2,198,58,2664.6,11,0.27,12,0,355,839.763
6.9,0,117,0.31,0.827,50.1,10,110,-111.1,8,6,3,12,2,2,30,361,924,11,0.513,7,1,275,829.912
18,0,75,0.46,0.84,32.766,3,110,-103.578,48,6,5,11,2,2,39,118,825,6,0.513,21,1,294,842.764
6,0,117,0.33,0.84,48.852,40,34,-101.279,48,6,5,18,3,5,21,232,988.5,9,0.513,4,1,349,854.985
7.8,2,63,0.38,0.76,56.567,1000,155,3.086,30,1,5,27,6,5,9,185,2118.6,11,0.513,12,0,155,839.763
45,9,63,0.32,0.707,56.268,50,155,2.069,46,1,5,16,6,2,150,185,2118.9,11,0.56,12,0,129,839.763
4.5,0,117,0.447,0.913,50.4,2,110,-111.4,8,6,5,13,2,2,19.2,376,705,11,0.513,7,1,388,839.763
7.8,9,113,0.44,0.71,57.056,100,155,2.069,46,1,5,16,6,2,9.9,185,2118.9,11,0.513,12,0,129,829.912
6.9,4,15,0.36,0.778,-21.678,500,127,114.039,3,2,2,25,6,2,42.3,44,841.8,11,0.513,7,0,330,779.614
42.6,4,65,0.5,0.8,53.264,20,24,2.929,46,1,5,12,8,2,294,58,2265,11,0.513,21,0,130,825.073
63,0,117,0.5,0.71,40.149,1,110,-110.098,48,6,5,6,10,2,69,384,1710,6,0.513,7,1,96,854.985
24.6,0,115,0.44,0.747,55.142,50,155,52.554,36,3,5,22,2,2,30,184,1569.6,11,0.513,4,1,268,860.182
13.8,0,115,0.32,0.673,55.2,2.5,22,-119.19,8,6,5,9,2,6,36,348,2460,11,0.27,26,1,172,829.912
14.7,9,66,0.447,0.633,70.342,30,22,-148.472,48,6,5,16,2,6,15,392,344.4,11,0.457,4,1,241,834.808
30,0,117,0.4,0.747,48.271,8.9,4,-102.992,48,6,5,15,3,5,90,231,2875.5,6,0.353,4,1,219,842.764
7.8,0,75,0.48,0.71,32.766,8,61,-103.716,48,6,5,8.2,2,2,25.5,290,1680,6,0.513,21,1,172,815.562
6.9,0,115,0.48,0.83,53.263,120,110,-115.833,8,6,5,10,2,6,9.9,390,2382,9,0.353,9,1,395,820.29
13.8,4,63,0.397,0.76,56.262,600,4,3.097,30,1,5,25,7,2,21.3,119,2310,11,0.513,12,0,155,839.763
7.2,0,115,0.44,0.757,50.069,7,34,-111.471,8,6,5,11,2,6,36,319,2430,9,0.353,7,1,219,810.888
7.2,0,117,0.447,0.85,48.852,15,155,3.102,15,1,5,23,2,5,17.4,25,2799.9,11,0.27,15,1,16,829.912
7.8,0,75,0.45,0.83,31.92,0.4,110,-102.43,48,6,5,5,2,6,90,118,2880,6,0.27,21,1,150,820.29
6,0,115,0.38,0.83,53.229,0.4,110,-115.801,8,6,5,6,2,2,30,375,2520,9,0.27,7,1,375,839.763
24.6,2,0,0.417,0.75,35.09,0.1,120,114.75,9,2,2,1.8,6,2,165,31,2782.8,6,0.27,7,1,399,779.614
45,9,63,0.22,0.83,57.056,1000,34,2.069,46,1,5,27,6,6,114,185,1629,11,0.513,12,0,129,839.763
7.2,2,63,0.32,0.717,56.567,3000,61,3.069,30,1,5,30,6,2,9.3,343,2128.8,11,0.513,12,0,155,825.073
6.9,0,115,0.44,0.817,51.928,120,110,-114.54,8,6,5,11,2,2,90,123,2430,9,0.353,9,1,290,829.912
60,0,3,0.3,0.783,36.272,1,128,-100.574,48,6,5,11,2,6,90,290,630,6,0.513,4,1,150,892.744
13.8,0,113,0.38,0.86,51.928,100,110,-114.54,8,6,5,10,2,5,36,361,2310,9,0.353,9,1,375,829.912
15,0,115,0.3,0.79,55.857,5,4,-114.433,8,6,5,6,2,5,30,387,2310,6,0.513,9,1,79,820.29
7.8,0,113,0.38,0.757,51.928,0.2,110,-114.54,8,6,5,8.3,2,2,24,375,2310,9,0.353,7,1,70,820.29
24.6,0,89,0.46,0.747,61.583,1,169,75.183,36,3,5,20,3,2,33,372,1514.4,11,0.513,7,1,269,865.443
15,0,3,0.35,0.77,37.917,3,110,-82.742,48,6,5,6,10,6,180,311,1140,6,0.513,16,1,396,815.562
5.4,0,115,0.2,0.83,53.264,5,110,-115.801,8,6,5,8.9,2,6,24,365,2430,6,0.513,7,1,290,825.073
10.2,0,89,0.327,0.84,67.47,1000,34,-149.678,48,6,5,30,2,5,34.5,88,1986,11,0.513,7,1,354,959.322
9.9,0,117,0.353,0.76,48.852,60,110,-101.098,48,6,5,20,3,2,12.3,133,982.8,9,0.513,4,1,219,892.744
7.8,0,115,0.447,0.8,51.928,0.1,110,-114.54,8,6,2,6,2,5,36,361,2385,11,0.447,4,1,179,777.9
42.6,0,115,0.44,0.73,52.838,120,110,-114.54,8,6,5,12.1,2,2,75,321,2310,9,0.353,7,1,95,820.29
9,0,115,0.3,0.827,53.65,7,176,-116.23,8,6,5,5,2,2,36,321,2430,6,0.467,9,1,226,820.29
12.9,0,113,0.28,0.77,51.928,1.5,110,-114.54,8,6,5,11,2,2,90,354,2430,6,0.27,7,1,295,820.29
21,9,2,0.38,0.73,40.149,100,128,62.991,49,3,5,17,4,5,30,399,513.9,11,0.513,7,1,437,860.182
6.9,4,39,0.28,0.707,30.69,100,34,-96.29,48,6,3,17,2,2,14.1,83,4443,11,0.56,12,1,232,766.938
