,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,class,real_identifier
587,1,28,3,4,3688,4,2,2,3,1,2,2,24,2,1,1,3,1,1,0,2,0
588,3,19,2,9,6321,0,1,3,1,0,4,2,37,2,1,2,2,1,1,0,1,0
589,2,13,3,7,4943,4,3,4,2,0,1,3,42,1,1,1,3,1,0,0,2,0
590,2,18,3,2,2148,0,3,3,2,0,3,1,32,1,1,1,2,1,0,0,2,0
591,1,20,4,5,3379,0,2,3,1,1,3,2,38,1,1,1,1,2,0,0,1,0
592,3,15,2,1,1918,0,1,2,2,0,3,1,29,1,1,1,2,1,1,0,2,0
593,2,22,3,4,4067,0,3,4,1,1,2,2,35,1,1,1,1,2,0,0,2,0
594,0,19,4,3,2794,0,2,3,2,0,3,1,31,1,1,1,2,1,1,0,1,0
595,3,10,3,2,1519,0,1,2,1,1,3,2,25,1,1,1,1,2,0,0,2,0
596,1,25,4,5,3942,0,3,4,2,0,2,2,40,1,1,1,2,1,1,0,1,0
597,2,17,3,3,2351,0,2,3,1,1,3,1,30,1,1,1,1,2,0,0,2,0
598,0,23,4,4,3621,0,3,4,2,0,2,2,36,1,1,1,2,1,1,0,1,0
599,3,11,3,2,1736,0,1,2,1,1,3,2,26,1,1,1,1,2,0,0,2,0
600,2,11,3,5,2019,1,3,3,2,1,3,2,33,2,1,2,2,1,0,0,1,0
601,1,14,3,3,1911,2,2,3,3,1,3,2,29,1,1,1,2,1,1,0,1,0
602,3,13,4,5,2911,1,4,4,2,1,4,2,35,2,1,2,2,2,0,0,1,0
603,2,10,3,4,1811,2,3,3,2,0,3,2,31,1,1,1,2,1,1,0,1,0
604,1,16,3,6,2511,1,3,4,3,0,3,1,39,1,1,2,2,1,0,0,2,0
605,3,12,4,4,2411,2,4,3,2,0,2,3,27,2,1,2,2,1,0,0,1,0
606,2,11,3,5,2311,1,3,3,2,1,3,2,33,2,1,2,2,1,0,0,1,0
607,1,17,3,6,2811,1,3,4,3,0,3,1,43,1,1,2,2,1,0,0,2,0
608,3,14,4,5,3111,2,4,4,2,1,4,2,37,2,1,2,2,2,0,0,1,0
609,2,12,3,4,2011,2,3,3,2,0,3,2,29,1,1,1,2,1,1,0,1,0
610,1,12,3,3,2011,3,1,3,1,0,3,1,41,1,2,2,3,2,1,0,1,0
611,3,15,2,1,1634,1,2,2,2,0,3,2,38,2,1,1,2,1,1,0,2,0
612,2,22,1,2,2913,2,3,3,1,0,2,1,46,1,2,2,1,2,0,0,1,0
613,1,8,4,3,1181,2,1,2,2,0,3,2,31,2,1,2,2,1,1,0,1,0
614,0,19,2,1,2531,1,3,3,2,0,2,1,40,1,2,1,1,2,0,0,2,0
615,3,11,3,2,1944,3,2,2,1,0,3,2,36,2,1,2,2,1,1,0,1,0
616,2,14,1,3,2213,2,1,3,2,0,2,1,44,1,2,1,1,2,0,0,1,0
617,1,17,4,2,2708,1,2,2,1,0,3,2,39,2,1,2,2,1,1,0,2,0
618,0,13,3,1,1872,3,3,3,2,0,2,1,42,1,2,1,1,2,0,0,1,0
619,3,16,2,3,2489,2,1,2,1,0,3,2,37,2,1,2,2,1,1,0,1,0
620,2,21,3,2,4211,0,3,3,2,0,3,1,29,2,1,2,2,1,0,0,1,0
621,3,18,4,1,5019,4,2,2,1,0,4,2,26,2,1,2,2,1,1,0,1,0
622,1,30,2,8,2611,0,4,4,2,0,4,1,39,2,1,1,1,1,0,0,1,0
623,3,24,3,4,3822,0,1,4,3,0,3,0,32,2,1,2,2,1,0,0,1,0
624,2,36,4,3,6281,0,3,3,2,0,4,2,27,2,1,2,2,1,1,0,1,0
625,1,18,2,9,935,0,2,4,1,0,4,1,24,2,1,1,1,1,0,0,1,0
626,3,21,3,4,4468,4,1,2,2,0,2,2,30,2,1,2,2,1,0,0,1,0
627,2,30,4,1,5419,0,2,3,2,0,4,2,28,2,1,2,2,1,1,0,1,0
628,1,24,2,3,2762,0,4,3,0,0,4,3,49,2,2,1,2,1,0,0,1,0
629,3,18,4,2,3989,0,3,3,2,0,3,1,31,2,1,2,2,1,0,0,1,0
630,2,20,3,3,2319,1,1,3,1,0,3,1,32,2,1,2,2,1,1,0,1,0
631,1,26,3,2,2931,0,2,4,2,0,3,2,41,2,1,2,2,1,0,0,1,0
632,2,19,2,4,2018,0,1,3,1,0,2,1,28,2,1,2,2,1,1,0,2,0
633,1,22,4,3,2513,0,2,4,2,0,3,2,35,2,0,1,2,1,1,0,1,0
634,2,25,3,2,2761,1,1,3,1,0,3,1,30,2,1,2,2,1,0,0,2,0
635,1,21,2,4,2168,0,1,3,1,0,2,1,25,2,1,2,2,1,1,0,2,0
636,2,24,3,3,2459,1,2,4,2,0,3,2,38,2,1,2,2,1,0,0,1,0
637,1,23,2,2,2345,0,1,3,1,0,2,1,27,2,1,2,2,1,1,0,1,0
638,2,20,3,4,2098,1,2,4,2,0,3,2,40,2,0,1,2,1,1,0,2,0
639,1,26,2,3,2614,0,1,3,1,0,2,1,29,2,1,2,2,1,0,0,1,0
640,2,21,3,2,3211,2,3,3,2,0,3,2,41,2,1,2,2,1,0,0,1,0
641,1,27,4,5,4121,3,4,2,1,0,4,1,49,2,1,1,3,1,1,0,1,0
642,3,18,2,1,1891,1,3,4,2,0,2,3,31,2,0,2,2,1,0,0,1,0
643,2,33,4,3,6211,4,4,1,2,0,4,2,56,2,1,2,2,1,0,0,1,0
644,1,24,3,6,3511,2,4,3,1,0,3,1,44,2,1,1,3,1,1,0,1,0
645,3,15,2,2,2011,1,3,4,2,0,2,3,28,2,0,2,2,1,0,0,1,0
646,2,48,4,4,8311,4,4,2,2,1,4,2,51,2,1,2,2,1,0,0,2,0
647,1,21,3,5,2911,2,4,3,1,0,3,1,39,2,1,1,3,1,1,0,1,0
648,3,36,4,2,5011,4,4,1,2,0,4,2,58,2,1,2,2,1,0,0,1,0
649,2,12,2,1,1611,1,3,4,2,0,2,3,25,2,0,2,2,1,0,0,1,0
650,2,33,3,2,5911,1,2,3,2,0,3,2,42,1,1,2,2,2,0,0,1,0
651,3,45,2,1,8162,3,3,4,1,0,4,1,51,2,1,1,3,1,1,0,2,0
652,2,18,1,2,3519,2,2,3,2,0,3,2,29,1,1,2,2,2,0,0,1,0
653,3,39,3,1,9522,1,4,4,2,0,4,1,44,2,1,2,2,1,1,0,1,0
654,2,27,2,2,4211,3,3,3,1,0,3,2,39,1,1,1,2,2,0,0,2,0
655,3,48,2,1,10311,2,4,4,2,0,4,1,49,2,1,2,3,1,1,0,1,0
656,2,21,3,2,2799,1,3,3,2,0,3,2,36,1,1,1,2,2,0,0,1,0
657,3,36,2,1,7391,3,4,4,2,0,4,1,47,2,1,2,2,1,1,0,2,0
658,2,24,1,2,4678,2,3,3,2,0,3,2,33,1,1,2,2,2,0,0,1,0
659,3,42,3,1,6272,1,4,4,2,0,4,1,43,2,1,1,3,1,1,0,1,0
660,2,18,2,4,1917,2,3,3,2,1,3,1,25,2,1,2,2,2,1,0,1,0
661,1,30,4,4,2789,0,2,2,3,0,2,0,30,2,1,1,1,1,0,0,2,0
662,3,12,2,4,1439,0,4,4,2,1,4,2,20,2,1,2,2,2,1,0,1,0
663,1,36,4,4,3021,2,2,3,1,0,3,0,28,2,0,1,1,1,0,0,1,0
664,2,18,4,4,1890,0,3,3,3,1,2,1,22,2,1,2,2,2,1,0,1,0
665,1,24,2,4,2205,0,4,4,2,0,4,0,32,2,1,1,1,1,1,0,1,0
666,3,30,4,4,3519,4,2,2,3,0,2,1,29,2,0,2,2,2,0,0,1,0
667,2,12,4,4,1611,0,3,3,2,1,3,1,24,2,1,1,1,1,1,0,1,0
668,1,24,2,4,2511,2,4,4,2,0,4,0,34,2,1,2,2,2,1,0,1,0
669,2,18,4,4,2019,0,2,2,3,0,2,0,26,2,1,1,1,1,0,0,2,0
670,2,36,2,1,1987,0,3,4,2,0,3,1,42,1,1,2,2,1,0,0,1,0
671,1,24,3,6,3519,0,2,3,1,0,2,2,30,2,0,1,3,1,1,0,2,0
672,3,48,1,5,8231,0,4,4,2,0,4,1,55,1,1,2,2,1,0,0,1,0
673,2,36,4,2,5021,0,1,3,1,0,3,3,28,2,0,1,1,1,0,0,2,0
674,1,24,2,8,2788,0,3,4,2,0,2,1,38,1,1,2,3,1,1,0,1,0
675,3,12,3,1,1211,0,4,4,2,0,4,0,60,2,1,4,2,1,0,0,1,0
676,2,36,2,6,4511,0,2,3,1,0,3,2,32,2,0,1,3,1,1,0,2,0
677,1,48,1,4,7321,0,4,4,1,0,3,3,51,2,0,1,2,1,0,0,2,0
678,3,24,4,3,3941,0,1,2,1,0,4,2,29,0,1,1,1,1,0,0,2,0
679,2,12,4,4,1042,4,4,4,2,0,4,0,62,2,1,4,2,1,0,0,1,0
680,2,20,1,3,3511,3,3,3,2,0,3,2,41,2,1,2,3,1,1,0,1,0
681,3,33,2,2,4821,2,2,4,1,0,2,2,35,2,1,1,2,1,0,0,2,0
682,1,27,3,5,3987,1,3,2,2,0,3,3,29,2,2,2,3,1,1,0,1,0
683,2,21,2,1,2789,3,2,4,1,0,2,2,48,2,1,1,2,1,0,0,1,0
684,3,36,3,4,5132,0,2,4,2,0,2,2,27,2,1,2,3,1,1,0,2,0
685,1,18,1,0,2345,4,2,3,2,0,3,2,33,2,2,1,2,1,1,0,1,0
686,3,30,2,3,4211,2,4,4,1,0,4,2,44,2,1,2,3,1,0,0,1,0
687,0,15,2,6,1034,3,2,4,1,0,4,2,31,2,1,1,2,1,1,0,1,0
688,2,24,3,2,3056,1,3,2,2,0,3,3,40,2,2,2,3,1,0,0,1,0
689,3,39,2,4,5967,2,4,4,2,0,2,2,38,2,1,1,2,1,1,0,1,0
690,1,30,2,3,2698,1,2,3,2,0,3,1,32,2,1,1,2,1,0,0,1,0
691,2,20,3,4,1948,0,1,2,3,0,4,2,40,2,1,2,2,1,1,0,1,0
692,0,15,2,3,1832,1,3,3,2,0,2,1,30,2,1,1,2,1,0,0,1,0
693,3,28,2,4,3021,0,2,2,1,0,3,2,36,2,1,2,2,1,1,0,1,0
694,1,22,3,3,2459,1,1,3,3,0,4,1,38,2,1,1,2,1,0,0,1,0
695,2,18,2,4,2191,0,3,2,2,0,3,2,44,2,1,2,2,1,1,0,1,0
696,0,25,3,3,2788,1,2,3,1,0,2,1,28,2,1,1,2,1,0,0,1,0
697,3,20,2,4,2503,0,1,2,3,0,4,2,32,2,1,2,2,1,1,0,1,0
698,1,16,3,3,2019,1,3,3,2,0,3,1,26,2,1,1,2,1,0,0,1,0
699,2,24,2,4,2731,0,2,2,1,0,4,2,30,2,1,2,2,1,1,0,1,0
700,2,19,3,2,4135,2,3,3,2,0,3,1,32,2,1,2,2,1,1,0,1,0
701,2,22,4,1,5031,1,2,2,2,0,3,2,30,2,1,1,3,2,0,0,1,0
702,1,26,1,2,6821,3,1,4,1,1,4,1,44,2,1,2,2,1,1,0,1,0
703,3,17,3,1,3912,2,4,1,2,0,3,2,38,2,1,2,2,1,0,0,1,0
704,2,20,2,3,5428,1,3,3,2,0,2,3,42,2,1,1,2,1,1,0,1,0
705,1,25,4,1,6239,2,2,2,2,0,4,1,36,2,1,2,3,2,0,0,1,0
706,3,23,1,2,5719,3,1,4,1,1,3,2,40,2,1,1,2,1,1,0,1,0
707,2,18,3,1,4598,2,4,1,2,0,3,1,34,2,1,2,2,1,0,0,1,0
708,1,21,2,3,5255,1,3,3,2,0,2,3,38,2,1,1,2,1,1,0,1,0
709,3,19,4,1,4881,2,2,2,2,0,4,1,32,2,1,2,3,2,0,0,1,0
710,2,11,3,3,1421,3,3,3,2,1,3,2,42,2,1,2,2,1,1,0,1,0
711,1,13,2,2,2019,2,2,3,2,1,3,1,34,2,1,1,2,2,1,0,1,0
712,3,10,3,1,1638,3,3,3,2,0,3,2,39,2,1,2,2,1,0,0,1,0
713,2,12,3,3,1298,2,3,3,2,1,3,2,45,2,1,1,2,2,1,0,1,0
714,1,11,2,2,1712,3,2,3,2,0,3,2,36,2,1,2,2,1,1,0,1,0
715,3,13,3,1,2098,2,3,3,2,1,3,1,31,2,1,1,2,2,1,0,1,0
716,2,14,2,3,1811,3,3,3,2,0,3,2,40,2,1,2,2,1,0,0,1,0
717,1,10,3,2,1456,2,2,3,2,1,3,1,38,2,1,1,2,2,1,0,1,0
718,3,12,3,1,1963,3,3,3,2,0,3,2,44,2,1,2,2,1,1,0,1,0
719,2,11,2,3,1587,2,2,3,2,1,3,1,32,2,1,1,2,2,1,0,1,0
720,2,30,3,2,8231,0,2,3,1,0,2,2,38,2,1,2,2,1,1,0,2,0
721,1,20,4,5,2751,0,3,2,1,0,3,3,48,2,2,2,1,2,0,0,2,0
722,3,15,3,1,3519,0,2,4,2,0,2,1,29,2,1,2,3,1,1,0,2,0
723,0,18,2,6,1815,0,1,3,1,0,4,3,51,2,2,3,0,2,0,0,2,0
724,2,12,4,3,4187,0,0,2,2,0,3,2,35,2,1,1,3,1,0,0,1,0
725,1,21,3,4,9341,0,1,1,2,0,2,2,39,2,1,1,2,1,0,0,1,0
726,3,16,2,0,2479,4,4,4,2,1,2,1,42,2,1,1,1,1,0,1,1,0
727,1,45,4,9,8226,0,3,2,1,0,1,0,49,0,1,2,1,1,0,0,1,0
728,0,9,4,4,3512,0,3,1,1,0,4,2,37,2,1,1,2,1,0,0,1,0
729,3,27,2,4,2878,0,3,3,2,0,1,2,40,0,1,1,2,2,0,0,1,0
730,1,30,2,2,4211,0,3,3,2,0,3,2,38,2,1,2,2,1,1,0,1,0
731,2,24,3,1,6092,0,4,2,2,0,2,2,51,2,1,1,2,2,1,0,1,0
732,0,36,3,3,10319,0,3,4,2,0,3,2,41,2,1,2,2,1,0,0,2,0
733,3,18,2,4,4388,0,4,3,2,0,4,2,33,2,1,2,2,1,1,0,1,0
734,1,30,2,2,5299,0,4,2,2,0,3,2,49,2,1,1,2,1,1,0,1,0
735,2,36,3,3,9461,0,3,3,2,0,2,2,39,2,1,2,2,2,1,0,1,0
736,0,24,2,4,3819,4,4,2,2,0,3,2,46,2,1,1,2,1,1,0,1,0
737,1,30,3,1,6547,0,3,4,2,0,3,2,44,2,1,2,2,1,0,0,2,0
738,3,18,2,3,4921,0,4,2,2,0,3,2,36,2,1,2,2,1,1,0,1,0
739,2,24,3,4,5718,0,4,3,2,0,4,2,40,2,1,1,2,2,1,0,1,0
740,2,21,3,2,4119,0,2,3,1,0,3,2,39,2,1,2,2,1,1,0,1,0
741,1,15,2,3,2678,0,2,4,2,0,2,1,32,2,1,1,2,1,0,0,1,0
742,3,24,4,2,3519,4,1,3,1,0,4,2,41,2,1,2,3,1,1,0,2,0
743,0,18,2,1,2219,0,3,4,2,0,3,1,29,2,1,2,2,1,0,0,1,0
744,2,12,3,4,3028,4,2,2,1,0,2,3,34,2,1,1,2,1,1,0,1,0
745,1,21,4,3,3993,0,1,3,2,0,4,1,46,2,1,2,2,1,1,0,2,0
746,3,15,2,2,2538,0,2,4,1,0,2,2,25,2,1,1,2,1,0,0,1,0
747,0,27,3,1,4889,4,3,2,2,0,3,3,38,2,2,2,3,1,1,0,1,0
748,2,18,2,4,2789,0,1,4,1,0,1,2,31,2,1,1,2,1,0,0,1,0
749,1,24,4,2,3239,4,2,3,2,0,4,2,42,2,1,2,2,1,1,0,2,0
750,2,24,3,3,2198,2,3,3,2,0,3,2,32,1,1,2,2,1,0,0,1,0
751,0,36,3,2,5032,3,2,2,2,0,2,2,41,2,2,2,2,1,1,0,2,0
752,3,20,4,4,1407,1,3,3,3,0,2,1,29,1,1,2,2,2,0,0,1,0
753,1,28,2,1,917,3,2,4,2,0,3,2,25,2,2,2,2,1,0,0,1,0
754,2,16,4,4,2349,2,4,2,2,0,2,2,36,2,1,2,2,2,1,0,1,0
755,0,22,3,3,3011,1,3,3,3,0,3,2,30,1,2,2,2,1,0,0,2,0
756,3,14,4,2,1241,3,2,2,2,0,2,1,39,2,1,2,2,2,1,0,1,0
757,1,26,2,1,2039,2,3,4,2,0,3,2,27,1,2,2,2,1,0,0,1,0
758,0,34,3,3,4531,1,2,2,2,0,2,2,44,2,2,2,2,1,1,0,2,0
759,2,10,4,4,1567,3,4,3,3,0,2,1,33,1,1,2,2,2,0,0,1,0
760,1,24,3,4,2756,1,2,3,2,0,3,2,30,1,1,2,1,1,0,0,1,0
761,0,39,1,3,4211,2,1,4,1,1,2,1,28,2,1,1,2,1,0,0,2,0
762,2,21,4,6,1987,1,3,4,2,0,4,2,31,1,1,2,1,1,1,0,1,0
763,1,45,2,5,5632,0,2,3,1,1,3,1,36,2,1,1,1,1,0,0,2,0
764,0,33,3,4,2911,2,1,4,2,0,2,3,29,1,1,2,2,1,0,0,1,0
765,2,18,1,6,1439,1,3,4,1,1,4,1,32,2,1,1,1,1,1,0,2,0
766,1,27,4,5,3780,0,2,3,2,0,3,2,30,1,1,2,2,1,0,0,1,0
767,0,36,2,4,5099,2,1,4,1,1,2,1,35,2,1,1,1,1,0,0,2,0
768,2,24,3,6,2211,1,3,4,2,0,4,2,33,1,1,2,1,1,1,0,1,0
769,1,30,1,5,4511,0,2,3,1,1,3,1,34,2,1,1,2,1,0,0,2,0
770,2,20,3,2,3549,1,3,3,2,0,3,2,44,2,1,2,2,1,1,0,1,0
771,1,36,3,1,5098,0,2,3,2,0,4,2,38,2,1,1,3,1,1,0,1,0
772,2,16,4,3,6987,1,4,2,2,0,3,2,46,2,1,2,2,1,1,0,1,0
773,3,28,3,2,4321,0,3,3,2,0,3,2,40,2,1,1,2,1,1,0,1,0
774,2,32,4,1,5938,1,3,2,2,0,4,2,48,2,1,2,3,1,1,0,1,0
775,1,40,3,3,6289,0,2,3,2,0,3,2,42,2,1,1,2,1,1,0,1,0
776,3,20,4,2,5211,1,4,2,2,0,4,2,50,2,1,2,2,1,1,0,1,0
777,2,24,3,1,4695,0,3,3,2,0,3,2,44,2,1,1,3,1,1,0,1,0
778,1,36,4,2,6021,1,2,2,2,0,4,2,46,2,1,2,2,1,1,0,1,0
779,3,28,3,3,5547,0,3,3,2,0,3,2,40,2,1,1,3,1,1,0,1,0
780,2,12,3,2,1093,2,2,3,1,0,3,1,38,1,1,2,2,1,0,0,1,0
781,1,9,2,5,1821,1,3,2,2,0,2,2,29,2,1,1,2,2,0,0,2,0
782,3,15,4,6,2517,3,4,3,2,0,4,1,42,2,1,2,2,1,0,0,1,0
783,2,8,2,3,1167,2,2,2,1,0,3,1,35,2,1,2,2,1,0,0,2,0
784,0,10,4,8,2034,4,4,3,2,0,4,1,39,2,1,2,2,1,0,0,1,0
785,3,12,3,5,1589,2,3,3,2,0,3,2,31,2,1,2,2,1,0,0,1,0
786,1,8,3,4,1349,2,3,2,1,0,3,1,33,2,1,2,2,1,0,0,2,0
787,2,9,4,6,1873,3,4,3,2,0,4,2,40,2,1,2,2,1,0,0,1,0
788,3,11,3,7,2201,2,4,3,2,0,4,2,36,2,1,2,2,1,0,0,1,0
789,0,9,3,9,1922,3,4,3,2,0,4,1,44,2,1,2,2,1,0,0,1,0
790,2,24,2,3,2011,0,2,3,1,0,3,1,38,2,1,1,2,1,0,0,2,0
791,1,18,3,2,1429,0,3,2,2,0,2,2,30,2,1,2,2,1,0,0,1,0
792,3,24,2,1,2602,0,2,4,2,0,3,0,35,0,1,1,2,1,0,0,2,0
793,2,21,3,4,2091,0,2,3,1,0,2,1,42,2,0,2,1,1,1,0,1,0
794,0,15,2,0,1918,0,2,2,2,0,3,0,32,2,1,1,2,1,0,0,1,0
795,1,12,2,3,1567,0,3,2,0,0,4,1,46,2,1,2,2,1,0,0,1,0
796,3,18,4,0,2431,0,2,2,2,0,2,1,34,0,1,2,2,1,0,0,2,0
797,2,24,2,4,1849,0,2,3,1,0,2,2,40,2,0,1,1,1,1,0,1,0
798,0,21,3,2,2279,0,3,2,2,0,2,2,36,2,1,2,2,1,0,0,1,0
799,1,15,2,1,2039,0,2,4,2,0,3,0,39,2,1,1,2,1,0,0,2,0
800,2,20,3,3,2789,2,3,3,2,0,3,1,29,2,1,1,2,1,0,0,1,0
801,1,30,2,4,2019,1,3,4,1,0,3,2,22,2,1,1,2,1,1,0,1,0
802,3,18,4,1,1432,3,2,3,2,0,2,1,32,2,1,1,2,1,0,0,1,0
803,2,24,2,3,2198,2,2,3,1,0,2,1,28,2,1,1,2,1,1,0,1,0
804,1,36,3,4,3056,1,3,4,2,0,3,2,25,2,1,1,2,1,0,0,1,0
805,3,12,2,1,1891,3,2,2,1,0,2,1,30,2,1,1,2,1,1,0,1,0
806,2,30,2,4,2511,2,2,4,2,0,2,2,26,2,1,1,2,1,0,0,1,0
807,1,18,3,3,2334,1,3,3,1,0,3,2,24,2,1,1,2,1,1,0,1,0
808,3,24,2,4,2811,3,2,3,2,0,2,1,29,2,1,1,2,1,0,0,1,0
809,2,36,3,1,1739,2,3,4,2,0,3,2,27,2,1,1,2,1,1,0,1,0
810,2,18,3,2,4211,0,3,3,2,0,2,1,41,1,1,2,2,1,1,0,1,0
811,1,36,2,1,9832,3,4,4,2,0,4,2,19,2,1,1,2,1,0,0,1,0
812,3,9,4,0,1970,0,2,3,1,0,3,1,50,2,1,2,2,1,1,0,1,0
813,0,45,3,3,6911,3,4,4,2,0,2,0,35,1,1,2,1,1,0,0,2,0
814,2,27,2,1,3958,0,3,2,2,0,4,3,22,2,0,2,2,1,1,0,1,0
815,1,51,4,3,11874,0,1,3,1,1,1,1,44,2,1,1,1,1,0,1,1,0
816,3,6,3,0,2519,3,4,4,2,0,3,1,38,2,1,2,2,2,0,0,1,0
817,0,39,2,1,5632,0,2,2,1,0,2,2,29,1,1,1,3,1,1,0,2,0
818,1,18,4,3,3127,0,3,3,2,0,4,3,20,2,0,2,2,1,1,0,1,0
819,2,42,3,2,8261,3,4,4,2,0,2,0,32,1,1,2,1,1,0,0,1,0
820,2,12,3,1,1187,0,3,2,2,1,2,1,28,1,1,2,2,1,0,0,1,0
821,1,15,2,3,3419,1,2,3,1,0,3,1,36,2,1,1,2,2,1,0,2,0
822,0,20,4,2,819,0,1,1,2,2,2,0,24,1,1,2,1,1,0,1,1,0
823,3,9,3,4,2301,1,3,4,2,0,2,2,38,2,1,1,2,2,1,0,1,0
824,2,18,2,0,5338,1,2,2,1,0,3,1,32,1,1,2,1,1,0,0,2,0
825,1,12,4,4,6934,0,2,3,2,2,1,0,26,2,1,1,2,2,1,0,1,0
826,0,24,3,2,1945,1,1,4,1,0,2,2,40,2,1,2,1,1,0,0,2,0
827,2,15,2,1,2747,0,3,2,2,0,3,1,30,1,1,2,2,2,1,0,1,0
828,1,21,4,4,4159,1,2,3,2,2,2,0,34,2,1,1,1,1,0,1,2,0
829,3,12,3,3,3411,0,2,2,1,0,3,2,36,1,1,2,2,2,1,0,1,0
830,2,42,2,2,3947,1,3,2,2,0,3,2,29,2,1,2,2,1,0,0,2,0
831,1,24,4,2,5421,2,2,1,1,0,2,1,35,2,1,2,2,1,0,0,1,0
832,3,36,2,3,4756,1,3,4,2,0,3,2,32,2,1,1,3,1,1,0,1,0
833,2,48,4,1,6934,0,2,2,1,0,2,3,28,2,1,2,2,1,0,0,2,0
834,1,30,2,4,8261,2,3,3,2,0,2,1,41,2,1,1,2,1,0,0,1,0
835,3,42,4,2,5092,1,2,1,1,0,3,2,30,2,1,2,3,1,1,0,1,0
836,2,36,2,3,6219,0,3,4,2,0,2,3,36,2,1,1,2,1,0,0,2,0
837,1,48,4,1,7562,2,2,2,1,0,3,2,34,2,1,2,3,1,1,0,1,0
838,3,30,2,2,4328,1,3,3,2,0,2,1,39,2,1,1,2,1,0,0,1,0
839,2,24,4,4,5836,0,2,1,1,0,3,3,33,2,1,2,2,1,1,0,2,0
840,2,25,3,3,3021,1,3,3,2,0,3,1,32,2,1,2,2,1,0,0,1,0
841,1,28,2,2,4510,0,2,3,1,0,3,2,30,2,1,2,2,1,0,0,1,0
842,3,20,3,1,5910,0,3,3,2,0,2,1,34,2,1,2,2,1,0,0,1,0
843,2,32,4,3,3690,0,4,4,2,0,3,2,36,2,1,2,2,1,0,0,1,0
844,0,29,3,2,4920,0,3,3,2,0,3,1,29,2,1,2,2,1,0,0,1,0
845,1,22,2,4,4080,0,3,3,2,0,2,2,31,2,1,2,2,1,0,0,1,0
846,3,26,4,1,5610,0,3,3,2,0,3,1,33,2,1,2,2,1,0,0,1,0
847,2,30,3,3,4320,0,3,3,2,0,3,2,35,2,1,2,2,1,0,0,1,0
848,1,24,2,2,5220,0,3,3,2,0,3,1,30,2,1,2,2,1,0,0,1,0
849,0,27,3,1,4710,0,3,3,2,0,3,2,32,2,1,2,2,1,0,0,1,0
850,2,20,3,2,2456,1,3,3,2,0,3,1,30,2,1,1,2,1,0,0,1,0
851,1,18,2,1,1567,0,2,2,1,0,2,2,20,2,1,1,2,1,0,0,1,0
852,3,24,3,3,3021,4,4,3,2,0,4,1,32,2,1,1,2,1,0,0,1,0
853,2,15,2,2,2019,0,3,2,2,0,3,1,28,2,0,1,2,1,1,0,1,0
854,1,12,3,4,1489,1,1,3,2,0,3,2,22,2,1,1,2,1,0,0,1,0
855,0,18,2,3,1002,0,4,4,1,0,4,1,24,2,0,1,2,1,0,0,1,0
856,2,20,2,1,2768,4,2,4,2,0,4,0,36,2,1,1,2,1,0,0,1,0
857,3,30,3,0,3511,4,4,3,2,0,4,1,34,2,1,1,2,1,0,0,1,0
858,1,15,2,9,2390,0,3,2,2,0,4,1,26,2,0,1,2,1,1,0,1,0
859,2,18,2,0,1211,0,1,4,2,0,1,0,26,2,1,1,2,1,0,0,1,0
860,2,21,3,2,1987,0,3,3,2,0,3,1,31,2,1,2,2,1,0,0,1,0
861,1,30,4,6,4211,0,2,3,1,0,4,2,50,2,1,2,3,2,1,0,1,0
862,3,12,2,4,1439,1,2,4,2,0,3,1,29,2,1,1,2,1,0,0,2,0
863,0,18,4,2,3056,0,4,2,1,0,4,3,38,1,2,2,3,2,1,0,1,0
864,2,15,3,5,2268,0,2,4,3,0,2,2,33,2,1,1,2,1,1,0,2,0
865,1,24,4,3,3987,0,2,3,2,0,4,1,46,2,1,2,3,2,0,0,1,0
866,3,9,2,7,1839,2,3,4,1,0,4,0,69,2,1,1,2,1,0,0,1,0
867,0,21,4,1,5639,0,4,2,1,0,4,3,49,2,2,2,3,2,1,0,1,0
868,2,18,4,4,2889,0,2,4,2,0,2,0,39,2,1,2,1,1,0,0,1,0
869,1,12,3,3,1944,0,3,3,2,0,3,1,32,2,1,2,2,1,0,0,1,0
870,2,18,3,1,2019,2,3,3,1,0,3,2,39,1,1,2,2,1,1,0,1,0
871,1,20,2,2,1419,1,2,3,2,0,3,1,35,2,1,1,2,1,0,0,2,0
872,2,15,1,3,3129,3,2,4,1,0,2,2,41,1,1,2,1,2,1,0,1,0
873,1,12,3,1,1890,2,3,3,2,0,4,1,36,2,1,2,2,1,0,0,2,0
874,3,21,2,2,2651,1,2,3,1,0,3,2,38,1,1,1,2,2,1,0,1,0
875,2,18,3,3,2198,3,3,4,2,0,3,1,40,2,1,2,1,1,0,0,2,0
876,1,15,2,1,1713,2,2,3,1,0,4,2,37,1,1,1,2,2,1,0,1,0
877,3,20,1,2,2401,1,3,4,2,0,3,1,39,2,1,2,1,1,0,0,2,0
878,2,12,3,3,2015,3,2,3,1,0,4,2,38,1,1,1,2,2,1,0,1,0
879,1,18,2,1,1878,2,3,4,2,0,3,1,36,2,1,2,1,1,0,0,2,0
880,2,30,2,2,8231,3,3,3,2,0,4,2,49,2,1,2,2,1,1,0,1,0
881,1,15,1,2,5023,2,3,2,2,0,3,2,35,2,1,2,2,1,1,0,1,0
